Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,Large,S&P 500,26.42,4.03,0.34%,239.10M,-4.66%,25.28B,17.52,6.07,-0.38%,236.89M,-11.72%,26.79B,1.81,1.34,98.13%,2.57%,-17.72%,981.00M,2.78,8.89%,0.56%,2.79,-25.50%,9.08B,2.32,9.73%,5.85%,6.09M,-21.91%,45.89,31.28,9.69%,9.00%,154.27 -31.07%,-16.92%,3.40,27.21,25.98% 22.83%,7.92%,107.79 -1.34%,1.29%,1.56 (1.47%),14.08,17.68% 13.14%,38.48%,1.91%,2.44%,-6.04%,1.63 (1.53%),2.95,8.05%,14.68%,2.78,146.90%,"May 28, 2026",1.10,5.64%,10.80%,28.45,1.88,10.06% 9.00%,1.46,14.41%,-7.49%,1.07,152.50,40.79%,0.19,2.71%,-10.95%,0.77,108.30,22000,0.13,Apr 28 BMO,-21.46%,2.18M,106.34,"Oct 13, 2011",Yes / Yes,3.24% 0.72%,"

","1,675,760",-1.81%,XYL
Twenty One Capital Inc,Financial,Shell Companies,USA,Mid,-,22.42,0.34,60.74%,651.39M,-8.74%,4.96B,-,-,0.00%,255.74M,-3.79%,4.96B,-,-,7.30%,2.67%,20.76%,4.35M,-,-,77.78%,4.49,-48.79%,0.00M,0.93,-,4.17%,6.82M,-13.01%,8.21,165453.06,-,4.22%,53.00 -85.62%,-79.03%,0.00,10790.42,-1844.63% -,4.14%,5.61 35.83%,-,-,-,- -,-,5.13%,5.14%,-,-,-,1946.99%,-,0.45,-,-,0.13,-,-,45.12,-,- -,0.13,331.72%,-7.46%,-1.74,-,-,0.01,-,2.36%,0.55,7.77,3,0.00,-,-43.27%,1.52M,7.62,"Aug 13, 2024",Yes / Yes,- -,"

","834,497",-1.93%,XXI
DENTSPLY Sirona Inc,Healthcare,Medical Instruments & Supplies,USA,Small,-,-,-3.15,0.84%,200.30M,-11.45%,1.95B,6.31,1.54,-0.17%,198.65M,-23.85%,4.09B,3.03,0.36,107.96%,10.79%,-22.02%,-628.00M,0.53,-11.28%,5.92%,4.51,-7.41%,3.68B,1.48,8.76%,-11.14%,21.44M,-14.79%,6.58,10.27,2.08%,-37.74%,17.09 -43.01%,-41.43%,0.95,18.76,12.05% -51.27%,-18.37%,9.81 -0.76%,-75.77%,0.06 (0.66%),7.26,-2.10% 1.95%,48.93%,4.66%,4.35%,-85.60%,0.48 (4.93%),1.11,30.66%,5.76%,0.48,-83.85%,"Dec 26, 2025",0.98,-1.02%,-17.06%,25.31,2.82,8.58% 9.86%,1.53,-149.95%,-12.58%,0.92,13.57,-,1.77,0.11%,-15.74%,2.04,9.82,14000,1.59,May 05 AMC,-20.91%,4.75M,9.74,"Aug 12, 1987",Yes / Yes,-2.70% 4.54%,"

","9,690,167",-0.81%,XRAY
Expro Group Holdings NV,Energy,Oil & Gas Equipment & Services,USA,Small,RUT,51.54,0.32,1.01%,113.39M,3.67%,1.86B,12.85,1.27,0.00%,112.25M,2.89%,1.86B,0.22,0.25,102.34%,5.85%,-2.21%,36.70M,1.17,133.33%,-0.60%,5.58,21.24%,1.58B,1.23,21.43%,1.62%,6.57M,22.70%,13.36,10.88,58.45%,2.43%,18.73 -12.55%,97.83%,1.51,20.89,- -,2.20%,7.57 116.38%,-5.32%,-,6.27,7.90% 18.94%,11.14%,3.55%,4.04%,-21.78%,-,1.17,-45.80%,6.59%,0.69,-81.69%,"Aug 29, 2017",1.76,-7.93%,2.32%,47.57,2.50,- -,2.13,-107.63%,-2.84%,0.96,18.00,0.00%,0.11,-5.96%,-2.78%,1.18,16.53,8500,0.10,May 05 BMO,12.38%,1.18M,16.38,"Aug 09, 2013",Yes / Yes,-108.70% 1.64%,"

","1,385,556",-0.91%,XPRO
XPO Inc,Industrials,Trucking,USA,Large,-,69.31,2.92,3.13%,117.41M,3.20%,23.75B,33.79,5.99,0.00%,113.73M,-11.42%,27.55B,1.41,1.45,100.85%,5.47%,-0.33%,348.00M,2.86,30.47%,-2.67%,4.35,51.25%,8.30B,12.83,23.02%,4.33%,6.22M,48.85%,15.77,100.22,24.03%,19.94%,231.46 -12.60%,60.95%,2.02,51.52,9.29% -,6.20%,110.78 82.61%,330.98%,-,21.34,1.86% -4.37%,12.18%,4.16%,3.88%,313.34%,-,3.32,-11.81%,9.17%,8.42,2153.57%,-,0.99,3.63%,4.19%,45.78,1.92,- -,0.99,47.60%,-3.73%,1.90,228.10,0.00%,2.18,7.27%,-0.77%,0.65,200.46,22500,2.03,Apr 30 BMO,25.95%,1.43M,202.30,"Jul 26, 2002",Yes / Yes,14.85% 2.80%,"

","929,147",0.92%,XPO
XPeng Inc ADR,Consumer Cyclical,Auto Manufacturers,China,Large,-,-,-0.17,0.53%,780.00M,-7.55%,11.67B,62.00,0.24,0.00%,777.29M,-16.07%,11.02B,-,-0.11,13.58%,6.26%,-16.16%,-156.47M,1.09,59.41%,-2.29%,7.39,-40.26%,10.69B,3.28,437.12%,-1.20%,48.62M,-26.33%,4.55,1.95,-,-3.63%,28.24 -47.09%,-25.23%,7.68,-,52.82% 27.62%,-2.61%,14.91 0.20%,65.63%,-,-,38.84% 66.00%,18.89%,3.74%,3.05%,-45.95%,-,1.03,80.63%,-5.74%,0.64,-,-,0.91,88.10%,-1.46%,35.78,1.72,- -,1.09,128.68%,-6.58%,1.12,23.64,-,1.23,40.10%,-13.58%,0.70,15.06,19884,0.38,May 28 BMO,-24.40%,6.58M,14.94,"Aug 27, 2020",Yes / Yes,4042.86% 3.80%,"

","4,591,426",-0.80%,XPEV
XPEL Inc,Consumer Cyclical,Auto Parts,USA,Small,RUT,22.63,1.91,9.40%,27.56M,6.00%,1.19B,15.77,2.74,0.00%,24.97M,-7.98%,1.17B,0.50,0.60,82.61%,8.66%,-13.76%,52.98M,2.43,8.83%,-3.95%,7.90,7.61%,489.75M,4.15,36.26%,15.37%,2.16M,-13.34%,10.43,26.42,31.57%,20.26%,55.91 -22.64%,15.36%,1.64,20.42,7.29% 22.82%,17.51%,31.26 38.36%,-41.04%,-,14.98,13.70% 24.54%,42.54%,5.13%,5.12%,-42.90%,-,2.39,11.76%,13.15%,2.28,4416.97%,-,1.37,12.82%,10.82%,46.61,1.67,- -,3.07,20.54%,-3.38%,1.12,51.67,0.00%,0.07,13.05%,-0.23%,2.40,41.85,1337,0.05,May 06 BMO,0.82%,273.65K,43.25,"Oct 19, 2006",Yes / Yes,1.84% 3.76%,"

","656,481",3.35%,XPEL
XP Inc,Financial,Capital Markets,Brazil,Mid,-,9.14,1.82,24.87%,414.92M,-10.13%,8.65B,6.90,2.42,0.00%,389.74M,-19.93%,24.32B,0.55,0.53,62.10%,4.58%,-17.31%,964.24M,2.49,8.74%,-2.27%,3.10,-10.66%,3.48B,1.82,14.60%,1.37%,17.83M,1.83%,9.16,5.14,12.56%,22.94%,23.13 -27.93%,-10.52%,3.25,1.06,12.04% 19.21%,18.06%,15.61 6.80%,-3.47%,1.05 (6.28%),20.85,7.89% 15.03%,68.60%,4.75%,3.53%,-60.31%,0.18 (1.08%),6.99,17.87%,31.86%,0.81,-,"Dec 10, 2025",0.29,10.28%,27.72%,33.41,1.31,- -,0.29,21.12%,-10.79%,1.17,25.09,0.01%,3.67,19.30%,-12.80%,2.22,17.34,8069,0.13,May 18 AMC,-9.84%,5.75M,16.67,"Dec 11, 2019",Yes / Yes,-0.86% -0.80%,"

","12,738,434",-3.86%,XP
Exxon Mobil Corp,Energy,Oil & Gas Integrated,USA,Mega,S&P 500,27.43,5.93,0.23%,4.14B,7.91%,673.76B,15.98,10.17,-0.19%,4.14B,10.07%,719.60B,1.02,3.50,68.30%,1.11%,7.88%,25.31B,2.05,50.40%,0.40%,2.16,36.26%,329.32B,2.65,-3.23%,5.53%,45.88M,35.08%,61.37,79.88,15.65%,9.79%,176.41 -7.86%,52.67%,2.04,35.85,-20.34% -,8.80%,101.18 60.65%,52.97%,4.15 (2.55%),12.03,-6.83% 12.70%,20.92%,2.48%,2.24%,175.60%,4.08 (2.51%),2.19,-21.84%,9.95%,4.23,80.39%,"May 15, 2026",0.77,-3.07%,7.69%,64.90,2.31,4.06% 2.82%,1.04,-43.57%,6.82%,0.19,168.64,59.70%,0.19,7.31%,4.61%,0.97,160.49,58000,0.13,May 01 BMO,24.68%,21.29M,162.55,"Jan 01, 1920",Yes / Yes,17.91% 4.94%,"

","20,699,381",1.28%,XOM
Xometry Inc,Industrials,Industrial Distribution,USA,Mid,RUT,-,-1.02,16.36%,50.77M,3.85%,4.52B,69.76,1.25,-1.91%,43.34M,75.11%,4.63B,1.05,0.15,98.21%,10.02%,51.20%,-51.93M,6.10,86.60%,5.92%,4.09,43.86%,740.80M,16.14,76.18%,-7.26%,4.34M,46.54%,5.40,20.17,66.31%,-17.55%,91.24 -4.48%,155.57%,4.32,-,10.17% -6.20%,-9.72%,29.60 194.43%,412.35%,-,-,21.70% 37.17%,36.77%,5.79%,6.68%,-,-,6.25,-3.32%,-4.66%,5.01,-,-,1.76,29.10%,-7.01%,79.36,1.67,- -,1.78,66.12%,32.79%,1.10,89.25,-,1.20,35.88%,69.84%,0.99,87.96,1174,0.89,May 07 BMO,61.55%,1.06M,87.15,"Jun 30, 2021",Yes / Yes,30.29% 8.85%,"

","1,045,994",-0.92%,XMTR
XPLR Infrastructure LP,Utilities,Utilities - Renewable,USA,Mid,-,9.99,1.11,8.08%,94.30M,-5.31%,2.13B,16.26,0.68,0.00%,86.66M,10.50%,14.99B,-,0.02,63.16%,4.15%,5.94%,104.00M,1.81,1114.17%,3.35%,3.69,17.68%,1.18B,0.33,-4.26%,0.52%,3.59M,10.50%,33.97,2.13,-,3.39%,12.61 -12.37%,15.46%,5.19,36.16,- 18.00%,1.17%,7.99 38.30%,-80.92%,-,22.37,7.10% 5.31%,7.46%,4.34%,4.24%,-83.26%,-,12.71,158.49%,1.70%,0.49,-60.91%,-,0.94,-4.77%,8.82%,51.72,3.15,- -,1.02,133.53%,1.32%,0.86,12.09,-,1.98,-3.18%,4.69%,1.14,11.70,-,1.78,May 07 BMO,9.56%,973.39K,11.05,"Jun 27, 2014",Yes / Yes,175.55% -19.36%,"

","1,114,527",-5.56%,XIFR
Xenia Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,USA,Small,RUT,23.75,0.69,0.73%,92.25M,-0.24%,1.51B,33.79,0.48,-34.03%,91.57M,-0.30%,2.77B,-,0.21,98.63%,5.32%,4.39%,66.69M,1.39,-41.41%,-2.77%,6.75,16.57%,1.08B,1.32,29.33%,2.38%,4.87M,15.91%,12.37,8.42,-,5.72%,17.23 -4.88%,35.01%,1.95,15.54,9.80% -,2.67%,11.34 44.53%,31.44%,0.58 (3.52%),11.43,2.63% 23.87%,14.40%,2.77%,2.82%,-12.40%,0.56 (3.42%),2.55,208.08%,10.39%,0.46,9.49%,"Jun 30, 2026",1.78,2.31%,6.15%,53.31,2.00,40.95% 14.87%,1.78,38.61%,0.20%,1.18,17.20,86.93%,1.21,2.24%,5.04%,0.78,16.37,42,1.21,May 01 BMO,12.73%,721.57K,16.39,"Feb 04, 2015",Yes / Yes,16.67% 1.40%,"

","562,587",0.12%,XHR
Xeris Biopharma Holdings Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,Small,RUT,90.38,0.07,6.87%,172.56M,-5.43%,1.02B,16.09,0.37,-2.48%,160.78M,-5.28%,1.17B,-,0.01,61.70%,9.89%,-15.79%,12.01M,3.25,4425.82%,2.46%,8.23,-17.55%,314.85M,78.51,153.44%,3.39%,15.89M,-24.59%,0.08,9.15,-,-,10.08 -41.27%,21.56%,0.65,21.51,- -,4.53%,4.30 37.67%,104.14%,-,24.02,38.33% 70.20%,82.45%,3.81%,4.41%,69.63%,-,3.71,123.74%,11.40%,0.27,-,-,1.50,41.47%,3.81%,43.37,1.43,- -,2.12,120.83%,-4.64%,0.77,11.29,0.00%,19.87,38.27%,-0.48%,0.72,6.01,435,19.39,May 07 BMO,-16.93%,1.93M,5.92,"Jun 21, 2018",Yes / Yes,470.37% 3.28%,"

","1,394,579",-1.50%,XERS
Xenon Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,Mid,RUT,-,-4.70,3.42%,96.62M,-1.73%,5.22B,-,-4.93,-9.87%,93.36M,-5.32%,4.14B,-,-1.15,98.68%,4.44%,27.15%,-383.17M,-,-9.61%,0.15%,2.96,32.61%,0.00M,3.90,-3.23%,-35.98%,4.15M,20.59%,13.85,4.77,10.72%,-37.53%,63.95 -15.48%,74.64%,11.33,-,-28.36% -40.02%,-28.51%,28.19 91.73%,31.76%,-,-,-7.36% -25.26%,-,2.73%,3.31%,202.97%,-,-,-46.29%,-,1.85,711.56%,-,27.79,-100.00%,-,42.55,1.05,- -,27.79,-41.69%,-3.05%,0.64,80.46,-,0.01,-100.00%,-4.20%,0.61,53.71,370,0.00,May 07 AMC,20.78%,1.40M,54.05,"Nov 05, 2014",Yes / Yes,0.81% -100.00%,"

","850,032",0.63%,XENE
Xcel Energy Inc,Utilities,Utilities - Regulated Electric,USA,Large,"NDX, S&P 500",22.95,3.47,0.18%,624.16M,-0.21%,49.77B,17.56,4.54,-1.47%,623.17M,-0.73%,87.08B,1.84,0.79,90.80%,4.56%,0.06%,2.09B,3.37,8.21%,1.09%,5.98,-1.05%,14.77B,2.09,10.39%,2.65%,28.42M,7.95%,38.14,26.22,9.57%,9.59%,84.23 -5.34%,10.41%,3.04,-,2.58% 4.20%,3.46%,65.21 22.27%,20.93%,2.40 (3.01%),14.38,-1.36% 4.94%,24.66%,2.09%,2.08%,12.98%,2.30 (2.89%),5.90,2.60%,19.93%,1.64,96.82%,"Mar 13, 2026",0.68,7.57%,14.16%,49.14,1.45,5.35% 5.80%,0.77,6.10%,-0.29%,0.41,92.71,66.55%,1.65,2.50%,-0.33%,0.76,78.10,11534,1.54,Apr 30 BMO,2.40%,4.75M,79.73,"Feb 28, 1949",Yes / Yes,0.36% -4.47%,"

","3,626,670",2.09%,XEL
X-Energy Inc,Industrials,Specialty Industrial Machinery,USA,Large,-,-,-,66.74%,263.97M,-15.66%,10.83B,-,-0.46,0.00%,134.61M,-,-,-,-0.07,0.58%,2.61%,-,-,-,49.18%,15.61%,0.35,-,-,-,-37.99%,-,3.51M,-8.32%,-,-,23.45%,-,37.10 -27.84%,-,-,-,- -,-,25.06 6.82%,-,-,-,- -,-,7.13%,-,-,-,-,-,-,3.37,-,-,-,-,-,46.16,1.57,- -,-,-,-12.00%,-,39.83,-,-,-,-12.00%,0.60,25.60,889,-,Feb 25,-12.00%,10.03M,26.77,"Apr 24, 2026",Yes / Yes,- -,"

","5,982,948",4.57%,XE
Wynn Resorts Ltd,Consumer Cyclical,Resorts & Casinos,USA,Mid,S&P 500,27.12,3.49,27.71%,103.75M,-2.54%,9.84B,17.90,5.29,0.00%,75.03M,-12.88%,19.47B,1.29,1.21,70.50%,11.41%,-18.51%,375.04M,1.35,13.01%,-1.83%,5.08,-21.49%,7.29B,-,11.81%,2.93%,8.56M,-21.23%,-2.04,5.48,13.91%,-,134.72 -29.65%,-1.83%,17.30,14.19,- -,3.29%,82.63 14.71%,-14.06%,1.03 (1.09%),10.80,23.86% 27.77%,32.33%,2.63%,2.94%,-24.96%,1.00 (1.06%),2.67,-8.26%,16.14%,3.18,7.16%,"May 18, 2026",1.19,4.72%,5.14%,31.71,1.17,- 0.00%,1.24,51.23%,-7.42%,0.99,137.94,31.85%,-,9.20%,-7.59%,0.59,95.51,28500,-,May 07 AMC,-17.57%,1.69M,94.78,"Oct 25, 2002",Yes / Yes,-0.38% 1.93%,"

","1,001,989",-0.76%,WYNN
Weyerhaeuser Co,Real Estate,REIT - Specialty,USA,Large,S&P 500,41.64,0.55,0.41%,721.04M,-2.39%,16.50B,32.40,0.71,-2.40%,718.05M,-10.02%,21.65B,0.43,0.11,92.67%,3.03%,-12.87%,397.00M,2.40,72.01%,1.00%,4.06,3.43%,6.87B,1.75,105.33%,2.41%,21.78M,-3.38%,13.09,54.83,74.77%,4.16%,27.86 -17.84%,-13.62%,0.42,-,-43.86% -15.92%,2.74%,21.16 8.20%,-22.31%,0.84 (3.68%),20.20,-12.15% -1.72%,14.67%,2.48%,2.36%,-33.47%,0.84 (3.67%),3.15,9.67%,6.39%,0.58,-18.17%,"Jun 05, 2026",0.80,-3.13%,5.78%,37.21,1.77,5.27% 10.49%,1.42,89.32%,-4.16%,0.89,31.18,187.58%,0.58,-2.04%,-4.60%,1.08,22.87,9517,0.54,Apr 30 AMC,-6.16%,5.37M,22.89,"Dec 06, 1963",Yes / Yes,87.39% 0.47%,"

","5,812,834",0.09%,WY
Wolverine World Wide Inc,Consumer Cyclical,Footwear & Accessories,USA,Small,RUT,11.88,1.24,2.04%,81.99M,-6.43%,1.21B,8.41,1.75,0.00%,80.32M,-21.10%,1.89B,0.56,0.38,102.19%,7.29%,-20.58%,101.00M,0.63,14.84%,-9.21%,4.92,-4.79%,1.92B,2.90,13.59%,6.08%,5.85M,-19.01%,5.07,10.08,15.10%,27.81%,32.80 -55.18%,-13.88%,1.46,9.41,- -,9.40%,13.47 9.13%,0.14%,0.40 (2.73%),9.79,-11.29% 0.91%,47.08%,8.06%,5.07%,-59.38%,0.40 (2.72%),0.98,39.91%,8.50%,0.86,-13.38%,"Jul 01, 2026",0.89,8.31%,5.26%,29.98,2.00,0.00% 0.00%,1.53,81.30%,-11.39%,1.74,21.70,35.10%,1.89,10.99%,-11.75%,1.32,15.31,3050,1.58,May 14 BMO,-29.02%,1.19M,14.70,"Jul 20, 1965",Yes / Yes,12.51% 2.04%,"

","1,574,173",-3.98%,WWW
Woodward Inc,Industrials,Aerospace & Defense,USA,Large,-,41.29,8.35,0.40%,59.57M,-6.15%,20.55B,32.33,10.67,-24.58%,59.34M,-12.43%,21.19B,1.46,2.39,89.41%,1.32%,-12.11%,513.80M,5.14,35.05%,-1.45%,1.15,32.41%,4.00B,8.13,14.62%,10.86%,0.79M,14.07%,42.40,41.00,22.12%,21.13%,407.00 -15.27%,61.50%,8.41,52.88,38.38% 13.95%,17.14%,204.03 69.02%,214.76%,1.24 (0.36%),28.63,14.40% 7.41%,28.38%,3.30%,3.64%,189.38%,1.16 (0.34%),5.30,34.44%,15.59%,13.35,532.29%,"May 21, 2026",1.19,19.03%,12.85%,36.49,1.33,13.80% 16.59%,1.73,23.14%,-5.24%,0.91,438.27,15.57%,0.45,23.42%,-6.92%,1.08,349.41,10200,0.19,Apr 29 AMC,10.65%,682.10K,344.85,"May 31, 1996",Yes / Yes,8.32% 7.98%,"

","738,519",-1.31%,WWD
Wave Life Sciences Ltd,Healthcare,Biotechnology,Singapore,Small,RUT,-,-1.05,17.95%,192.34M,-9.57%,1.18B,-,-1.29,36.10%,157.86M,-19.00%,652.47M,-,-0.30,78.33%,10.59%,-53.09%,-183.59M,16.45,8.12%,1.86%,3.66,-13.28%,71.80M,2.31,-16.41%,-42.11%,16.72M,-63.88%,2.66,2.17,1.02%,-53.11%,21.73 -71.74%,-4.95%,2.83,-,16.10% 20.52%,-35.37%,5.02 22.31%,64.17%,-,-,127.08% 16.31%,87.47%,6.91%,5.50%,-8.90%,-,9.09,-27.41%,-274.21%,0.46,-59.95%,-,11.26,-31.58%,-255.70%,29.94,1.06,- -,11.26,54.82%,-13.02%,-1.33,23.83,-,0.03,316.85%,-26.86%,1.75,6.40,317,0.01,Apr 28 BMO,-39.38%,4.56M,6.14,"Nov 11, 2015",Yes / Yes,59.81% 352.57%,"

","7,973,337",-4.06%,WVE
TeraWulf Inc,Financial,Capital Markets,USA,Large,RUT,-,-2.51,31.16%,425.05M,-6.40%,10.57B,171.70,0.12,-0.69%,341.14M,4.10%,13.06B,3.39,-0.28,75.44%,30.87%,38.75%,-1.03B,62.92,21.04%,23.05%,3.38,94.18%,168.06M,-,109.48%,-26.18%,105.30M,85.73%,-0.19,3.74,50.61%,-2243.71%,25.76 -17.16%,433.50%,5.70,-,-26.20% -49.56%,-22.34%,3.39 528.57%,1267.95%,-,-,123.78% 65.83%,3.62%,6.56%,7.25%,176.60%,-,77.73,-663.17%,-146.28%,1.72,127.38%,"Dec 18, 2012",1.20,27.30%,-611.46%,50.05,1.06,- -,1.20,-530.69%,-3.75%,3.85,30.20,-,-,-1.14%,12.76%,0.73,21.14,141,-,May 08 BMO,50.47%,31.12M,21.34,"Apr 05, 1994",Yes / Yes,-429.07% -1.98%,"

","22,669,124",0.95%,WULF
Western Union Company,Financial,Credit Services,USA,Mid,-,6.10,1.37,1.58%,312.70M,-5.56%,2.60B,4.35,1.91,-0.52%,307.49M,-12.50%,4.32B,0.75,0.44,100.05%,16.20%,-13.68%,440.80M,0.64,0.05%,-1.69%,5.50,-5.66%,4.04B,2.86,9.37%,5.36%,49.82M,-10.53%,2.91,2.86,5.77%,47.66%,10.35 -19.52%,-15.52%,2.91,5.62,-13.36% -3.18%,13.78%,7.85 6.11%,-31.83%,0.92 (11.02%),4.84,-3.31% -3.48%,31.78%,3.60%,3.78%,-66.40%,0.94 (11.28%),1.07,-49.33%,17.88%,0.30,-55.90%,"Jun 16, 2026",0.21,-2.34%,10.91%,34.32,3.71,0.00% 0.87%,0.21,-43.92%,-6.61%,0.52,8.81,61.64%,2.88,-0.07%,-7.96%,0.48,8.46,9600,2.51,Apr 24 BMO,-6.93%,9.07M,8.33,"Sep 20, 2006",Yes / Yes,-36.06% 2.30%,"

","4,341,315",-1.54%,WU
Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,United Kingdom,Large,S&P 500,14.88,17.08,0.48%,94.28M,1.10%,24.01B,11.49,22.12,1.03%,93.99M,-14.28%,28.68B,0.84,3.13,98.23%,2.26%,-15.81%,1.67B,2.42,14.42%,2.78%,2.89,-21.09%,9.90B,3.00,13.18%,5.78%,2.13M,-22.64%,84.61,10.37,13.68%,20.70%,352.79 -27.94%,-19.02%,24.51,15.32,19.31% 16.17%,11.29%,240.61 5.65%,10.68%,3.80 (1.50%),10.48,3.10% 2.43%,81.34%,3.25%,3.10%,-2.93%,3.72 (1.46%),2.90,4807.10%,23.40%,8.55,103.16%,"Mar 31, 2026",1.19,0.92%,16.83%,39.78,1.68,3.91% 6.00%,1.19,32.97%,-3.89%,0.45,334.84,22.70%,0.87,8.60%,-9.12%,1.08,256.86,46900,0.85,Apr 30 BMO,-18.88%,735.56K,254.20,"Jun 12, 2001",Yes / Yes,1.73% -0.06%,"

","791,076",-1.04%,WTW
Select Water Solutions Inc,Energy,Oil & Gas Equipment & Services,USA,Mid,RUT,98.72,0.20,11.29%,121.85M,11.02%,2.82B,27.05,0.74,-18.70%,110.32M,33.24%,3.17B,0.68,0.14,91.16%,3.63%,39.07%,21.59M,2.01,28.54%,5.56%,1.98,100.80%,1.40B,2.46,32.11%,1.33%,4.01M,90.49%,8.14,50.33,39.91%,2.42%,19.75 1.44%,137.72%,0.40,-,-25.88% -,1.78%,7.82 156.43%,165.43%,0.28 (1.40%),13.57,0.48% 18.39%,14.75%,3.95%,3.96%,255.95%,0.28 (1.40%),2.27,-41.43%,3.35%,0.72,-,"Apr 30, 2026",1.76,-4.18%,1.54%,80.04,1.00,77.58% -,1.92,-4.12%,14.78%,1.00,22.50,136.52%,0.29,-2.25%,26.06%,0.93,19.56,3300,0.23,May 05 AMC,65.97%,2.02M,20.04,"Apr 21, 2017",Yes / Yes,86.69% 6.19%,"

","1,874,843",2.45%,WTTR
Watts Water Technologies Inc,Industrials,Specialty Industrial Machinery,USA,Mid,RUT,27.07,10.94,18.73%,27.48M,-1.29%,9.89B,22.75,13.01,-0.69%,27.13M,0.77%,9.71B,2.30,3.32,81.96%,3.03%,-10.25%,366.40M,3.87,12.90%,-1.88%,3.42,9.72%,2.56B,4.72,8.96%,13.47%,0.82M,7.27%,62.77,26.38,9.88%,18.94%,345.17 -14.22%,20.13%,11.22,31.16,10.77% 24.79%,15.97%,235.14 25.92%,78.84%,1.99 (0.67%),17.32,7.20% 10.08%,49.18%,2.08%,2.71%,124.54%,2.08 (0.70%),3.80,25.22%,19.55%,8.39,439.80%,"Jun 01, 2026",1.62,14.22%,14.32%,47.39,2.77,19.71% 16.68%,2.72,34.59%,-0.60%,1.19,333.11,19.56%,0.09,21.38%,-0.51%,1.22,301.94,5700,0.09,May 06 AMC,2.58%,240.79K,296.08,"Aug 21, 1986",Yes / Yes,12.76% 6.14%,"

","294,169",-1.94%,WTS
Essential Utilities Inc,Utilities,Utilities - Regulated Water,USA,Large,-,18.85,1.97,0.25%,283.36M,-2.29%,10.53B,15.60,2.38,0.00%,282.93M,-6.74%,18.89B,3.51,0.40,79.79%,1.57%,-4.75%,556.97M,4.12,2.18%,-4.16%,1.73,-6.45%,2.55B,1.53,5.81%,2.92%,4.45M,-3.26%,24.33,138.62,4.45%,8.34%,42.37 -12.41%,-5.21%,0.27,-,7.47% 14.45%,3.65%,36.32 2.18%,-7.80%,1.41 (3.80%),14.30,2.65% 11.09%,38.73%,2.03%,2.35%,-20.06%,1.37 (3.70%),7.40,-11.65%,34.97%,0.87,17.88%,"May 12, 2026",0.84,13.07%,21.82%,36.64,3.12,6.48% 6.68%,0.95,-23.15%,-2.86%,0.66,41.00,60.83%,1.22,9.97%,-5.82%,0.41,37.24,3303,1.22,May 06 AMC,-5.14%,2.57M,37.11,"Jul 26, 1971",Yes / Yes,-8.33% 10.07%,"

","1,048,255",-0.35%,WTRG
White Mountains Insurance Group Ltd,Financial,Insurance - Property & Casualty,USA,Mid,-,5.27,406.55,3.05%,2.48M,1.66%,5.31B,16.49,130.00,-6.40%,2.40M,-5.75%,-,-,27.00,91.39%,3.25%,-2.63%,1.03B,1.88,-73.27%,-3.92%,4.19,11.41%,2.82B,0.99,13.05%,9.29%,0.08M,3.18%,2169.65,-,-,20.75%,2333.00 -8.09%,18.07%,-,7.35,- 13.56%,16.52%,1648.00 30.11%,55.85%,-,-,35.58% 19.57%,-,2.65%,2.55%,78.68%,1.00 (0.05%),-,3444.41%,22.40%,56.89,159.66%,"Mar 16, 2026",-,30.09%,36.33%,44.26,-,0.00% 0.00%,1.29,-195.17%,-1.33%,0.31,-,0.23%,0.16,-10.80%,-2.77%,1.57,2138.35,1648,0.16,May 06 BMO,6.16%,18.62K,2144.19,"Oct 23, 1985",No / Yes,-214.37% -,"

","29,147",0.27%,WTM
