Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Vestis Corp,Industrials,Rental & Leasing Services,USA,NYSE,RUT,-,-0.36,1.81%,131.97M,13.36%,1.22B,17.42,0.53,101.97%,129.56M,25.85%,2.59B,0.39,0.08,108.40%,7.60%,43.19%,-47.45M,0.45,64.68%,3.56%,5.59,100.22%,2.71B,1.41,28.98%,-1.64%,9.85M,38.68%,6.55,29.37,44.31%,-5.38%,9.80 -5.61%,19.20%,0.31,27.11,- -,-2.14%,3.98 132.41%,-,-,12.26,0.59% 1.31%,20.89%,4.41%,4.40%,-,-,0.95,-596.55%,2.60%,0.37,-,"Feb 21, 2025",0.71,-2.06%,-1.75%,75.74,3.50,- -,2.17,-868.25%,15.28%,0.82,7.81,-,1.63,-2.98%,18.46%,0.60,9.22,18150,1.56,Feb 10 BMO,49.61%,1.76M,9.25,"Sep 27, 2023",Yes / Yes,57.98% -0.12%,"

","1,064,577",0.33%,VSTS
Vistra Corp,Utilities,Utilities - Independent Power Producers,USA,NYSE,S&P 500,74.43,2.19,0.86%,338.06M,4.52%,55.16B,14.59,11.17,-13.06%,335.64M,0.59%,77.23B,0.18,1.28,91.71%,2.78%,-4.95%,752.00M,3.25,295.79%,-0.09%,1.84,-22.24%,16.97B,21.02,29.42%,2.30%,9.33M,1.00%,7.75,67.60,82.91%,17.70%,219.82 -25.88%,40.77%,2.41,427.62,- 10.93%,3.54%,103.34 57.68%,565.33%,0.99 (0.61%),17.89,-1.64% 8.94%,17.72%,4.22%,4.66%,809.26%,0.91 (0.56%),4.55,-69.13%,8.06%,7.25,-,"Mar 20, 2026",0.69,-12.41%,4.43%,56.07,1.35,7.72% 10.76%,0.78,-52.76%,5.00%,1.54,241.06,41.44%,4.00,-68.24%,1.81%,0.61,163.97,6390,3.17,May 07 BMO,-9.39%,5.08M,162.94,"Oct 04, 2016",Yes / Yes,-76.50% -20.82%,"

","3,089,569",-0.63%,VST
Versant Media Group Inc,Communication Services,Entertainment,USA,NASD,-,6.38,6.43,0.85%,143.79M,6.41%,5.90B,5.30,7.74,15.92%,142.95M,7.89%,5.90B,0.28,1.51,0.81%,1.83%,20.20%,929.00M,0.88,-4.83%,50.70%,0.91,-,6.69B,0.57,42.84%,7.62%,2.62M,-8.89%,71.39,5.41,18.98%,8.81%,59.00 -30.51%,-,7.57,-,-19.15% -,8.24%,27.17 50.90%,-,1.27 (3.10%),2.43,-5.14% -,40.98%,3.02%,3.27%,-,0.38 (0.91%),0.88,-31.81%,21.14%,1.22,-,"Apr 01, 2026",4.02,-5.30%,13.89%,74.34,2.57,- -,4.02,-52.01%,9.11%,-,39.80,0.00%,0.10,-6.56%,18.58%,0.92,41.15,4400,0.10,Mar 03 BMO,13.24%,2.89M,41.00,"Jan 05, 2026",Yes / Yes,52.38% 3.15%,"

","2,659,131",-0.36%,VSNT
"Vishay Intertechnology, Inc",Technology,Semiconductors,USA,NYSE,RUT,-,-0.07,9.91%,123.50M,15.96%,3.23B,19.84,1.20,0.00%,122.33M,36.71%,3.78B,-,0.01,98.65%,9.88%,48.50%,-8.98M,1.05,1125.00%,-3.26%,5.09,49.62%,3.07B,1.54,133.66%,-0.22%,12.09M,63.98%,15.40,6.26,-,-0.44%,23.67 0.38%,109.15%,3.79,-,- -,-0.29%,10.57 124.79%,9.80%,0.40 (1.68%),13.44,-4.26% 4.17%,19.38%,4.45%,5.04%,-8.51%,0.40 (1.68%),1.23,71.58%,1.85%,1.01,95.72%,"Mar 12, 2026",1.57,4.48%,-0.29%,78.26,2.25,0.00% 1.03%,2.62,101.48%,23.85%,1.26,17.50,-,0.51,12.06%,25.64%,0.87,23.13,22600,0.50,Feb 04 BMO,43.19%,2.37M,23.76,"May 16, 1974",Yes / Yes,-50.00% 0.92%,"

","2,061,644",2.72%,VSH
VSE Corp,Industrials,Aerospace & Defense,USA,NASD,RUT,202.91,1.11,5.18%,28.06M,6.51%,6.30B,44.81,5.01,0.00%,26.60M,15.75%,6.58B,2.88,0.91,95.03%,12.54%,8.20%,24.55M,5.67,6.19%,24.20%,4.71,42.42%,1.11B,3.65,20.44%,2.80%,3.34M,30.02%,61.49,90.86,15.55%,4.41%,231.60 -3.01%,99.88%,2.47,1103.74,-18.62% -,1.39%,101.57 121.17%,415.82%,0.40 (0.18%),41.16,18.44% 10.95%,11.88%,3.78%,4.61%,408.81%,0.50 (0.22%),5.91,35.08%,10.71%,10.19,578.67%,"Apr 15, 2026",1.43,2.98%,2.21%,64.91,1.44,0.00% 2.13%,3.76,-24.73%,17.27%,1.47,256.14,33.93%,0.24,0.72%,10.60%,0.47,222.33,1600,0.23,Feb 25 AMC,27.22%,708.44K,224.64,"Oct 22, 1982",Yes / Yes,30.00% 4.02%,"

","335,682",1.04%,VSEC
Victoria's Secret & Co,Consumer Cyclical,Apparel Retail,USA,NYSE,RUT,26.76,1.85,14.37%,80.00M,-3.88%,3.99B,12.21,4.06,0.06%,68.90M,10.01%,6.37B,0.77,0.32,87.91%,14.09%,-20.94%,160.63M,0.61,15.56%,-1.51%,4.21,70.54%,6.55B,4.63,17.11%,3.37%,9.71M,-8.51%,10.70,7.70,15.83%,21.48%,66.89 -25.91%,211.11%,6.44,12.78,-22.35% -,4.72%,15.34 223.08%,49.68%,-,9.95,1.09% 3.90%,36.18%,5.50%,5.40%,-,-,0.97,-4.06%,6.18%,2.94,-,-,0.54,5.22%,2.45%,50.96,2.00,- -,1.25,-8.04%,5.16%,2.29,64.44,0.00%,3.32,7.80%,-6.30%,0.71,48.55,33000,2.98,Mar 05 BMO,25.55%,2.31M,49.56,"Jul 21, 2021",Yes / Yes,9.72% 1.71%,"

","1,627,605",2.08%,VSCO
"Viasat, Inc",Technology,Communication Equipment,USA,NASD,RUT,-,-2.60,6.31%,135.79M,6.37%,8.14B,-,-1.20,-5.11%,127.26M,26.07%,13.64B,-,-0.39,93.70%,7.77%,43.97%,-338.96M,1.76,75.81%,-2.37%,5.73,72.68%,4.62B,1.78,-10.58%,-2.22%,9.89M,73.88%,33.65,6.05,43.69%,-7.27%,59.19 1.23%,601.64%,9.91,-,-176.54% -320.60%,-3.01%,7.95 653.39%,81.52%,-,9.28,23.20% 14.37%,27.66%,4.78%,7.92%,25.62%,-,2.95,20.79%,2.69%,3.57,-18.14%,-,1.90,2.07%,-7.34%,67.68,1.89,- -,2.13,114.42%,16.97%,1.52,51.14,-,1.48,2.96%,25.04%,1.13,56.98,7000,1.46,Feb 05 AMC,68.91%,1.73M,59.92,"Dec 03, 1996",Yes / Yes,138.69% -0.87%,"

","1,947,799",5.16%,VSAT
"Vertex Pharmaceuticals, Inc",Healthcare,Biotechnology,USA,NASD,"NDX, S&P 500",28.80,15.33,0.33%,253.99M,-0.50%,112.21B,19.95,22.14,-27.53%,253.20M,-5.23%,107.63B,1.83,4.33,94.02%,1.59%,-2.85%,3.95B,9.29,4.50%,-0.10%,2.75,8.43%,12.07B,6.01,15.13%,16.06%,4.02M,-2.57%,73.49,16.97,10.91%,22.54%,510.77 -13.52%,-11.75%,26.02,35.13,6.12% 8.28%,19.17%,362.50 21.85%,32.44%,-,21.67,11.34% 14.23%,86.32%,2.51%,2.41%,99.77%,-,8.91,848.30%,39.43%,11.82,440.31%,-,2.46,9.92%,32.74%,45.08,1.60,- -,2.90,32.70%,-0.74%,0.35,555.44,0.00%,0.11,11.76%,-4.52%,1.00,444.28,6400,0.10,Feb 12 AMC,0.81%,1.46M,441.70,"Jul 24, 1991",Yes / Yes,-1.58% 0.18%,"

","1,459,344",-0.58%,VRTX
Vertiv Holdings Co,Industrials,Electrical Equipment & Parts,USA,NYSE,S&P 500,88.31,3.41,1.93%,382.55M,7.16%,115.22B,36.80,8.18,-6.29%,375.20M,13.76%,116.56B,1.07,1.00,79.58%,3.50%,74.36%,1.33B,11.26,45.58%,-1.18%,1.70,68.25%,10.23B,29.23,33.85%,12.49%,13.14M,85.89%,10.30,60.99,34.42%,41.81%,312.46 -3.62%,314.19%,4.94,60.84,- -,18.83%,65.93 356.79%,2322.85%,0.20 (0.07%),53.15,21.59% 18.54%,34.26%,3.54%,5.17%,1244.46%,0.20 (0.07%),11.39,164.25%,18.45%,13.96,-,"Mar 17, 2026",1.22,27.69%,13.03%,65.18,1.54,157.13% 76.23%,1.55,199.08%,11.58%,2.08,300.81,5.13%,0.82,22.74%,19.33%,0.69,310.51,34000,0.80,Apr 22 BMO,66.68%,7.72M,301.16,"Jul 30, 2018",Yes / Yes,5.38% 0.15%,"

","5,339,306",-3.01%,VRT
Verisign Inc,Technology,Software - Infrastructure,USA,NASD,S&P 500,31.25,8.81,0.92%,91.90M,1.61%,25.24B,26.59,10.35,-7.96%,90.86M,14.09%,26.46B,2.48,2.31,98.04%,2.11%,11.74%,825.70M,15.24,7.72%,2.12%,2.26,4.24%,1.66B,-,9.09%,60.40%,1.92M,13.30%,-23.44,43.48,10.70%,-,310.60 -11.38%,10.00%,6.33,23.63,12.16% 4.49%,-,208.86 31.79%,27.16%,3.24 (1.18%),22.96,5.15% 5.54%,88.15%,3.23%,2.80%,32.13%,3.12 (1.13%),15.97,10.27%,67.67%,7.78,210.33%,"Feb 19, 2026",0.49,6.37%,49.84%,67.04,2.25,- -,0.49,11.28%,7.42%,0.69,288.25,26.24%,-,7.56%,14.81%,1.25,268.34,928,-,Apr 23 AMC,7.02%,845.77K,275.26,"Jan 30, 1998",Yes / Yes,-5.26% 0.22%,"

","1,054,290",2.58%,VRSN
Verisk Analytics Inc,Industrials,Consulting Services,USA,NASD,"NDX, S&P 500",27.28,6.48,0.27%,138.40M,0.80%,24.39B,20.60,8.58,0.12%,137.57M,-13.63%,27.12B,1.99,1.74,94.74%,4.41%,-20.37%,908.30M,7.94,6.34%,0.03%,2.85,-26.95%,3.07B,79.20,12.72%,17.37%,6.06M,-20.94%,2.23,11.20,10.33%,444.05%,322.92 -45.24%,-40.06%,15.80,20.47,2.61% 8.51%,24.72%,161.70 9.36%,-7.83%,1.94 (1.10%),15.94,7.16% 1.99%,59.25%,3.89%,3.40%,-4.15%,1.85 (1.05%),8.82,-3.50%,44.74%,6.64,126.28%,"Mar 13, 2026",1.20,6.63%,29.56%,41.53,2.27,13.23% 10.76%,1.20,-4.60%,-4.20%,0.73,227.29,27.76%,15.86,5.87%,-7.13%,1.06,170.63,8000,10.89,Apr 29 BMO,-23.88%,2.13M,176.84,"Oct 07, 2009",Yes / Yes,13.15% 0.68%,"

","2,253,693",3.64%,VRSK
Verra Mobility Corp,Technology,Information Technology Services,USA,NASD,RUT,17.71,0.85,0.86%,153.56M,1.15%,2.27B,9.64,1.55,0.00%,150.05M,0.60%,3.27B,1.19,0.24,104.53%,2.63%,-34.36%,136.63M,2.32,2.43%,-1.45%,2.29,-37.66%,979.08M,7.85,14.92%,8.38%,3.95M,-33.15%,1.91,33.19,8.07%,48.96%,25.83 -42.01%,-29.74%,0.45,16.93,13.36% -,10.16%,13.84 8.28%,-10.19%,-,9.20,9.70% 19.99%,80.60%,3.18%,3.18%,4.61%,-,3.33,365.85%,24.58%,0.50,-,-,1.99,11.36%,13.96%,46.88,1.62,- -,2.09,128.96%,3.12%,0.70,24.86,0.00%,3.64,16.42%,-7.48%,0.63,15.00,1901,3.59,Feb 24 AMC,-30.87%,1.73M,14.98,"Mar 24, 2017",Yes / Yes,-4.03% 6.90%,"

","1,094,270",-0.13%,VRRM
Varonis Systems Inc,Technology,Software - Infrastructure,USA,NASD,RUT,-,-1.13,5.52%,117.55M,1.45%,2.72B,57.52,0.40,0.82%,110.97M,-4.06%,2.32B,0.96,-0.05,100.66%,6.16%,-33.14%,-129.32M,4.36,-53.68%,1.63%,2.13,-62.93%,623.53M,4.54,382.53%,-7.48%,6.83M,-29.45%,5.09,2.95,59.74%,-24.53%,63.90 -63.79%,-44.48%,7.84,20.16,0.27% -2.55%,-11.64%,19.70 17.46%,-7.25%,-,-,9.55% 16.30%,78.83%,7.82%,6.27%,-59.10%,-,3.72,-31.64%,-23.72%,1.45,253.64%,-,1.90,13.17%,-20.74%,51.40,1.67,- -,1.90,-104.07%,3.38%,0.66,33.70,-,0.87,9.37%,-1.23%,0.65,21.76,2658,0.86,Apr 28 AMC,-43.32%,3.21M,23.14,"Feb 28, 2014",Yes / Yes,145.40% 2.90%,"

","2,082,961",6.34%,VRNS
Veris Residential Inc,Real Estate,REIT - Residential,USA,NYSE,RUT,23.59,0.80,7.63%,93.43M,-0.11%,1.77B,-,-0.13,0.00%,86.33M,0.11%,3.23B,-,-,96.42%,2.10%,29.10%,75.24M,6.12,-124.34%,3.21%,1.08,29.63%,288.43M,1.53,28.79%,2.51%,1.81M,27.02%,12.33,60.16,-,6.35%,19.03 -0.68%,24.02%,0.31,32.13,- -,3.00%,13.69 38.06%,24.00%,0.28 (1.49%),23.80,7.30% -1.66%,31.16%,0.17%,0.24%,18.41%,0.32 (1.69%),11.19,381.10%,17.12%,0.08,-21.28%,"Mar 31, 2026",1.08,6.40%,26.09%,68.92,2.50,- -4.36%,1.08,98.58%,-0.03%,1.12,19.75,39.87%,1.19,4.74%,3.69%,0.46,18.90,181,1.18,Feb 23 BMO,20.55%,1.67M,18.90,"Aug 25, 1994",Yes / Yes,101.35% 0.45%,"

","765,975",0.00%,VRE
Viridian Therapeutics Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.81,9.93%,101.83M,2.83%,1.52B,-,-2.33,4.66%,92.06M,-48.28%,828.94M,-,-1.08,98.83%,11.78%,-53.49%,-324.22M,21.47,-17.85%,16.56%,5.14,-30.37%,70.85M,2.57,40.55%,-39.50%,10.84M,-52.19%,5.80,1.74,67.13%,-46.52%,34.29 -56.61%,16.25%,8.56,-,6.35% 36.07%,-41.99%,11.76 26.53%,-40.95%,-,-,241.95% 132.18%,98.22%,5.40%,6.76%,3.77%,-,11.70,-0.85%,-512.91%,1.54,-87.16%,-,12.65,23359.93%,-457.63%,25.16,1.12,- -,12.65,-33.79%,-28.27%,1.00,32.73,-,0.07,83.33%,-42.25%,0.65,15.19,252,0.07,Feb 26 BMO,-39.15%,2.11M,14.88,"Jun 18, 2014",Yes / Yes,-10.24% -99.28%,"

","1,367,894",-2.04%,VRDN
Voyager Technologies Inc,Industrials,Aerospace & Defense,USA,NYSE,RUT,-,-1.99,14.15%,53.38M,6.40%,1.77B,-,-0.89,0.00%,50.73M,9.00%,1.79B,-,-0.57,50.26%,14.18%,-4.26%,-116.07M,10.62,-12.42%,7.64%,4.74,-8.64%,166.42M,4.61,61.45%,-15.63%,7.19M,14.42%,6.49,3.60,39.25%,-51.44%,73.95 -59.55%,-,8.32,-,-54.04% -,-13.74%,17.41 71.80%,-,-,-,10.59% -,12.82%,7.22%,8.60%,-,-,10.75,-37.39%,-62.28%,2.22,-,-,4.34,15.42%,-69.75%,59.36,1.67,- -,4.37,-43.06%,11.94%,-,37.89,-,1.22,23.70%,10.24%,0.74,30.14,800,1.20,May 04 AMC,-0.69%,1.52M,29.91,"Jun 11, 2025",Yes / Yes,-0.19% -2.86%,"

","1,128,936",-0.76%,VOYG
Voya Financial Inc,Financial,Financial Conglomerates,USA,NYSE,-,11.68,6.29,0.39%,93.84M,5.50%,6.81B,6.64,11.06,-8.83%,92.40M,8.56%,-,0.56,2.04,104.37%,3.24%,-4.62%,613.00M,0.83,8.03%,-4.39%,2.77,-0.31%,8.19B,1.39,15.65%,0.41%,2.99M,-1.41%,52.78,-,11.90%,14.60%,79.99 -8.19%,27.28%,-,5.29,13.53% 61.06%,7.12%,54.48 34.80%,-1.74%,1.95 (2.65%),-,11.36% 1.37%,-,2.49%,2.85%,8.00%,1.84 (2.51%),-,2.18%,13.24%,2.15,132.33%,"Feb 25, 2026",-,1.73%,7.49%,65.50,2.17,31.52% 24.85%,-,49.25%,6.98%,0.85,82.70,28.92%,0.86,5.02%,4.72%,1.13,72.18,11000,0.74,May 05 AMC,0.82%,1.08M,73.44,"May 02, 2013",Yes / Yes,-7.25% 6.05%,"

","1,214,878",1.75%,VOYA
Vodafone Group plc ADR,Communication Services,Telecom Services,United Kingdom,NASD,-,-,-1.83,0.00%,2.31B,-1.14%,35.98B,12.15,1.28,-,2.31B,6.78%,85.00B,0.63,-,8.56%,0.41%,18.29%,-4.59B,0.84,17.13%,50.80%,2.11,39.57%,42.88B,0.57,23.48%,-2.96%,9.52M,18.02%,27.49,2.26,19.42%,-7.08%,15.94 -2.17%,71.13%,6.89,3.69,- -35.00%,-4.03%,8.98 73.61%,37.24%,0.56 (3.62%),4.79,-8.77% -4.26%,32.85%,1.39%,1.58%,-16.45%,0.53 (3.41%),1.98,-278.57%,11.67%,0.28,-52.51%,"Nov 24, 2025",1.13,19.66%,-10.71%,62.43,3.00,-20.35% -14.02%,1.16,-10.22%,3.66%,0.39,14.09,-,0.97,13.54%,3.23%,1.49,15.62,92000,0.84,Nov 11 BMO,21.72%,4.51M,15.59,"Oct 27, 1988",Yes / Yes,62.92% -,"

","6,722,663",-0.19%,VOD
Vontier Corporation,Technology,Scientific & Technical Instruments,USA,NYSE,-,13.20,2.76,0.89%,142.20M,-1.30%,5.15B,9.63,3.78,-1.31%,140.33M,0.28%,6.80B,1.02,0.80,101.76%,4.14%,-5.72%,406.10M,1.68,7.56%,-0.97%,5.06,-5.43%,3.08B,4.16,9.79%,9.36%,5.80M,-2.10%,8.75,10.47,9.42%,35.39%,48.20 -24.48%,20.41%,3.48,11.68,3.39% 6.42%,14.18%,28.94 25.78%,35.01%,0.05 (0.14%),9.79,-1.15% 2.60%,44.76%,2.37%,2.86%,16.33%,0.10 (0.27%),2.21,0.27%,18.54%,1.13,-,"Mar 05, 2026",0.90,3.24%,13.20%,46.98,2.00,0.00% -,1.16,4.28%,0.89%,1.32,47.80,3.63%,1.72,4.08%,-5.18%,0.97,37.59,7800,1.30,Feb 12 BMO,-7.07%,1.15M,36.40,"Sep 24, 2020",Yes / Yes,0.79% 5.73%,"

","1,114,525",-3.17%,VNT
Viper Energy Inc,Energy,Oil & Gas Midstream,USA,NASD,-,-,-0.23,3.10%,176.72M,1.93%,16.63B,21.53,2.16,-53.79%,171.24M,3.56%,24.71B,2.24,0.45,96.98%,6.21%,23.96%,-69.00M,12.34,31.21%,0.72%,3.21,26.54%,1.35B,1.79,-0.83%,-0.78%,10.63M,20.75%,26.02,1278.92,9.63%,-2.25%,49.08 -5.26%,24.61%,0.04,15.79,- 29.81%,-1.04%,34.99 32.90%,62.56%,3.76 (8.09%),20.39,17.11% 40.37%,47.96%,2.68%,2.59%,196.77%,1.33 (2.86%),18.35,-106.32%,44.91%,1.32,181.09%,"Mar 05, 2026",3.72,57.81%,-5.12%,53.96,1.24,-1.53% 27.93%,3.72,-129.99%,-0.26%,0.38,55.95,-,0.49,87.67%,2.84%,0.55,45.06,-,0.49,May 04 AMC,17.39%,3.32M,46.50,"Jun 18, 2014",Yes / Yes,6.71% 2.89%,"

","1,831,273",3.20%,VNOM
Vornado Realty Trust,Real Estate,REIT - Office,USA,NYSE,-,6.81,4.20,7.30%,190.67M,5.35%,5.92B,80.25,0.36,1.41%,176.75M,12.48%,14.85B,-,-0.05,92.78%,5.53%,-15.32%,842.85M,3.27,-97.98%,-0.91%,4.38,-26.59%,1.81B,1.13,318.70%,5.74%,9.78M,-14.15%,25.20,6.06,-,16.24%,43.37 -34.12%,-17.90%,4.72,4.52,- -,6.65%,24.57 16.28%,97.03%,0.82 (2.89%),20.55,0.19% 3.45%,23.66%,2.93%,3.38%,-36.30%,0.74 (2.59%),8.20,10018.89%,14.39%,0.99,-62.07%,"Dec 18, 2025",1.14,1.27%,46.56%,62.96,2.79,-29.59% -20.84%,1.14,-48.33%,8.71%,1.53,32.46,17.62%,1.32,-0.89%,3.43%,0.94,27.97,3145,1.12,May 04 AMC,-17.72%,2.23M,28.57,"Jan 31, 1962",Yes / Yes,-100.00% 2.03%,"

","2,102,935",2.15%,VNO
VNET Group Inc ADR,Technology,Information Technology Services,China,NASD,-,-,-0.14,3.94%,263.90M,8.03%,2.38B,76.64,0.12,-0.80%,253.49M,-5.46%,5.63B,-,-0.04,47.26%,13.41%,-18.97%,-34.92M,1.72,125.98%,-5.02%,5.12,-4.25%,1.38B,3.00,221.46%,-0.65%,34.00M,6.50%,3.00,2.53,-,-3.96%,14.48 -37.78%,67.16%,3.56,-,44.55% 49.08%,-0.85%,4.65 93.76%,186.94%,-,14.05,9.67% 14.62%,22.02%,4.29%,5.03%,-68.41%,-,4.06,-238.68%,7.55%,0.57,-57.04%,-,0.90,20.67%,-2.52%,49.34,1.29,- -,0.92,2815.09%,4.45%,0.24,16.52,-,4.33,21.28%,-11.67%,0.68,9.01,-,3.60,Mar 16 BMO,-3.62%,6.64M,9.01,"Apr 21, 2011",Yes / Yes,-122.95% 2.65%,"

","4,491,959",0.00%,VNET
"Valmont Industries, Inc",Industrials,Conglomerates,USA,NYSE,-,24.48,16.83,1.56%,19.55M,-3.72%,8.05B,16.76,24.58,-0.12%,19.24M,0.64%,8.82B,1.28,4.73,94.21%,2.23%,-5.32%,334.78M,1.96,14.85%,-2.13%,2.57,3.65%,4.10B,4.81,12.10%,9.99%,0.43M,2.38%,85.68,43.02,13.12%,21.09%,487.58 -15.52%,45.80%,9.57,25.85,13.04% 20.66%,13.09%,267.02 54.25%,35.92%,2.91 (0.71%),14.45,-1.89% 7.24%,30.21%,2.70%,3.47%,77.71%,2.81 (0.68%),2.15,-1.94%,12.72%,15.22,239.12%,"Mar 27, 2026",1.58,0.71%,8.16%,46.56,1.71,7.33% 8.61%,2.35,135.47%,1.06%,1.25,502.33,16.20%,0.58,0.09%,-4.96%,1.05,429.48,10791,0.57,Apr 21 BMO,2.38%,166.91K,411.89,"Nov 01, 1982",Yes / Yes,-0.90% -0.47%,"

","174,742",-4.10%,VMI
Vulcan Materials Co,Basic Materials,Building Materials,USA,NYSE,S&P 500,35.90,8.11,0.18%,130.60M,-0.45%,38.00B,26.94,10.81,-12.60%,130.23M,9.51%,42.77B,1.50,1.12,97.11%,3.90%,-6.36%,1.08B,4.78,15.22%,1.26%,3.96,-3.80%,7.94B,4.46,17.27%,6.24%,5.09M,2.11%,65.28,200.62,17.92%,12.99%,331.09 -12.03%,19.11%,1.45,33.47,23.49% 13.09%,8.03%,231.76 25.67%,72.26%,2.09 (0.72%),18.12,2.77% 10.33%,27.38%,1.82%,2.38%,66.67%,1.99 (0.68%),5.39,18.30%,20.30%,7.56,172.20%,"Mar 09, 2026",1.97,7.06%,13.56%,57.65,1.96,7.00% 7.58%,2.69,-13.64%,5.40%,1.10,329.76,24.16%,0.58,3.18%,0.35%,0.62,296.86,11548,0.57,Apr 29 BMO,0.36%,1.28M,291.25,"Jan 11, 1950",Yes / Yes,-19.55% -2.29%,"

","792,929",-1.89%,VMC
Valley National Bancorp,Financial,Banks - Regional,USA,NASD,RUT,13.00,1.01,14.49%,556.62M,1.39%,7.30B,8.71,1.51,0.00%,474.94M,10.23%,-,0.41,0.28,75.54%,6.31%,12.69%,569.00M,2.09,27.67%,1.24%,3.54,24.55%,3.49B,0.98,19.39%,0.94%,29.97M,12.50%,13.39,-,21.34%,7.85%,13.87 -5.26%,61.43%,-,22.41,-3.96% 1.58%,5.42%,8.04 63.43%,55.50%,0.44 (3.35%),-,16.92% 17.53%,-,2.35%,2.45%,-5.13%,0.44 (3.35%),-,46.46%,21.34%,0.34,33.40%,"Mar 13, 2026",-,-2.41%,16.30%,64.46,1.31,0.00% 0.00%,0.09,66.15%,5.61%,1.06,14.77,43.60%,0.44,0.69%,3.60%,0.45,13.10,3675,0.34,Apr 23 BMO,16.98%,8.46M,13.14,"Nov 02, 1982",Yes / Yes,7.30% 2.94%,"

","3,829,066",0.31%,VLY
Veralto Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,S&P 500,24.58,3.76,0.18%,248.40M,2.04%,22.67B,20.18,4.57,-3.43%,247.39M,1.22%,23.52B,2.44,1.00,96.11%,1.80%,-9.29%,940.00M,4.12,7.71%,0.67%,2.14,-8.99%,5.50B,7.39,8.89%,13.33%,4.45M,-7.48%,12.50,11.16,8.26%,36.55%,110.11 -16.16%,2.51%,8.27,22.36,3.03% 5.00%,17.95%,84.99 8.62%,-,0.42 (0.46%),17.36,4.16% 4.82%,59.29%,1.84%,1.90%,-,0.48 (0.52%),4.27,12.39%,23.21%,1.83,-,"Mar 31, 2026",1.52,5.97%,17.08%,58.75,1.95,- -,1.67,11.81%,4.00%,1.13,109.69,12.25%,0.93,3.79%,0.86%,0.75,92.39,17000,0.69,Apr 28 AMC,-7.79%,2.09M,92.32,"Sep 27, 2023",Yes / Yes,6.29% -0.69%,"

","1,562,722",-0.08%,VLTO
Valero Energy Corp,Energy,Oil & Gas Refining & Marketing,USA,NYSE,S&P 500,30.73,7.65,0.56%,298.94M,-1.94%,70.25B,13.34,17.61,-1.10%,297.29M,1.04%,80.12B,0.79,3.16,87.15%,3.49%,29.31%,2.34B,0.57,101.15%,0.88%,2.81,45.59%,122.72B,2.96,-17.49%,3.87%,10.37M,44.36%,79.36,14.90,16.82%,9.69%,258.43 -9.07%,118.50%,15.77,13.97,-36.08% -,6.86%,106.25 121.18%,78.22%,4.84 (2.06%),10.60,-11.44% 13.60%,4.45%,3.45%,3.72%,229.18%,4.59 (1.95%),0.65,-9.92%,3.59%,9.17,295.02%,"Feb 05, 2026",1.11,-5.44%,1.91%,49.79,2.13,4.86% 2.89%,1.65,320.88%,-2.95%,0.57,253.59,59.66%,0.49,-1.16%,5.45%,0.62,235.58,9811,0.44,Apr 30 BMO,32.37%,3.70M,235.00,"Nov 01, 1984",Yes / Yes,16.97% 6.52%,"

","2,286,236",-0.25%,VLO
Viking Therapeutics Inc,Healthcare,Biotechnology,USA,NASD,-,-,-3.18,2.96%,114.79M,5.29%,4.10B,-,-4.32,-12.12%,112.13M,-1.56%,3.39B,-,-0.98,62.54%,21.41%,15.51%,-359.64M,-,-25.74%,-1.10%,8.84,4.54%,0.00M,6.37,-7.69%,-44.29%,24.01M,0.77%,5.57,5.80,-6.30%,-47.34%,43.15 -17.84%,53.40%,6.11,-,-52.71% -42.46%,-56.28%,21.23 66.98%,89.07%,-,-,- -,-,4.92%,5.66%,482.10%,-,-,-215.49%,-,1.86,2758.87%,-,9.33,-,-,57.37,1.21,- -,9.33,-334.74%,5.63%,0.85,93.59,-,0.00,-,8.71%,0.62,35.52,53,0.00,Feb 11 AMC,8.94%,2.72M,35.45,"Apr 29, 2015",Yes / Yes,-55.02% -,"

","1,682,949",-0.20%,VKTX
