Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Block Inc,Technology,Software - Infrastructure,USA,NYSE,S&P 500,28.46,2.10,12.47%,542.09M,-11.10%,35.89B,12.93,4.63,-0.16%,524.39M,4.54%,36.66B,0.37,0.68,72.22%,4.09%,-2.71%,1.31B,1.48,51.26%,-1.69%,2.59,-18.78%,24.19B,1.62,29.22%,3.42%,21.46M,-7.97%,36.88,4.40,34.60%,6.01%,82.50 -27.39%,7.16%,13.61,14.80,- 36.61%,4.49%,44.27 35.31%,-15.65%,-,10.23,11.33% 20.56%,42.26%,5.28%,5.44%,-75.26%,-,1.52,-54.57%,13.29%,3.36,439.64%,-,2.19,0.30%,5.40%,48.57,1.60,- -,2.20,-93.82%,2.98%,2.65,84.84,0.00%,0.40,3.65%,-2.46%,1.03,64.63,10205,0.31,Feb 26 AMC,-12.42%,8.30M,59.90,"Nov 19, 2015",Yes / Yes,-0.06% 0.61%,"

","8,505,902",-7.32%,XYZ
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,30.58,3.93,0.26%,243.58M,-4.89%,29.18B,19.79,6.07,-1.88%,242.50M,-6.90%,30.48B,2.01,1.08,94.85%,1.99%,-12.36%,957.00M,3.23,8.25%,0.56%,2.92,-12.86%,9.03B,2.55,10.29%,5.61%,4.84M,-11.87%,47.13,19.73,9.83%,8.65%,154.27 -22.20%,-2.30%,6.08,33.43,25.98% 22.83%,7.20%,100.47 19.45%,21.26%,1.55 (1.29%),16.16,17.68% 13.14%,38.34%,2.07%,2.49%,17.82%,1.63 (1.36%),3.38,7.18%,14.53%,3.36,212.15%,"Feb 24, 2026",1.28,5.40%,10.60%,30.41,1.76,10.06% 9.00%,1.62,2.85%,-5.43%,1.18,160.62,40.79%,0.22,5.89%,-10.63%,0.98,122.35,22000,0.16,Feb 10 BMO,-12.92%,1.66M,120.02,"Oct 13, 2011",Yes / Yes,0.76% 1.07%,"

","1,625,003",-1.90%,XYL
Twenty One Capital Inc,Financial,Shell Companies,USA,NYSE,-,19.75,0.34,60.48%,651.39M,1.82%,2.05B,-,-,0.00%,257.44M,6.68%,2.05B,-,-,3.41%,1.13%,-41.24%,4.35M,-,-,-,2.43,-66.03%,0.00M,0.82,-,4.17%,2.91M,-23.40%,8.21,68183.07,-,4.22%,59.75 -88.77%,-35.17%,0.00,4446.72,- -,4.14%,5.61 19.61%,-,-,-,- -,-,7.16%,6.87%,-,-,-,1946.99%,-,0.50,-,-,0.13,-,-,48.64,-,- -,0.13,331.72%,5.57%,-4.28,-,0.00%,0.01,-,-10.62%,0.84,7.04,2,0.00,-,-65.72%,1.19M,6.71,"Aug 13, 2024",Yes / Yes,- -,"

","1,002,816",-4.69%,XXI
DENTSPLY Sirona Inc,Healthcare,Medical Instruments & Supplies,USA,NASD,-,-,-3.00,0.66%,199.60M,-11.48%,2.36B,7.64,1.54,-0.22%,198.44M,-15.29%,4.50B,2.68,0.31,102.20%,6.53%,6.21%,-598.00M,0.64,-10.75%,-3.35%,2.80,-13.87%,3.68B,1.76,8.11%,-10.70%,12.97M,3.24%,6.71,7.23,2.85%,-36.45%,17.18 -31.32%,-23.03%,1.63,22.66,12.05% -51.27%,-17.35%,9.85 19.80%,-68.05%,-,7.44,-2.10% 1.95%,50.00%,5.38%,5.43%,-81.23%,0.64 (5.42%),1.22,34.18%,6.88%,0.70,-81.41%,"Dec 26, 2025",1.03,-2.98%,-16.25%,39.29,2.78,8.58% 9.86%,1.51,66.18%,-8.80%,0.95,14.32,-,1.84,6.19%,-6.89%,1.04,12.73,14000,1.57,Feb 26 AMC,-11.70%,4.63M,11.80,"Aug 12, 1987",Yes / Yes,-2.70% 3.76%,"

","4,792,768",-7.31%,XRAY
Expro Group Holdings N.V,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,35.77,0.45,0.81%,113.56M,-5.00%,1.82B,9.85,1.62,0.00%,112.84M,-2.15%,1.79B,0.16,0.13,102.20%,5.81%,8.57%,51.69M,1.13,193.33%,2.56%,5.56,30.07%,1.61B,1.18,22.73%,2.17%,6.56M,19.55%,13.51,9.19,60.20%,3.42%,18.73 -14.79%,47.10%,1.74,18.57,- -,3.07%,6.70 138.39%,-22.56%,-,5.80,7.90% 18.94%,11.94%,4.94%,5.80%,-41.02%,-,1.11,0.81%,7.21%,0.89,-83.44%,"Aug 29, 2017",1.79,-6.17%,3.22%,42.69,3.20,- -,2.16,-74.31%,-6.35%,0.99,17.25,0.00%,0.11,-12.53%,-0.87%,1.35,16.98,8500,0.10,Feb 19 BMO,25.22%,1.18M,15.96,"Aug 09, 2013",Yes / Yes,-80.77% -6.96%,"

","1,593,237",-6.01%,XPRO
XPO Inc,Industrials,Trucking,USA,NYSE,-,69.12,2.64,2.94%,117.00M,-11.35%,21.42B,31.61,5.78,0.00%,113.70M,-8.64%,25.20B,1.29,0.88,106.38%,5.99%,28.07%,316.00M,2.63,19.97%,-0.83%,3.80,40.31%,8.16B,11.49,29.22%,3.97%,6.81M,34.51%,15.91,69.08,24.44%,18.26%,220.50 -17.09%,67.65%,2.65,65.09,9.29% -,5.52%,85.06 114.92%,427.59%,-,20.12,1.86% -4.37%,12.00%,6.66%,4.99%,323.20%,-,3.09,-19.66%,8.95%,10.06,1832.29%,-,1.05,1.05%,3.87%,43.14,1.86,- -,1.05,-21.71%,-9.25%,2.01,207.95,0.00%,2.20,4.69%,4.26%,0.81,193.90,22500,2.08,Feb 05 BMO,28.71%,1.79M,182.81,"Jul 26, 2002",Yes / Yes,15.21% 2.84%,"

","1,456,641",-5.72%,XPO
XPeng Inc ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-0.42,0.53%,776.89M,22.28%,15.58B,182.27,0.11,0.00%,775.51M,12.12%,14.56B,-,0.00,13.30%,5.55%,0.86%,-395.51M,1.59,83.26%,2.05%,6.27,-0.60%,9.79B,4.51,173.61%,-3.20%,43.03M,-1.48%,4.43,2.64,-,-9.01%,28.24 -29.24%,-19.21%,7.56,-,2.50% -1.37%,-6.79%,15.38 29.91%,144.25%,-,-,20.39% 76.03%,17.09%,4.38%,3.11%,-43.16%,-,1.49,51.35%,-7.71%,0.82,-,-,0.95,86.58%,-4.04%,64.09,1.60,- -,1.12,79.01%,12.33%,1.17,24.83,-,1.16,102.04%,6.97%,1.97,19.29,15364,0.38,Mar 20 BMO,-0.77%,6.87M,19.98,"Aug 27, 2020",Yes / No,-11.22% 0.31%,"

","13,508,854",3.58%,XPEV
XPEL Inc,Consumer Cyclical,Auto Parts,USA,NASD,RUT,20.68,1.85,9.36%,27.60M,-9.40%,1.05B,13.58,2.81,0.00%,25.02M,-27.69%,1.03B,0.46,0.36,77.94%,7.76%,-21.66%,51.23M,2.22,14.77%,-0.01%,8.27,6.87%,476.20M,3.76,32.50%,14.93%,1.94M,-23.43%,10.15,20.74,29.79%,20.26%,55.91 -31.65%,25.01%,1.84,16.76,7.29% 22.82%,17.25%,24.25 57.59%,-40.63%,-,13.59,13.70% 24.54%,42.21%,4.00%,4.81%,-39.38%,-,2.17,12.53%,13.16%,2.09,4526.51%,-,1.52,13.27%,10.76%,22.63,1.00,- -,3.25,50.58%,-16.47%,1.30,55.33,0.00%,0.08,13.71%,-23.65%,0.95,38.93,1337,0.06,Feb 25 BMO,-7.05%,234.89K,38.22,"Oct 19, 2006",Yes / Yes,7.45% -2.20%,"

","222,059",-1.84%,XPEL
XP Inc,Financial,Capital Markets,Brazil,NASD,-,10.93,1.65,23.93%,415.37M,-8.37%,9.52B,7.72,2.34,0.00%,400.86M,-9.34%,23.20B,0.57,0.50,62.52%,3.71%,0.00%,926.34M,2.85,10.12%,-0.14%,2.28,-3.22%,3.34B,2.18,13.55%,1.44%,14.86M,10.32%,8.28,5.04,13.64%,24.57%,23.13 -21.92%,27.72%,3.59,1.01,12.04% 19.21%,18.86%,12.20 48.03%,59.54%,1.06 (5.85%),20.14,7.90% 15.03%,68.99%,5.69%,5.51%,-55.59%,0.18 (1.00%),6.96,13.50%,32.39%,1.16,-,"Dec 10, 2025",0.28,3.19%,27.77%,39.25,1.50,- -,0.26,23.52%,-12.44%,1.27,24.10,0.01%,3.62,20.27%,-6.73%,1.26,19.95,7442,0.14,Feb 12 AMC,-1.87%,6.53M,18.06,"Dec 11, 2019",Yes / Yes,2.59% 3.65%,"

","8,208,936",-9.47%,XP
Exxon Mobil Corp,Energy,Oil & Gas Integrated,USA,NYSE,S&P 500,22.93,6.69,0.21%,4.18B,1.84%,639.72B,17.96,8.55,-0.19%,4.16B,1.28%,684.82B,1.48,1.61,67.03%,1.16%,29.84%,28.84B,1.98,2.52%,-0.02%,2.41,36.47%,323.40B,2.47,19.30%,6.39%,48.37M,27.58%,62.07,59.89,12.16%,11.03%,159.60 -3.81%,40.69%,2.56,27.09,-20.34% -,9.66%,97.80 56.98%,42.45%,4.16 (2.71%),11.52,-6.83% 12.70%,21.56%,2.48%,2.58%,147.75%,4.04 (2.63%),2.12,-14.98%,10.34%,3.87,86.80%,"Feb 12, 2026",0.79,-4.86%,8.92%,60.91,2.29,4.06% 2.82%,1.15,-11.04%,2.18%,0.35,147.16,59.70%,0.19,-1.81%,9.22%,1.30,151.58,58000,0.15,Jan 30 BMO,28.46%,20.03M,153.53,"Jan 01, 1920",Yes / Yes,0.61% 2.08%,"

","25,996,988",1.29%,XOM
Xometry Inc,Industrials,Industrial Distribution,USA,NASD,RUT,-,-1.22,15.67%,49.84M,-18.88%,1.85B,31.07,1.16,-1.91%,43.22M,-47.37%,1.97B,0.51,0.10,97.88%,11.22%,-41.06%,-61.74M,2.69,89.73%,2.65%,4.80,-25.27%,686.63M,6.72,61.16%,-8.75%,4.85M,-39.30%,5.37,8.44,60.37%,-20.93%,73.87 -51.13%,40.80%,4.28,-,10.17% -6.20%,-10.07%,18.59 94.19%,116.69%,-,-,21.70% 37.17%,36.56%,8.45%,10.15%,-,-,2.87,-18.29%,-5.93%,4.40,-,-,3.71,25.87%,-8.99%,31.00,1.80,- -,3.76,15.55%,-23.81%,0.89,62.33,-,1.23,29.52%,-36.68%,2.13,42.33,1174,1.22,Feb 24 BMO,-27.17%,1.01M,36.10,"Jun 30, 2021",Yes / Yes,31.47% 4.90%,"

","2,149,901",-14.72%,XMTR
XPLR Infrastructure LP,Utilities,Utilities - Renewable,USA,NYSE,-,-,-0.29,8.11%,94.00M,5.04%,2.05B,4.58,2.32,0.00%,86.34M,-4.50%,14.95B,-,0.49,56.17%,5.16%,19.46%,-27.00M,1.72,3585.60%,0.34%,3.03,8.59%,1.19B,0.31,-4.98%,-0.12%,4.45M,6.20%,33.94,2.00,-,-0.75%,11.43 -7.09%,21.93%,5.30,22.74,- 18.00%,-0.31%,7.53 41.13%,-82.99%,-,21.20,7.10% 5.31%,10.52%,3.80%,3.52%,-85.76%,-,12.58,-201.77%,4.97%,0.38,-59.00%,-,0.84,-1.98%,-2.27%,56.38,3.00,- -,0.91,128.56%,1.51%,0.94,12.20,-,1.95,-14.63%,3.35%,0.82,10.64,-,1.71,Feb 10 BMO,9.55%,1.47M,10.62,"Jun 27, 2014",Yes / Yes,-22.96% -42.47%,"

","1,203,646",-0.19%,XIFR
Xenia Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,USA,NYSE,RUT,22.77,0.63,1.13%,92.15M,-7.05%,1.32B,32.66,0.44,-16.28%,91.11M,-10.08%,2.58B,-,0.16,97.84%,4.91%,4.21%,62.51M,1.23,-57.81%,-2.20%,5.37,-0.48%,1.08B,1.17,62.96%,2.24%,4.47M,1.63%,12.31,5.94,-,5.31%,16.48 -12.80%,12.44%,2.42,14.73,9.80% -,2.49%,8.55 68.07%,6.76%,0.57 (3.99%),10.86,2.63% 23.87%,13.59%,3.04%,3.28%,-31.24%,0.56 (3.90%),2.39,310.82%,9.92%,0.49,-11.02%,"Mar 31, 2026",1.54,3.80%,5.80%,36.45,1.83,40.95% 14.87%,1.54,987.50%,-6.89%,1.20,16.40,86.93%,1.26,1.42%,-5.12%,0.50,14.80,42,1.21,Feb 24 BMO,3.92%,833.20K,14.37,"Feb 04, 2015",Yes / Yes,100.00% 0.31%,"

","417,767",-2.91%,XHR
Xenon Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,NASD,RUT,-,-4.36,3.52%,83.19M,37.69%,4.82B,-,-4.64,-11.40%,80.26M,35.82%,4.28B,-,-1.19,99.13%,6.89%,33.04%,-345.91M,642.23,-10.78%,0.10%,4.53,56.02%,7.50M,7.96,4.01%,-33.77%,5.53M,29.18%,7.27,8.78,14.05%,-51.76%,63.95 -9.46%,63.19%,6.60,-,-28.36% -40.02%,-58.81%,26.74 116.53%,69.40%,-,-,-7.36% -25.26%,66.09%,6.19%,5.03%,181.75%,-,570.10,-44.99%,-4974.27%,3.35,673.04%,-,13.42,-,-4612.13%,70.14,1.05,- -,13.42,-56.77%,24.99%,0.86,78.50,-,0.01,-,32.66%,2.35,59.04,370,0.01,Feb 26 AMC,48.74%,1.22M,57.90,"Nov 05, 2014",Yes / Yes,-9.94% -,"

","2,869,616",-1.93%,XENE
"Xcel Energy, Inc",Utilities,Utilities - Regulated Electric,USA,NASD,"NDX, S&P 500",23.61,3.42,0.21%,623.60M,-1.89%,50.42B,17.75,4.55,-1.26%,622.59M,4.28%,86.06B,1.93,0.95,89.81%,4.17%,6.74%,2.02B,3.44,9.01%,1.55%,4.76,11.77%,14.67B,2.13,9.90%,2.57%,25.95M,9.42%,37.86,114.86,9.21%,9.36%,84.23 -4.05%,17.39%,0.70,-,2.58% 4.20%,3.51%,65.21 23.94%,27.84%,2.39 (2.96%),14.38,-1.36% 4.94%,24.47%,1.75%,1.88%,30.19%,2.28 (2.82%),5.87,-0.01%,19.79%,1.49,100.15%,"Mar 13, 2026",0.60,8.94%,13.75%,50.42,1.40,5.35% 5.80%,0.71,17.90%,-1.54%,0.43,90.19,66.55%,1.53,13.78%,3.51%,1.05,81.00,11534,1.44,Feb 05 BMO,7.25%,5.45M,80.82,"Feb 28, 1949",Yes / Yes,-0.17% -1.81%,"

","5,704,260",-0.22%,XEL
Wynn Resorts Ltd,Consumer Cyclical,Resorts & Casinos,USA,NASD,S&P 500,31.45,3.14,27.72%,103.99M,-6.24%,10.30B,17.00,5.81,0.00%,75.37M,-15.46%,19.77B,0.89,1.27,67.06%,7.56%,-20.47%,327.33M,1.44,25.89%,-0.37%,3.55,-19.62%,7.14B,-,10.15%,2.44%,5.69M,-17.90%,-2.65,4.99,19.02%,-,134.72 -26.67%,15.31%,19.80,14.88,- -,2.74%,65.25 51.40%,-8.81%,1.03 (1.04%),11.12,23.86% 27.77%,32.73%,3.84%,4.36%,-27.92%,1.00 (1.01%),2.77,-30.95%,16.21%,4.37,14.79%,"Feb 23, 2026",1.58,0.14%,4.59%,34.25,1.30,- 0.00%,1.63,-59.12%,-7.84%,1.05,143.89,31.85%,-,1.48%,-11.89%,1.62,100.07,28500,-,Feb 12 AMC,-13.33%,1.60M,98.79,"Oct 25, 2002",Yes / Yes,-20.59% 0.73%,"

","2,593,604",-1.28%,WYNN
Weyerhaeuser Co,Real Estate,REIT - Specialty,USA,NYSE,S&P 500,51.44,0.45,0.51%,720.53M,-6.50%,16.60B,31.99,0.72,-1.94%,716.99M,-14.51%,21.85B,0.41,0.03,91.07%,2.24%,4.11%,324.00M,2.40,43.16%,1.50%,2.22,-8.25%,6.91B,1.76,151.41%,1.95%,16.04M,-2.79%,13.08,35.62,77.37%,3.38%,30.28 -23.94%,-21.32%,0.65,-,-43.86% -15.92%,2.22%,21.16 8.86%,-22.55%,0.85 (3.69%),20.14,-12.15% -1.72%,14.84%,2.65%,2.65%,-30.51%,0.84 (3.65%),3.16,-17.56%,6.53%,0.65,-13.11%,"Mar 10, 2026",0.83,-3.07%,4.69%,22.21,1.77,5.27% 10.49%,1.29,-7.91%,-7.77%,1.03,31.82,187.58%,0.61,-9.78%,-9.69%,0.98,23.23,9517,0.55,Jan 29 AMC,-7.45%,7.24M,23.03,"Dec 06, 1963",Yes / Yes,30.77% -1.78%,"

","7,123,394",-0.86%,WY
"Wolverine World Wide, Inc",Consumer Cyclical,Footwear & Accessories,USA,NYSE,RUT,14.28,1.13,2.01%,81.19M,-2.83%,1.31B,9.56,1.69,1.35%,79.68M,-11.38%,1.88B,0.63,0.21,102.24%,9.08%,-7.94%,92.00M,0.70,7.21%,-8.57%,4.63,-47.80%,1.87B,3.21,17.33%,5.45%,7.24M,-11.18%,5.03,6.35,15.13%,25.72%,32.80 -50.85%,20.03%,2.54,10.78,- -,8.68%,9.58 68.27%,1.51%,0.40 (2.49%),10.37,-11.29% 0.91%,46.89%,4.80%,5.50%,-60.10%,0.40 (2.48%),1.00,99.47%,7.94%,0.99,-15.82%,"Apr 01, 2026",0.87,6.80%,4.91%,38.96,2.10,0.00% 0.00%,1.40,27.08%,-8.05%,1.90,23.44,35.10%,1.87,4.61%,-10.38%,0.51,16.23,3050,1.60,Feb 26 BMO,-24.38%,1.56M,16.12,"Jul 20, 1965",Yes / Yes,3.12% 1.33%,"

","791,931",-0.68%,WWW
Woodward Inc,Industrials,Aerospace & Defense,USA,NASD,-,45.56,7.94,0.40%,59.76M,-6.42%,21.57B,35.74,10.12,-24.39%,59.38M,-7.60%,22.03B,1.81,2.07,89.31%,1.10%,25.72%,488.74M,5.69,26.64%,-2.63%,1.03,51.52%,3.79B,8.36,16.00%,10.84%,0.66M,19.67%,43.30,47.48,19.77%,20.38%,403.31 -10.30%,102.30%,7.62,52.64,38.38% 13.95%,15.95%,146.82 146.41%,286.23%,1.22 (0.34%),30.86,14.40% 7.41%,27.93%,4.57%,3.38%,199.61%,1.16 (0.32%),5.81,32.48%,15.81%,14.48,618.53%,"Feb 19, 2026",1.36,14.52%,12.89%,41.96,1.67,13.80% 16.59%,2.05,52.42%,-6.42%,0.96,420.00,15.57%,0.35,28.95%,1.20%,1.06,385.91,10200,0.18,Feb 02 AMC,28.33%,633.45K,361.78,"May 31, 1996",Yes / Yes,31.61% 11.95%,"

","674,153",-6.25%,WWD
Wave Life Sciences Ltd,Healthcare,Biotechnology,Singapore,NASD,RUT,-,-1.21,16.25%,187.66M,1.14%,2.51B,-,-1.38,1.23%,157.66M,-1.77%,1.94B,-,-0.33,85.96%,8.66%,-37.35%,-204.38M,58.82,-10.06%,16.54%,3.90,80.65%,42.73M,4.83,-3.88%,-41.26%,13.65M,-21.47%,2.76,4.17,-2.67%,-54.97%,21.73 -38.56%,23.50%,3.20,-,16.10% 20.52%,-38.16%,5.28 152.84%,233.75%,-,-,127.08% 16.31%,79.28%,5.48%,5.86%,34.44%,-,45.33,-54.80%,-504.09%,0.86,-6.45%,-,6.47,-60.55%,-478.33%,47.45,1.06,- -,6.47,-273.85%,-1.46%,-1.64,35.39,-,0.03,-79.41%,-3.71%,0.52,14.08,317,0.02,Feb 26 BMO,34.30%,3.50M,13.35,"Nov 11, 2015",Yes / Yes,-9.29% 7.39%,"

","1,813,365",-5.18%,WVE
TeraWulf Inc,Financial,Capital Markets,USA,NASD,RUT,-,-1.66,35.38%,395.60M,-3.68%,6.22B,176.05,0.08,-0.03%,274.02M,-11.79%,7.96B,2.53,-0.19,69.93%,34.15%,-5.90%,-661.42M,36.93,55.48%,19.49%,3.07,39.05%,168.46M,41.32,111.28%,-17.98%,93.59M,27.68%,0.36,1.80,69.59%,-343.69%,18.51 -20.75%,354.18%,8.15,-,-26.20% -49.56%,-13.79%,2.06 612.14%,2414.14%,-,-,123.78% 65.83%,-1.67%,7.96%,9.03%,65.94%,-,47.25,-719.03%,-100.21%,1.42,48.73%,"Dec 18, 2012",2.00,20.28%,-392.64%,47.60,1.00,- -,2.00,-322.72%,-6.16%,3.77,24.94,-,37.00,2.43%,0.99%,0.82,15.22,141,33.16,Feb 26 AMC,36.65%,30.45M,14.67,"Apr 05, 1994",Yes / Yes,-123.92% -19.45%,"

","24,860,304",-3.61%,WULF
Western Union Company,Financial,Credit Services,USA,NYSE,-,6.38,1.53,0.69%,315.70M,0.31%,3.05B,5.05,1.93,0.46%,311.30M,-3.76%,4.92B,0.82,0.40,107.28%,13.44%,6.57%,499.60M,0.75,2.88%,5.19%,4.87,15.15%,4.04B,3.21,7.09%,5.99%,41.83M,4.51%,3.03,2.47,6.15%,51.86%,10.90 -10.77%,-8.55%,3.94,6.04,-13.36% -3.18%,16.96%,7.85 23.95%,-12.42%,0.92 (9.50%),5.26,-3.31% -3.48%,32.79%,2.67%,3.48%,-60.61%,0.94 (9.66%),1.22,-44.41%,19.02%,0.30,-49.08%,"Mar 17, 2026",0.26,-3.86%,12.36%,53.62,3.75,0.00% 0.87%,0.26,-68.40%,1.47%,0.50,9.00,61.64%,3.24,-4.80%,1.78%,1.06,9.83,9600,2.08,Feb 20 BMO,9.68%,8.58M,9.73,"Sep 20, 2006",Yes / Yes,3.97% -3.47%,"

","9,062,074",-1.02%,WU
Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,United Kingdom,NASD,S&P 500,17.57,16.32,0.41%,95.08M,-4.62%,27.10B,12.83,22.35,0.19%,94.15M,-1.08%,30.89B,0.90,3.67,100.49%,1.94%,-11.05%,1.60B,2.79,15.07%,1.99%,2.27,-13.20%,9.71B,3.42,13.70%,5.61%,1.83M,-12.77%,83.89,8.49,14.22%,20.17%,352.79 -18.75%,-10.73%,33.77,17.53,19.31% 16.17%,11.30%,275.60 4.00%,24.13%,3.80 (1.32%),11.50,3.10% 2.43%,81.20%,2.78%,2.92%,28.67%,3.68 (1.28%),3.18,1988.18%,23.35%,8.53,137.63%,"Mar 31, 2026",1.20,-2.22%,16.53%,37.13,1.88,3.91% 6.00%,1.20,-37.97%,-3.49%,0.63,371.15,22.70%,0.87,-3.26%,-8.22%,0.76,289.90,46900,0.78,Feb 03 BMO,-10.35%,805.18K,286.63,"Jun 12, 2001",Yes / Yes,2.02% 2.91%,"

","608,887",-1.13%,WTW
Select Water Solutions Inc,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,67.23,0.21,12.38%,120.92M,-1.14%,1.90B,22.22,0.62,-3.67%,105.95M,9.04%,2.36B,0.68,0.06,79.14%,4.96%,24.73%,21.22M,1.35,-12.43%,1.36%,4.25,56.72%,1.41B,1.81,63.41%,1.43%,5.26M,31.84%,7.68,105.21,32.91%,2.65%,15.45 -10.23%,44.18%,0.13,-,-25.88% -,1.91%,7.20 92.64%,105.79%,0.28 (2.02%),10.66,0.48% 18.39%,14.00%,3.86%,5.09%,105.48%,0.28 (2.02%),1.68,-31.61%,2.95%,0.65,-,"Feb 06, 2026",1.42,-3.08%,1.51%,57.62,1.00,77.58% -,1.57,79.14%,1.91%,1.04,17.42,136.52%,0.44,-0.73%,10.78%,1.58,14.09,3300,0.38,Feb 17 AMC,32.75%,1.24M,13.87,"Apr 21, 2017",Yes / Yes,81.21% 7.73%,"

","1,948,559",-1.56%,WTTR
"Watts Water Technologies, Inc",Industrials,Specialty Industrial Machinery,USA,NYSE,RUT,29.81,10.17,18.87%,27.43M,-3.16%,10.11B,23.77,12.76,-0.70%,27.05M,-3.73%,10.00B,2.51,2.68,81.42%,2.46%,13.45%,340.80M,4.15,10.87%,-0.55%,3.51,8.91%,2.44B,4.99,8.77%,12.91%,0.67M,9.88%,60.81,24.94,9.46%,18.25%,345.17 -12.13%,45.07%,12.16,28.38,10.77% 24.79%,14.78%,177.59 70.78%,82.19%,1.82 (0.60%),18.84,7.20% 10.08%,49.39%,2.81%,2.90%,146.81%,2.08 (0.69%),4.10,16.95%,19.35%,9.01,472.98%,"Feb 27, 2026",1.49,8.27%,13.98%,38.32,2.75,19.71% 16.68%,2.51,24.00%,-5.76%,1.25,338.56,19.56%,0.14,15.67%,-1.07%,0.97,308.09,5700,0.14,Feb 11 AMC,9.46%,189.64K,303.28,"Aug 21, 1986",Yes / Yes,11.97% 2.47%,"

","183,549",-1.56%,WTS
Essential Utilities Inc,Utilities,Utilities - Regulated Water,USA,NYSE,-,18.60,2.21,0.31%,283.08M,3.74%,11.62B,17.10,2.40,0.00%,282.25M,9.03%,19.93B,3.52,1.05,81.70%,2.78%,10.29%,616.37M,4.70,2.85%,-1.74%,3.21,8.14%,2.47B,1.69,6.14%,3.21%,7.84M,7.04%,24.22,334.24,4.86%,9.44%,42.37 -3.09%,6.51%,0.12,-,7.47% 14.45%,4.11%,36.32 13.05%,-1.49%,1.41 (3.43%),14.89,2.65% 11.09%,40.96%,3.25%,2.74%,-5.61%,1.36 (3.30%),8.05,1.74%,37.22%,1.06,29.45%,"May 12, 2026",0.65,18.62%,24.91%,61.14,3.33,6.48% 6.68%,0.80,-30.32%,3.30%,0.79,41.25,60.83%,1.22,15.67%,5.20%,1.02,39.76,3303,1.19,Feb 25 AMC,6.10%,2.44M,41.06,"Jul 26, 1971",Yes / Yes,13.23% 14.31%,"

","2,482,734",3.27%,WTRG
"White Mountains Insurance Group, Ltd",Financial,Insurance - Property & Casualty,USA,NYSE,-,5.05,432.36,2.93%,2.48M,-0.31%,5.38B,16.78,130.00,-6.67%,2.39M,3.21%,-,-,13.00,92.10%,3.14%,8.09%,1.09B,1.87,-73.26%,-3.91%,4.13,23.95%,2.89B,1.00,13.04%,10.48%,0.08M,5.01%,2187.95,-,-,22.00%,2264.70 -3.65%,18.30%,-,8.06,- 13.56%,17.20%,1648.00 32.41%,57.73%,-,-,35.58% 19.57%,-,3.96%,2.79%,84.92%,1.00 (0.05%),-,377.33%,25.32%,62.06,174.11%,"Mar 16, 2026",-,29.96%,37.77%,51.07,-,0.00% 0.00%,1.47,752.46%,-1.07%,0.35,-,0.23%,0.17,110.75%,2.64%,0.95,2212.14,1648,0.17,Feb 06 BMO,13.58%,18.17K,2182.05,"Oct 23, 1985",No / Yes,-13.76% -,"

","17,254",-1.36%,WTM
