Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Lennar Corp,Consumer Cyclical,Residential Construction,USA,Large,NYSE,S&P 500,21.19B,25.44B,1.60B,32.74B,89.75,8.92,2.00 (2.27%),2.00 (2.27%),"Jul 10, 2026",10.06% 26.39%,25.05%,12532,"Jun 23, 1971",13.79,13.71,-,0.65,0.98,9.88,22.15,12.14,0.78,1.03,4.59,0.29,0.27,Yes / Yes,6.39,6.43,1.30,-31.02%,16.86%,-0.14%,-20.22% 0.35%,0.42% 8.73%,-47.15%,-7.47%,-31.24%,-4.53%,Jun 11 AMC,0.33% -1.79%,14.26%,0.00%,87.21%,-3.70%,4.70%,7.24%,5.83%,16.36%,5.98%,4.88%,4.22%,0.73%,-13.67%,"

",210.51M,206.56M,8.22%,6.36,16.97M,144.24 -38.86%,79.82 10.47%,2.97%,3.13%,2.90,55.08,1.40,0.93,2.67M,"2,472,917",7.08%,4.54%,0.50%,-23.57%,-14.22%,-26.22%,-27.92%,-11.81%,99.48%,3.52,83.42,84.82,88.18,3.96%,LEN
Pan American Silver Corp,Basic Materials,Gold,Canada,Large,NYSE,-,21.58B,20.81B,1.27B,4.00B,17.45,3.83,0.72 (1.40%),0.62 (1.21%),"May 19, 2026",0.74% 15.90%,18.06%,17064,"Jun 12, 1995",16.41,10.69,0.47,5.40,2.94,13.37,15.90,10.25,5.20,2.11,2.84,0.11,0.11,Yes / Yes,3.12,4.79,0.88,52.49%,23.74%,22.71%,- 24.80%,34.28% 22.00%,263.93%,33.74%,132.77%,49.25%,Aug 12 AMC,2.61% -5.61%,0.14%,0.00%,56.40%,-4.61%,14.61%,20.81%,15.55%,42.92%,37.83%,31.66%,15.51%,10.05%,0.83%,"

",421.42M,420.78M,1.09%,0.99,4.59M,69.99 -26.82%,29.76 72.11%,3.15%,3.27%,2.11,67.74,0.75,1.17,4.65M,"5,437,975",18.81%,16.09%,-11.40%,-2.27%,-1.14%,62.91%,231.95%,91.98%,167.10%,1.44,65.50,48.05,51.22,6.60%,PAAS
Tyson Foods Inc,Consumer Defensive,Farm Products,USA,Large,NYSE,S&P 500,20.01B,27.38B,574.00M,55.69B,52.43,2.15,2.10 (3.62%),2.03 (3.50%),"Sep 01, 2026",2.62% 3.29%,147.57%,133000,"Mar 17, 1980",35.06,12.80,1.39,0.36,1.11,27.04,17.24,9.86,0.49,0.55,1.43,0.44,0.36,Yes / Yes,1.66,4.54,1.14,-5.42%,16.41%,9.19%,-46.90% -25.04%,0.72% 4.74%,-26.18%,2.86%,200.91%,-0.12%,Aug 03 BMO,0.14% -1.41%,20.40%,0.00%,74.71%,0.11%,1.59%,3.15%,2.33%,6.21%,2.55%,1.03%,-0.74%,-0.11%,-3.42%,"

",281.79M,274.47M,3.48%,2.87,9.56M,69.48 -16.47%,50.56 14.79%,3.63%,2.42%,1.62,46.78,0.38,0.77,3.34M,"2,569,728",0.14%,0.57%,-14.57%,-10.98%,-0.99%,3.02%,6.89%,-18.39%,-21.18%,2.50,68.75,58.54,58.04,-0.85%,TSN
Toast Inc,Technology,Software - Infrastructure,USA,Large,NYSE,-,20.03B,18.32B,486.00M,6.80B,3.54,2.95,-,-,-,- -,0.00%,6500,"Sep 22, 2021",44.05,19.95,0.66,2.94,9.73,11.69,34.78,37.46,2.69,2.11,2.30,0.00,0.00,Yes / Yes,0.78,1.73,0.37,42.05%,24.53%,30.09%,- -,31.10% 49.53%,111.91%,23.04%,97.43%,23.10%,Aug 04 AMC,11.73% 1.87%,16.57%,-0.41%,80.56%,3.99%,16.34%,25.16%,23.77%,26.68%,6.39%,7.14%,9.44%,21.48%,13.73%,"

",512.00M,484.90M,8.41%,3.14,40.78M,46.81 -26.34%,22.26 54.90%,3.80%,3.99%,1.37,71.34,1.73,0.80,12.99M,"10,403,314",6.85%,19.51%,17.36%,27.47%,-2.90%,-24.40%,69.27%,-,-,1.70,38.19,34.72,34.48,-0.69%,TOST
LyondellBasell Industries NV,Basic Materials,Specialty Chemicals,United Kingdom,Large,NYSE,S&P 500,19.25B,30.95B,-359.00M,31.20B,33.04,8.17,3.13 (5.26%),4.12 (6.91%),"Jun 01, 2026",5.06% 5.35%,-,18970,"Apr 28, 2010",-,9.02,0.15,0.62,1.80,7.29,12.20,8.01,0.99,1.07,1.64,1.33,1.17,Yes / Yes,-1.12,6.60,2.81,445.91%,-28.85%,60.67%,- -,-15.73% 1.68%,-245.92%,-11.13%,397.59%,19.80%,Jul 31 BMO,25.14% -0.32%,20.29%,-0.60%,77.59%,5.24%,-0.74%,-2.29%,-1.52%,13.30%,7.82%,-1.15%,-0.66%,-0.92%,1.76%,"

",323.00M,257.49M,4.87%,2.43,12.53M,83.94 -29.01%,41.58 43.31%,4.17%,3.41%,2.38,48.96,0.32,0.95,5.15M,"4,892,315",-4.01%,7.58%,-16.67%,10.60%,37.62%,18.78%,-39.41%,-37.25%,-16.23%,2.48,68.67,61.44,59.59,-3.01%,LYB
MKS Inc,Technology,Scientific & Technical Instruments,USA,Large,NASD,-,20.60B,24.18B,441.00M,4.35B,44.20,9.05,1.00 (0.33%),0.94 (0.31%),"Aug 25, 2026",0.00% 1.92%,20.20%,10300,"Mar 30, 1999",48.61,17.42,0.48,4.74,6.90,33.72,47.58,22.61,5.56,0.72,1.14,1.40,0.93,Yes / Yes,6.27,17.50,3.62,66.67%,33.27%,36.23%,-7.80% -7.20%,3.49% 11.03%,65.58%,16.23%,161.98%,28.26%,Aug 05 AMC,13.55% 4.43%,3.47%,-5.65%,100.37%,1.48%,4.96%,15.92%,7.64%,41.25%,16.72%,10.14%,-4.68%,-11.67%,22.51%,"

",67.60M,65.20M,7.91%,3.63,5.16M,447.62 -31.86%,95.54 219.23%,5.94%,6.56%,25.22,44.88,1.99,0.89,1.42M,"1,269,658",2.53%,-17.30%,1.40%,34.46%,90.86%,208.79%,202.96%,94.42%,547.81%,1.69,413.62,291.31,304.99,4.70%,MKSI
Fabrinet,Technology,Electronic Components,Cayman Islands,Large,NYSE,-,20.15B,19.21B,420.97M,4.24B,64.32,26.38,-,-,-,- -,0.00%,16457,"Jun 25, 2010",48.35,32.64,1.16,4.76,8.74,21.32,439.86,40.28,4.54,1.79,2.55,0.00,0.00,Yes / Yes,11.63,17.23,3.81,35.81%,24.74%,28.08%,19.61% 24.42%,14.76% 15.80%,30.06%,29.79%,53.49%,39.29%,Aug 17 AMC,4.54% 2.22%,0.31%,-3.77%,104.92%,-8.67%,13.74%,19.99%,18.24%,11.95%,9.77%,9.94%,15.51%,3.34%,5.49%,"

",35.83M,35.72M,5.59%,2.04,2.00M,748.89 -24.90%,272.49 106.39%,8.18%,6.52%,40.65,59.70,1.25,0.74,976.57K,"719,240",29.16%,16.49%,-10.18%,27.03%,23.52%,67.82%,343.41%,501.86%,1421.59%,1.83,732.44,543.95,562.38,3.39%,FN
Innio NV,Industrials,Specialty Industrial Machinery,Germany,Large,NASD,-,20.51B,22.18B,-,-,0.28,1.39,-,-,-,- -,-,4925,"Jun 04, 2026",-,-,-,-,98.05,19.73,-,-,-,0.79,1.25,12.91,12.75,Yes / Yes,-,-,0.11,-,-,-,35.43% -,14.39% -,-,-,-,-,Jul 28 BMO,40.85% 6.35%,86.25%,-13.77%,0.84%,1.06%,-,-,-,-,-,-,0.69%,-13.97%,-13.97%,"

",750.00M,103.13M,7.36%,1.22,7.59M,42.95 -36.32%,21.69 26.09%,8.07%,10.50%,2.83,46.91,-,0.54,6.24M,"3,377,153",12.00%,-18.91%,-,-,-11.77%,-,-,-,-,1.50,38.70,25.97,27.35,5.31%,INIO
DuPont de Nemours Inc,Basic Materials,Specialty Chemicals,USA,Large,NYSE,S&P 500,19.24B,21.86B,-29.00M,9.70B,102.76,5.57,2.97 (2.09%),2.31 (1.62%),"Aug 31, 2026",2.70% 3.57%,-,15000,"Sep 01, 2017",-,17.91,0.90,1.98,1.39,25.58,18.72,9.10,2.25,2.11,2.68,0.23,0.22,Yes / Yes,-0.20,7.95,1.91,43.57%,9.91%,19.83%,- 14.20%,-19.27% -13.74%,63.46%,-22.51%,127.71%,-45.17%,Aug 04 BMO,6.76% 0.69%,0.38%,-0.05%,80.83%,7.46%,1.92%,2.99%,-0.17%,33.09%,15.82%,-0.30%,2.74%,1.89%,6.41%,"

",136.62M,134.53M,3.12%,2.83,4.20M,157.98 -9.82%,87.23 63.33%,4.80%,2.90%,4.48,54.90,1.05,0.92,1.48M,"1,367,038",3.99%,5.70%,-1.80%,3.96%,18.13%,60.19%,45.42%,49.26%,-,1.48,169.31,144.05,142.47,-1.10%,DD
Western Midstream Partners LP,Energy,Oil & Gas Midstream,USA,Large,NYSE,-,19.26B,28.43B,1.26B,4.33B,10.31,0.25,3.73 (8.00%),4.59 (9.85%),"Jul 31, 2026",25.30% 18.36%,121.12%,1704,"Dec 07, 2012",14.68,12.12,0.99,4.45,4.52,183.85,15.45,11.49,6.56,0.90,0.91,2.14,2.09,Yes / Yes,3.18,3.85,0.88,19.93%,7.67%,12.29%,-0.29% 20.24%,5.73% 8.56%,-2.36%,18.00%,13.25%,29.97%,Aug 05 AMC,9.19% 8.58%,39.30%,-0.00%,38.61%,-1.07%,8.82%,33.74%,9.56%,50.79%,39.25%,29.00%,-0.04%,3.77%,11.24%,"

",413.17M,250.80M,3.00%,6.89,7.51M,48.63 -4.13%,36.90 26.34%,2.41%,2.11%,1.04,54.28,0.65,0.68,1.09M,"742,375",0.11%,3.90%,7.67%,12.99%,18.03%,21.28%,66.74%,155.34%,29.00%,2.69,46.25,46.96,46.62,-0.72%,WES
SBA Communications Corp,Real Estate,REIT - Specialty,USA,Large,NASD,S&P 500,19.52B,31.95B,990.71M,2.87B,-43.64,3.63,5.00 (2.72%),4.72 (2.56%),"Aug 20, 2026",16.06% 19.01%,45.31%,1844,"Jun 16, 1999",19.82,21.93,-,6.80,-,50.71,41.33,17.09,11.13,0.17,0.17,-,-,Yes / Yes,9.29,8.39,2.05,-22.17%,10.02%,-1.53%,32.43% 115.18%,2.25% 6.21%,14.00%,5.36%,-10.69%,2.33%,Aug 03 AMC,1.34% 1.31%,0.75%,0.00%,100.20%,1.16%,8.80%,-,21.91%,63.75%,53.70%,34.51%,1.49%,-2.16%,-5.16%,"

",106.09M,105.27M,2.81%,2.88,2.96M,225.33 -18.33%,162.41 13.31%,4.81%,3.71%,7.03,50.91,0.98,0.58,1.03M,"594,957",1.69%,0.85%,-15.82%,1.95%,-4.86%,-17.53%,-16.39%,-46.97%,61.63%,2.00,227.85,182.60,184.03,0.78%,SBAC
Telefonica Brasil SA ADR,Communication Services,Telecom Services,Brazil,Large,NYSE,-,19.19B,21.33B,1.25B,11.70B,7.94,1.05,1.01 (8.44%),0.48 (3.97%),"Jul 28, 2026",1.92% -6.73%,51.84%,-,"Nov 16, 1998",15.43,9.81,0.42,1.64,1.51,11.39,9.30,4.49,1.82,0.89,0.95,0.30,0.22,Yes / Yes,0.78,1.22,0.25,29.74%,27.29%,23.59%,13.11% 4.58%,4.67% 4.99%,24.13%,16.10%,32.97%,20.68%,Jul 27 AMC,-10.60% 1.25%,0.03%,0.00%,3.97%,-42.33%,5.18%,9.90%,8.05%,40.78%,15.67%,10.65%,-9.85%,-9.29%,-11.64%,"

",1.60B,1.60B,0.26%,3.40,4.11M,16.65 -27.87%,11.09 8.28%,2.24%,2.30%,0.34,30.03,0.55,1.02,1.21M,"1,231,109",-7.04%,-10.71%,-19.07%,-15.39%,4.94%,2.52%,57.73%,82.92%,23.92%,2.80,15.06,12.08,12.01,-0.58%,VIV
Sociedad Quimica Y Minera de Chile SA ADR,Basic Materials,Specialty Chemicals,Chile,Large,NYSE,-,10.28B,13.98B,812.56M,5.29B,20.47,27.05,2.00 (2.78%),1.02 (1.41%),"May 08, 2026",-55.50% 40.63%,32.19%,7739,"Sep 21, 1993",25.29,10.38,0.19,1.94,3.52,2.66,9.53,6.89,2.64,2.01,2.76,0.89,0.83,Yes / Yes,2.84,6.93,2.01,225.77%,3.29%,54.01%,-46.91% 27.12%,-24.84% 20.12%,35.24%,18.36%,162.87%,68.29%,Aug 18 AMC,-17.17% 3.91%,0.10%,0.00%,27.66%,-6.52%,5.96%,14.64%,7.60%,34.36%,30.20%,15.36%,3.89%,-2.83%,-1.77%,"

",142.82M,142.68M,1.57%,2.03,2.24M,98.00 -26.58%,37.12 93.83%,2.61%,3.55%,2.57,52.96,1.01,0.81,1.11M,"894,375",7.29%,-2.89%,-21.45%,1.60%,4.58%,86.06%,2.93%,47.48%,215.70%,2.22,88.36,72.45,71.95,-0.69%,SQM
Wipro Ltd ADR,Technology,Information Technology Services,India,Large,NYSE,-,19.98B,18.07B,1.46B,10.48B,0.80,0.42,0.10 (4.93%),0.09 (4.31%),"Jul 27, 2026",122.40% 61.54%,77.10%,240000,"Oct 19, 2000",14.53,14.08,5.37,1.91,2.52,4.78,12.05,8.97,1.72,1.66,1.67,0.28,0.04,Yes / Yes,0.14,0.14,0.03,0.37%,3.77%,2.62%,3.42% 2.07%,-2.36% 4.67%,-7.87%,-0.12%,-8.89%,-0.05%,Jul 16 AMC,-5.68% -2.37%,0.00%,-,3.72%,-3.12%,10.00%,16.43%,17.77%,29.06%,16.13%,13.92%,5.59%,-1.85%,-13.90%,"

",9.89B,-,-,5.36,66.08M,3.09 -34.63%,1.75 15.43%,3.41%,3.69%,0.09,54.99,0.96,0.67,12.32M,"8,205,080",2.02%,9.19%,2.02%,-20.78%,-28.87%,-24.06%,-18.22%,-52.36%,-5.41%,3.46,1.83,1.99,2.02,1.51%,WIT
General Mills Inc,Consumer Defensive,Packaged Foods,USA,Large,NYSE,S&P 500,19.69B,33.19B,-87.60M,18.42B,13.81,0.85,2.46 (6.66%),2.44 (6.61%),"Jul 10, 2026",4.15% 3.85%,58.56%,30000,"Nov 30, 1928",-,11.48,-,1.07,2.67,43.39,12.11,9.82,1.80,0.40,0.68,1.89,1.73,Yes / Yes,-0.19,3.21,0.72,-13.15%,4.24%,-1.50%,- -,-2.85% 0.33%,-104.44%,-5.45%,-826.44%,1.17%,Jul 01 BMO,19.17% 0.46%,0.52%,-1.00%,89.55%,1.48%,-0.28%,-1.06%,-0.44%,33.59%,15.33%,-0.48%,0.30%,3.97%,-9.29%,"

",533.70M,530.91M,10.25%,5.20,54.43M,51.33 -28.13%,31.75 16.19%,2.69%,3.03%,1.15,53.63,-0.04,0.76,10.46M,"7,906,986",3.19%,2.90%,3.30%,-23.73%,-20.67%,-26.44%,-49.78%,-36.25%,-47.71%,3.00,37.00,36.07,36.89,2.27%,GIS
ITT Inc,Industrials,Specialty Industrial Machinery,USA,Large,NYSE,-,19.05B,22.31B,421.50M,4.74B,53.70,6.61,1.49 (0.70%),1.47 (0.69%),"Jun 08, 2026",9.72% 15.54%,22.99%,11600,"Dec 18, 1995",41.81,22.51,1.38,4.02,3.97,32.25,37.40,22.50,4.71,0.85,1.26,0.80,0.61,Yes / Yes,5.10,9.47,2.05,21.29%,16.19%,16.36%,11.68% 49.04%,9.65% 9.71%,-19.95%,28.07%,-37.66%,51.49%,Aug 06 BMO,8.45% 6.06%,0.60%,-11.66%,98.24%,3.71%,5.25%,11.46%,5.44%,33.32%,16.28%,8.90%,7.93%,9.72%,10.93%,"

",89.40M,88.87M,7.84%,7.42,6.97M,230.32 -7.46%,164.00 29.96%,4.14%,3.12%,7.31,68.07,1.29,0.87,939.28K,"813,987",8.75%,10.43%,2.57%,5.48%,22.83%,29.16%,108.54%,118.04%,539.84%,1.53,258.50,214.41,213.13,-0.60%,ITT
Evergy Inc,Utilities,Utilities - Regulated Electric,USA,Large,NASD,S&P 500,19.22B,35.75B,925.80M,6.04B,44.34,0.11,2.77 (3.32%),2.75 (3.30%),"Aug 18, 2026",5.04% 5.66%,73.65%,4691,"May 24, 2018",21.12,18.29,2.02,3.18,1.88,750.79,-,12.78,5.92,0.21,0.36,1.61,1.20,Yes / Yes,3.95,4.56,2.20,11.14%,7.12%,9.06%,3.87% 6.15%,0.34% 3.80%,10.06%,3.60%,23.50%,4.84%,Aug 06 BMO,8.49% 10.04%,1.35%,-0.69%,92.57%,0.01%,2.71%,9.17%,4.11%,32.48%,25.55%,15.33%,-1.86%,-1.31%,4.04%,"

",230.56M,227.40M,8.06%,8.67,18.33M,88.62 -5.91%,70.42 18.40%,2.20%,1.87%,1.64,42.98,0.51,0.78,2.11M,"1,655,564",0.45%,-2.23%,0.79%,7.49%,15.02%,14.42%,44.66%,24.97%,54.46%,2.07,92.77,83.02,83.38,0.43%,EVRG
Viatris Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,Large,NASD,S&P 500,19.28B,31.50B,-410.70M,14.75B,12.34,1.20,0.52 (3.15%),0.48 (2.92%),"Aug 21, 2026",0.00% -,-,30000,"Mar 17, 1980",-,6.16,0.84,1.31,1.33,13.68,9.86,7.44,2.14,0.87,1.49,0.96,0.83,Yes / Yes,-0.36,2.67,0.64,5.47%,7.66%,7.32%,- -21.93%,-4.04% 3.66%,87.81%,4.92%,-2517.95%,5.05%,Aug 06 BMO,14.79% 2.21%,2.02%,-0.30%,85.32%,1.33%,-1.12%,-2.75%,-1.58%,39.58%,9.69%,-2.78%,-4.60%,-0.70%,16.33%,"

",1.16B,1.15B,4.11%,4.40,47.22M,18.39 -10.66%,8.80 86.70%,4.73%,3.25%,0.57,41.99,0.88,1.21,10.74M,"13,015,381",-6.44%,0.55%,-5.52%,14.57%,31.97%,74.97%,49.36%,15.30%,-66.10%,2.42,18.71,16.29,16.43,0.86%,VTRS
Super Micro Computer Inc,Technology,Computer Hardware,USA,Large,NASD,S&P 500,20.14B,27.98B,1.25B,33.70B,12.60,2.02,-,-,-,- -,0.00%,6238,"Mar 29, 2007",16.42,9.61,0.45,0.60,2.47,15.43,-,17.54,0.83,1.29,2.66,1.21,0.93,Yes / Yes,1.90,3.24,0.92,36.08%,15.55%,21.38%,46.40% 59.92%,61.71% 45.76%,1.94%,56.58%,314.07%,122.68%,Aug 11 AMC,36.08% -17.31%,12.91%,0.00%,63.25%,7.69%,7.30%,17.88%,8.54%,8.39%,4.48%,3.70%,10.49%,-2.28%,-3.30%,"

",601.38M,563.39M,17.24%,1.83,97.15M,58.78 -47.04%,19.48 59.80%,6.18%,6.67%,2.28,54.88,1.96,0.61,53.16M,"32,380,697",9.61%,10.23%,-7.41%,0.91%,6.35%,-33.30%,-11.89%,699.23%,1349.26%,2.95,37.13,29.38,31.13,5.96%,SMCI
Companhia de Saneamento Basico do Estado de Sao Paulo ADR,Utilities,Utilities - Regulated Water,Brazil,Large,NYSE,-,93.10B,99.30B,1.60B,7.30B,2.39,0.21,0.17 (3.16%),0.13 (2.49%),"Mar 27, 2026",31.04% 55.18%,100.98%,8717,"May 10, 2002",31.74,10.47,0.52,12.76,2.23,25.32,65.70,35.55,13.61,1.73,1.74,1.18,1.07,Yes / Yes,0.17,0.51,0.09,8.35%,33.68%,20.28%,-19.82% 52.55%,16.88% 14.59%,4.69%,7.58%,555.56%,31.57%,May 07 BMO,9.15% 0.91%,0.00%,-,2.12%,-26.19%,8.42%,21.28%,9.26%,36.14%,32.42%,21.97%,-5.44%,-4.99%,-4.19%,"

",17.53B,17.53B,0.08%,2.35,14.52M,7.16 -25.81%,3.88 36.91%,2.84%,2.51%,0.16,37.45,0.67,0.67,6.19M,"4,147,223",-2.57%,-9.08%,-16.64%,-3.19%,11.50%,33.24%,155.94%,330.56%,254.82%,1.29,6.83,5.37,5.31,-1.12%,SBS
Broadridge Financial Solutions Inc,Technology,Information Technology Services,USA,Large,NYSE,S&P 500,18.98B,22.09B,1.10B,7.32B,24.36,2.68,4.13 (2.48%),3.90 (2.34%),"Sep 03, 2026",10.38% 11.14%,40.62%,16000,"Mar 22, 2007",17.82,14.40,1.49,2.59,6.83,62.12,14.41,12.39,3.02,0.94,0.94,1.21,1.02,Yes / Yes,9.34,11.56,1.37,9.98%,9.52%,9.65%,21.91% 15.62%,7.25% 7.84%,40.01%,8.19%,15.11%,7.83%,Aug 04 BMO,1.66% 2.27%,0.44%,0.67%,96.52%,-0.91%,12.89%,42.32%,19.35%,31.31%,17.40%,15.03%,8.15%,11.99%,-8.48%,"

",115.70M,113.52M,3.54%,2.74,4.02M,271.91 -38.77%,133.83 24.41%,3.85%,3.11%,6.12,65.41,0.90,1.48,1.47M,"2,169,978",8.15%,13.02%,8.90%,-13.97%,-25.39%,-37.52%,0.21%,-3.96%,142.15%,1.83,205.86,164.75,166.50,1.06%,BR
SS&C Technologies Holdings Inc,Technology,Software - Application,USA,Large,NASD,-,18.59B,23.03B,864.00M,6.56B,28.31,14.54,1.08 (1.36%),1.08 (1.36%),"Jun 01, 2026",9.14% 14.43%,33.03%,28800,"Mar 31, 2010",22.75,10.18,0.94,2.83,2.80,5.45,10.54,9.93,3.51,1.06,1.06,1.17,1.13,Yes / Yes,3.48,7.78,1.77,15.73%,9.55%,10.85%,8.26% 6.07%,5.89% 6.09%,9.06%,8.57%,35.33%,10.34%,Jul 23 AMC,4.82% 1.96%,13.96%,-0.03%,85.57%,-3.77%,4.36%,12.73%,6.10%,48.10%,24.36%,13.16%,7.58%,14.23%,4.88%,"

",234.60M,201.90M,3.06%,2.74,6.18M,91.07 -13.00%,61.40 29.04%,2.70%,2.70%,2.31,66.99,1.09,0.66,2.26M,"1,499,070",2.83%,18.73%,13.02%,5.67%,-9.37%,-8.27%,38.49%,3.14%,144.16%,1.58,92.62,79.84,79.23,-0.76%,SSNC
Rogers Communications Inc,Communication Services,Telecom Services,Canada,Large,NYSE,-,18.62B,54.05B,4.48B,16.36B,21.60,2.25,1.42 (4.12%),1.45 (4.20%),"Sep 08, 2026",-2.44% -0.82%,15.67%,25000,"Nov 01, 1982",4.17,9.96,24.29,1.14,1.60,15.31,9.45,7.37,3.30,0.51,0.55,2.76,2.29,Yes / Yes,8.26,3.46,0.88,-8.76%,2.44%,0.41%,52.91% 31.20%,9.53% 8.41%,306.60%,9.71%,-563.31%,7.68%,Jul 22 BMO,1.94% 1.28%,29.20%,0.00%,53.17%,-1.98%,7.45%,45.01%,11.67%,22.73%,22.73%,27.36%,1.63%,-2.06%,-6.31%,"

",429.08M,382.47M,4.17%,12.51,15.94M,41.14 -16.21%,31.38 9.85%,1.82%,2.49%,0.85,52.61,0.67,0.61,1.27M,"772,426",1.83%,4.93%,-5.74%,-6.18%,-8.64%,2.32%,-18.01%,-32.56%,-21.68%,1.86,42.39,34.54,34.47,-0.20%,RCI
TPG Inc,Financial,Asset Management,USA,Large,NASD,-,18.84B,23.37B,179.83M,5.05B,7.42,2.49,2.38 (4.86%),2.24 (4.57%),"Aug 14, 2026",22.01% -,441.18%,1900,"Jan 13, 2022",73.92,13.59,0.65,3.73,6.60,19.67,-,24.85,4.63,1.33,1.33,2.42,2.43,Yes / Yes,0.66,3.60,0.68,17.62%,27.12%,21.05%,- -49.33%,34.58% 17.18%,507.73%,29.91%,832.83%,99.01%,Aug 04 BMO,16.95% 5.26%,9.63%,0.00%,80.76%,-1.92%,1.38%,16.14%,4.25%,96.72%,15.36%,3.56%,10.53%,14.58%,-1.04%,"

",166.50M,138.40M,8.92%,5.40,12.35M,70.38 -30.39%,36.95 32.58%,4.74%,3.62%,1.77,69.12,1.43,1.85,2.29M,"4,221,404",12.21%,14.92%,10.14%,-8.50%,-23.26%,-18.61%,64.45%,-,-,1.44,60.12,48.51,48.99,0.99%,TPG
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,Large,NYSE,S&P 500,18.42B,25.49B,806.60M,8.51B,66.23,2.15,1.04 (1.08%),0.96 (0.99%),"Jun 25, 2026",0.00% 0.00%,27.05%,17000,"Jul 25, 2001",23.50,10.65,1.82,2.16,1.46,44.92,15.35,10.21,3.00,0.94,1.69,0.59,0.50,Yes / Yes,4.11,9.07,1.88,4.04%,6.28%,5.86%,47.75% -,5.85% 3.22%,0.09%,8.62%,33.47%,4.80%,Aug 05 BMO,2.97% 1.97%,0.18%,-2.42%,101.95%,-3.18%,3.53%,6.42%,4.27%,61.43%,16.33%,9.48%,3.43%,7.35%,6.08%,"

",190.60M,190.39M,6.33%,5.08,12.05M,108.29 -10.84%,79.12 22.03%,3.02%,3.01%,3.23,58.38,0.47,0.92,2.37M,"2,186,660",2.79%,8.20%,15.81%,8.81%,7.37%,-1.91%,-23.15%,-33.21%,-24.26%,2.41,105.75,97.19,96.55,-0.66%,ZBH
Royal Gold Inc,Basic Materials,Gold,USA,Large,NASD,-,19.51B,19.77B,737.96M,1.55B,89.60,2.15,1.93 (0.84%),1.87 (0.82%),"Jul 02, 2026",-4.35% 10.60%,27.23%,39,"Jun 09, 1981",25.07,17.78,0.83,12.61,2.57,106.94,33642.28,15.52,12.78,2.68,2.92,0.05,0.05,Yes / Yes,9.17,12.93,2.65,44.99%,21.64%,21.55%,22.58% 17.16%,19.54% 15.62%,34.48%,93.51%,38.22%,114.91%,Aug 05 AMC,0.36% -1.82%,0.27%,-5.08%,83.35%,-4.14%,11.33%,13.55%,9.24%,66.77%,62.97%,47.70%,14.71%,12.12%,0.16%,"

",84.67M,84.64M,3.38%,3.93,2.86M,306.25 -24.92%,162.02 41.91%,2.23%,2.54%,7.28,71.48,0.47,1.17,728.28K,"849,201",15.92%,15.67%,-1.19%,-9.35%,3.43%,39.07%,102.84%,98.10%,175.55%,1.53,301.58,218.11,229.92,5.41%,RGLD
Fortive Corp,Technology,Scientific & Technical Instruments,USA,Large,NYSE,S&P 500,18.64B,21.76B,534.40M,4.32B,20.03,1.30,0.26 (0.42%),0.24 (0.39%),"Jun 22, 2026",0.00% 0.00%,16.18%,10000,"Jun 13, 2016",36.43,19.02,2.16,4.32,3.08,47.51,19.52,18.40,5.04,0.94,1.18,0.58,0.58,Yes / Yes,1.69,3.24,0.71,11.14%,7.70%,8.81%,-6.14% -16.65%,-10.62% -2.14%,-23.46%,-29.80%,4.88%,-27.79%,Jul 29 BMO,4.71% 2.57%,0.39%,-4.44%,112.14%,-1.66%,4.03%,7.32%,5.58%,61.11%,18.23%,12.38%,1.11%,1.15%,7.99%,"

",302.60M,300.84M,4.44%,4.40,13.36M,64.56 -4.41%,46.34 33.17%,2.26%,2.75%,1.69,52.98,1.06,0.82,3.04M,"2,503,142",4.22%,0.92%,1.33%,2.51%,11.77%,30.05%,4.43%,9.97%,93.68%,2.89,64.31,60.87,61.71,1.38%,FTV
