Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Cisco Systems Inc,Technology,Communication Equipment,USA,Mega,NASD,"DJIA, NDX, S&P 500",440.18B,453.79B,13.27B,63.33B,12.40,4.04,1.71 (1.53%),1.66 (1.49%),"Oct 02, 2026",2.53% 2.60%,49.85%,86200,"Feb 16, 1990",33.54,19.90,1.71,6.95,9.01,27.65,34.48,24.51,7.17,0.79,0.93,0.59,0.39,Yes / Yes,3.33,5.61,1.32,18.20%,9.64%,11.64%,2.72% 5.90%,3.57% 4.92%,27.65%,11.77%,37.16%,17.58%,Aug 12 AMC,4.52% 2.47%,0.24%,-1.27%,80.91%,0.35%,10.53%,27.32%,19.05%,63.25%,25.23%,20.95%,-4.04%,-4.89%,21.43%,"

",3.94B,3.93B,1.68%,2.60,66.19M,130.37 -14.33%,65.75 69.86%,2.72%,2.71%,4.15,41.76,0.99,1.16,25.43M,"29,415,184",-8.03%,1.84%,-3.33%,48.91%,44.98%,61.15%,107.28%,97.77%,261.78%,1.83,138.95,113.47,111.68,-1.58%,CSCO
Abbvie Inc,Healthcare,Drug Manufacturers - General,USA,Mega,NYSE,S&P 500,440.83B,505.13B,6.27B,64.39B,-3.36,3.72,6.87 (2.75%),6.83 (2.74%),"Jul 15, 2026",5.21% 6.56%,281.66%,57000,"Dec 10, 2012",70.53,15.25,0.70,6.85,-,67.11,24.21,16.88,7.85,0.69,0.81,-,-,Yes / Yes,3.54,16.36,3.86,40.34%,16.56%,21.65%,-29.11% -2.81%,1.75% 5.95%,68.16%,10.39%,288.03%,10.16%,Jul 31 BMO,1.24% 1.11%,0.12%,-2.14%,76.32%,-0.09%,4.60%,15221.82%,11.08%,71.42%,34.18%,9.74%,-1.07%,2.05%,10.57%,"

",1.77B,1.76B,1.28%,3.37,22.55M,267.47 -6.73%,190.75 30.78%,1.70%,2.21%,6.01,50.99,0.27,0.63,6.70M,"4,195,397",1.39%,-1.94%,18.36%,9.65%,9.18%,21.88%,63.83%,114.17%,271.28%,1.59,278.54,250.82,249.46,-0.54%,ABBV
Palantir Technologies Inc,Technology,Software - Infrastructure,USA,Mega,NASD,"NDX, S&P 500",418.23B,409.15B,3.02B,6.16B,4.07,3.92,-,-,-,- -,0.00%,4429,"Sep 30, 2020",148.74,76.27,1.15,67.94,42.79,44.45,124.54,153.66,66.46,6.91,7.23,0.02,0.02,Yes / Yes,1.17,2.28,0.41,113.30%,42.63%,66.12%,- -,32.92% 32.58%,285.33%,78.92%,221.57%,92.83%,Aug 03 AMC,18.98% 6.80%,8.54%,-2.03%,59.01%,-0.99%,31.68%,38.42%,30.21%,84.80%,42.80%,49.00%,19.59%,28.93%,14.43%,"

",2.40B,2.20B,3.10%,1.57,68.07M,207.52 -16.13%,106.37 63.62%,4.04%,4.89%,8.41,68.14,1.65,0.56,43.28M,"24,065,839",1.18%,29.46%,30.14%,34.78%,-2.09%,-3.86%,1007.12%,598.96%,-,1.89,199.08,179.01,174.04,-2.78%,PLTR
Costco Wholesale Corp,Consumer Defensive,Discount Stores,USA,Mega,NASD,"NDX, S&P 500",426.23B,414.46B,8.84B,293.59B,75.55,45.09,5.18 (0.54%),5.54 (0.58%),"Jul 24, 2026",13.33% 12.75%,27.02%,341000,"Nov 27, 1985",48.34,42.35,3.81,1.45,12.72,21.32,48.40,30.06,1.41,0.61,1.07,0.25,0.24,Yes / Yes,19.88,22.69,6.56,12.75%,10.52%,11.13%,11.49% 15.09%,6.64% 10.54%,12.69%,9.23%,15.27%,11.58%,May 28 AMC,-1.35% 1.00%,0.12%,-0.43%,71.35%,-0.09%,10.92%,29.15%,21.22%,12.88%,3.82%,3.01%,1.37%,1.11%,0.27%,"

",443.51M,442.93M,1.73%,3.22,7.66M,1096.50 -12.35%,844.06 13.87%,1.40%,1.70%,17.57,55.49,0.86,0.49,2.38M,"1,165,412",1.40%,1.64%,-7.70%,-3.78%,11.45%,-1.47%,75.07%,119.50%,520.84%,2.05,1090.03,961.85,961.10,-0.08%,COST
Applied Materials Inc,Technology,Semiconductor Equipment & Materials,USA,Mega,NASD,"NDX, S&P 500",402.68B,399.99B,9.27B,30.84B,30.11,11.63,1.93 (0.38%),1.91 (0.38%),"Aug 20, 2026",20.39% 15.39%,20.55%,36500,"Nov 01, 1982",43.74,27.68,0.78,13.06,16.84,43.61,71.61,39.55,12.97,1.79,2.42,0.26,0.20,Yes / Yes,11.59,18.33,4.03,35.16%,43.94%,35.43%,5.19% 17.18%,3.37% 10.52%,38.45%,7.77%,42.91%,24.83%,Aug 13 AMC,2.86% 1.33%,0.50%,-6.81%,82.97%,-1.67%,23.84%,41.07%,30.02%,49.40%,31.09%,30.05%,-3.26%,-9.25%,30.49%,"

",793.96M,790.01M,1.80%,1.47,14.23M,739.67 -31.43%,154.46 228.35%,4.53%,5.54%,35.72,44.94,1.61,1.36,9.67M,"13,132,344",-5.93%,-9.58%,15.12%,54.44%,97.35%,169.43%,257.45%,290.44%,1766.00%,1.45,655.18,534.54,507.18,-5.12%,AMAT
Lam Research Corp,Technology,Semiconductor Equipment & Materials,USA,Mega,NASD,"NDX, S&P 500",415.89B,414.43B,7.27B,23.23B,9.97,4.46,1.20 (0.36%),1.04 (0.31%),"Jun 17, 2026",14.66% 14.87%,18.05%,23300,"May 04, 1984",57.66,28.30,0.87,17.90,33.35,74.54,85.03,47.96,17.84,1.91,2.63,0.33,0.32,Yes / Yes,5.76,11.74,2.18,62.90%,23.86%,32.64%,20.16% 16.46%,10.06% 9.70%,38.85%,26.02%,34.60%,29.99%,Jul 29 AMC,7.90% 0.86%,0.33%,-7.09%,84.11%,-2.13%,32.38%,65.07%,44.04%,50.47%,35.29%,31.27%,8.48%,-1.51%,33.18%,"

",1.25B,1.25B,2.16%,2.33,26.96M,438.50 -24.21%,94.11 253.16%,4.05%,5.99%,22.15,54.59,1.88,0.64,11.59M,"7,422,941",6.75%,3.55%,11.10%,43.70%,94.16%,209.52%,398.14%,472.63%,3626.84%,1.41,381.93,337.01,332.36,-1.38%,LRCX
Caterpillar Inc,Industrials,Farm & Heavy Construction Machinery,USA,Mega,NYSE,"DJIA, S&P 500",393.74B,432.18B,10.84B,74.73B,42.19,14.60,6.21 (0.72%),6.16 (0.72%),"Jul 20, 2026",8.04% 7.59%,31.58%,118000,"Dec 02, 1929",36.85,26.55,1.02,5.27,20.30,58.65,43.78,26.89,5.78,0.85,1.37,2.33,1.65,Yes / Yes,23.25,32.26,6.92,42.31%,18.94%,26.11%,14.16% 28.05%,4.38% 10.12%,18.23%,18.36%,68.10%,23.98%,Aug 04 BMO,31.42% 6.25%,0.23%,-9.50%,73.24%,-1.07%,11.24%,56.99%,21.08%,32.83%,18.32%,14.51%,0.35%,-6.13%,13.54%,"

",459.67M,458.60M,1.49%,2.11,6.85M,1073.46 -20.20%,405.46 111.26%,2.22%,3.76%,35.97,46.49,1.60,0.58,3.25M,"1,894,882",1.71%,-2.35%,-6.92%,12.96%,49.52%,105.17%,201.04%,291.90%,932.01%,2.23,991.21,854.60,856.57,0.23%,CAT
Chevron Corp,Energy,Oil & Gas Integrated,USA,Mega,NYSE,"DJIA, S&P 500",395.15B,429.14B,20.59B,211.45B,96.11,4.44,7.14 (3.57%),6.98 (3.49%),"Aug 19, 2026",6.39% 5.80%,103.22%,43039,"Jun 24, 1921",19.17,15.42,0.76,1.87,2.08,45.08,14.49,8.25,2.03,0.98,1.25,0.20,0.19,Yes / Yes,10.43,12.97,4.47,114.21%,-16.96%,20.40%,-28.70% -,-7.92% 14.35%,34.53%,12.71%,323.28%,51.12%,Jul 31 BMO,9.18% 11.69%,0.35%,-23.12%,74.00%,0.86%,7.09%,12.25%,9.09%,18.48%,13.33%,9.74%,3.81%,8.70%,12.78%,"

",1.98B,1.97B,1.03%,2.27,20.25M,214.71 -6.85%,146.49 36.53%,2.05%,1.95%,4.39,64.51,0.48,0.89,8.90M,"7,910,497",7.20%,8.78%,7.16%,9.65%,31.22%,28.90%,21.93%,96.16%,95.77%,1.64,217.08,197.70,200.00,1.16%,CVX
Coca-Cola Co,Consumer Defensive,Beverages - Non-Alcoholic,USA,Mega,NYSE,"DJIA, S&P 500",377.38B,406.71B,14.32B,50.57B,8.40,3.80,2.19 (2.50%),2.08 (2.37%),"Sep 15, 2026",5.04% 4.46%,67.13%,65900,"Jan 26, 1950",26.43,24.83,3.02,7.46,10.44,23.05,26.40,23.68,8.04,1.12,1.30,1.20,1.02,Yes / Yes,3.32,3.53,0.88,10.18%,6.85%,8.21%,11.48% 11.14%,4.14% 7.94%,17.58%,7.42%,16.19%,5.93%,Jul 28 BMO,4.07% 1.53%,0.71%,-7.28%,76.43%,0.02%,13.49%,44.23%,19.57%,61.95%,31.93%,28.31%,2.19%,5.20%,13.95%,"

",4.30B,4.27B,1.05%,2.52,44.82M,90.92 -3.53%,65.35 34.21%,1.22%,1.85%,1.59,61.74,0.34,0.52,17.75M,"9,166,491",0.76%,3.29%,9.02%,11.03%,25.46%,26.11%,44.07%,53.26%,99.21%,1.70,96.24,87.42,87.71,0.33%,KO
GE Aerospace,Industrials,Aerospace & Defense,USA,Mega,NYSE,S&P 500,382.22B,393.33B,8.96B,50.64B,17.00,9.01,1.79 (0.48%),1.66 (0.45%),"Jul 06, 2026",65.10% 35.10%,17.71%,57000,"Jun 23, 1892",43.42,40.45,2.29,7.55,21.67,40.90,45.52,37.07,7.77,0.67,0.98,1.15,1.02,Yes / Yes,8.48,9.11,1.99,24.31%,15.02%,17.65%,- 69.37%,-7.59% -9.57%,18.42%,21.69%,19.54%,21.10%,Jul 16 BMO,8.45% 6.33%,0.30%,-0.63%,81.43%,-1.32%,7.08%,48.75%,25.18%,35.23%,18.52%,17.69%,2.07%,3.35%,15.68%,"

",1.04B,1.03B,1.38%,3.19,14.24M,388.84 -5.26%,263.80 39.64%,1.94%,2.66%,9.46,55.27,1.36,0.66,4.46M,"2,966,215",-0.46%,6.55%,26.36%,17.73%,19.59%,36.59%,299.74%,464.17%,146.39%,1.50,407.80,360.64,368.38,2.15%,GE
Unitedhealth Group Inc,Healthcare,Healthcare Plans,USA,Mega,NYSE,"DJIA, S&P 500",360.59B,-,14.12B,450.13B,108.78,-,9.03 (2.25%),8.95 (2.23%),"Sep 14, 2026",10.90% 12.57%,65.97%,390000,"Oct 17, 1984",25.83,17.92,1.05,0.80,3.69,-,15.27,-,-,-,0.78,0.74,0.71,Yes / Yes,15.55,22.42,4.09,20.58%,13.70%,17.05%,-14.51% -3.76%,11.35% 11.72%,-32.89%,6.46%,61.72%,0.37%,Jul 16 BMO,30.01% 1.11%,0.23%,-0.06%,89.03%,-0.14%,4.57%,14.62%,8.41%,-,4.82%,3.14%,-3.20%,-3.24%,15.79%,"

",905.00M,895.50M,1.68%,2.49,15.09M,461.62 -12.97%,255.96 56.95%,1.83%,2.62%,10.67,42.43,0.62,0.57,6.07M,"3,476,449",-1.31%,-5.11%,0.66%,41.27%,21.70%,47.97%,-21.37%,-1.94%,181.17%,1.63,481.52,399.06,401.73,0.67%,UNH
HSBC Holdings plc ADR,Financial,Banks - Diversified,United Kingdom,Mega,NYSE,-,356.67B,-,24.18B,135.93B,50.39,-,4.16 (4.01%),3.75 (3.61%),"Aug 14, 2026",32.87% 38.20%,61.46%,209000,"Jul 16, 1999",14.87,11.06,1.04,2.62,2.06,-,-,-,-,-,1.63,3.29,1.43,Yes / Yes,6.98,9.39,2.24,12.50%,10.53%,10.63%,18.89% 44.18%,13.87% 12.13%,39.48%,-5.19%,70.76%,5.62%,Aug 04 BMO,3.31% 2.09%,0.00%,-,2.46%,23.99%,0.73%,14.03%,5.74%,-,15.27%,17.79%,0.11%,5.25%,19.55%,"

",3.44B,3.44B,0.16%,3.76,5.63M,107.92 -3.83%,63.51 63.42%,0.83%,1.26%,1.77,55.64,0.57,0.40,1.50M,"604,700",0.06%,3.25%,14.41%,19.59%,31.93%,57.81%,167.09%,273.58%,205.39%,2.40,108.62,104.05,103.79,-0.25%,HSBC
Morgan Stanley,Financial,Capital Markets,USA,Mega,NYSE,S&P 500,341.38B,-,19.55B,128.84B,67.80,-,4.30 (1.98%),4.15 (1.91%),"Jul 31, 2026",9.28% 22.42%,37.72%,83000,"Mar 21, 1986",17.56,15.91,1.22,2.65,3.21,-,7.97,-,-,-,1.40,4.69,3.37,Yes / Yes,12.38,13.66,3.13,26.31%,5.91%,13.09%,18.38% 9.56%,21.96% 17.76%,40.08%,17.88%,62.71%,17.47%,Jul 15 BMO,17.96% 8.50%,24.12%,-0.04%,63.32%,-1.19%,1.33%,17.95%,3.97%,-,20.10%,15.17%,1.44%,0.36%,16.13%,"

",1.57B,1.19B,1.12%,2.27,13.35M,232.25 -6.41%,141.03 54.12%,1.67%,2.63%,5.65,52.85,1.21,0.58,5.87M,"3,406,086",0.48%,-0.46%,11.74%,29.33%,22.44%,46.36%,148.90%,109.12%,645.15%,2.25,242.14,218.38,217.36,-0.47%,MS
Home Depot Inc,Consumer Cyclical,Home Improvement Retail,USA,Mega,NYSE,"DJIA, S&P 500",337.88B,399.44B,14.01B,166.59B,13.92,1.61,9.28 (2.74%),9.26 (2.73%),"Jun 04, 2026",6.58% 8.92%,64.67%,472400,"Sep 22, 1981",24.06,21.08,3.53,2.03,24.35,211.04,23.60,16.01,2.40,0.28,1.04,4.55,3.82,Yes / Yes,14.08,16.07,4.73,1.74%,7.56%,5.97%,-5.18% 3.58%,1.52% 4.51%,-4.47%,2.23%,-4.39%,4.79%,Aug 18 BMO,0.70% 0.43%,0.09%,-0.48%,76.09%,-0.08%,13.53%,128.38%,20.96%,31.14%,12.45%,8.41%,-0.54%,0.34%,-2.37%,"

",997.00M,996.24M,1.23%,2.66,12.30M,426.75 -20.60%,289.10 17.21%,2.19%,2.31%,8.50,47.83,0.96,0.66,4.63M,"3,073,085",-4.71%,-2.63%,11.34%,-13.16%,-1.52%,-15.35%,2.70%,2.28%,148.12%,1.92,377.17,341.70,338.86,-0.83%,HD
Procter & Gamble Co,Consumer Defensive,Household & Personal Products,USA,Mega,NYSE,"DJIA, S&P 500",336.00B,362.07B,15.75B,87.03B,22.95,4.28,4.39 (3.04%),4.29 (2.97%),"Jul 24, 2026",5.00% 5.63%,64.30%,104000,"Mar 22, 1950",21.84,19.55,4.67,3.86,6.30,33.80,22.18,15.13,4.16,0.47,0.68,0.65,0.43,Yes / Yes,6.62,7.39,1.88,1.34%,5.91%,4.19%,3.94% 3.79%,2.00% 2.72%,1.15%,3.26%,-14.70%,1.50%,Jul 29 BMO,1.56% -0.84%,0.08%,-1.20%,71.21%,-0.32%,12.75%,30.25%,20.69%,50.87%,23.86%,18.10%,-1.33%,-2.23%,-2.19%,"

",2.32B,2.32B,1.17%,3.06,27.11M,167.25 -13.57%,137.62 5.04%,1.19%,1.90%,3.02,43.82,0.37,0.82,8.86M,"7,249,869",-0.85%,-4.59%,1.29%,-10.33%,0.87%,-5.98%,-7.21%,0.63%,66.07%,2.22,159.62,144.26,144.55,0.20%,PG
Merck & Co Inc,Healthcare,Drug Manufacturers - General,USA,Mega,NYSE,"DJIA, S&P 500",335.14B,381.92B,3.17B,66.29B,16.99,2.91,3.41 (2.51%),3.36 (2.47%),"Sep 15, 2026",5.42% 5.75%,45.05%,75000,"Jun 15, 1946",108.58,14.21,2.54,5.06,8.00,46.66,20.86,20.09,5.76,1.10,1.32,1.29,1.22,Yes / Yes,1.25,9.56,2.22,-69.38%,247.66%,5.59%,8.43% 21.23%,3.55% 9.34%,-80.62%,4.51%,-130.68%,4.94%,Aug 04 BMO,51.94% 1.45%,0.18%,-4.89%,81.89%,-0.16%,2.57%,6.98%,3.41%,72.43%,18.81%,4.79%,4.52%,8.25%,19.35%,"

",2.47B,2.46B,1.15%,2.78,28.28M,135.68 0.12%,77.58 75.10%,2.49%,2.47%,3.30,68.68,0.22,0.68,10.17M,"6,869,005",5.65%,6.43%,19.78%,13.92%,29.05%,64.14%,24.73%,77.06%,124.88%,1.84,138.48,135.55,135.84,0.21%,MRK
Netflix Inc,Communication Services,Entertainment,USA,Mega,NASD,"NDX, S&P 500",325.45B,332.96B,13.65B,48.77B,7.24,2.19,-,-,-,- -,0.00%,16000,"May 23, 2002",24.62,20.49,0.94,6.67,10.79,35.64,29.18,10.27,6.83,1.14,1.14,0.55,0.46,Yes / Yes,3.17,3.82,0.82,42.21%,6.04%,21.80%,36.44% 32.98%,12.72% 12.61%,34.80%,17.62%,11.06%,13.41%,Jul 16 AMC,1.73% -0.17%,0.64%,-7.06%,81.59%,0.36%,24.47%,49.54%,31.11%,49.53%,30.25%,27.99%,7.38%,4.43%,-12.38%,"

",4.16B,4.14B,2.23%,2.16,92.20M,126.71 -38.32%,65.08 20.10%,2.73%,3.00%,2.33,61.75,1.52,0.63,42.76M,"26,750,961",5.42%,5.12%,-10.10%,3.03%,-16.64%,-36.48%,82.71%,51.50%,709.19%,1.70,94.20,78.24,78.16,-0.10%,NFLX
Palo Alto Networks Inc,Technology,Software - Infrastructure,USA,Mega,NASD,"NDX, S&P 500",313.18B,312.13B,842.80M,10.61B,34.03,3.82,-,-,-,- -,0.00%,16068,"Jul 20, 2012",316.09,93.62,7.19,29.53,11.29,100.47,82.56,173.56,29.43,0.81,0.81,0.07,0.07,Yes / Yes,1.22,4.10,0.98,12.99%,8.76%,13.02%,- -,18.79% 22.03%,-33.05%,19.51%,-159.65%,31.15%,Sep 01 AMC,7.20% 2.00%,1.02%,-0.78%,81.12%,7.24%,2.47%,4.83%,2.85%,71.05%,7.39%,7.95%,9.49%,17.76%,72.79%,"

",813.00M,806.72M,2.60%,2.71,21.00M,398.88 -3.66%,139.57 175.32%,3.98%,4.42%,15.13,65.48,0.93,0.56,7.74M,"4,353,468",5.61%,8.55%,61.32%,136.02%,108.62%,121.42%,250.39%,516.41%,1712.88%,1.65,350.06,396.00,384.27,-2.96%,PANW
Dell Technologies Inc,Technology,Computer Hardware,USA,Mega,NYSE,S&P 500,318.18B,338.34B,8.41B,134.19B,-2.16,18.13,2.48 (0.51%),2.31 (0.47%),"Jul 21, 2026",16.74% -,24.20%,97000,"Aug 17, 2016",39.00,21.63,0.58,2.37,-,27.07,33.70,23.25,2.52,0.74,0.95,-,-,Yes / Yes,12.58,22.69,4.88,81.62%,21.28%,37.22%,38.83% 15.51%,3.84% 5.56%,99.71%,38.87%,281.26%,87.49%,Sep 03 AMC,64.09% 22.66%,53.53%,-2.84%,40.29%,-3.18%,8.33%,-,37.04%,19.09%,8.57%,6.27%,12.54%,16.27%,113.57%,"

",324.00M,301.27M,4.37%,1.52,13.18M,514.00 -4.51%,110.22 345.30%,4.94%,7.09%,32.68,61.66,1.36,0.46,8.67M,"3,992,869",8.16%,25.40%,98.00%,335.04%,289.90%,253.46%,764.71%,868.57%,-,1.73,508.05,494.51,490.81,-0.75%,DELL
Goldman Sachs Group Inc,Financial,Capital Markets,USA,Mega,NYSE,"DJIA, S&P 500",302.65B,-,20.05B,136.20B,376.45,-,19.07 (1.83%),17.00 (1.64%),"Sep 01, 2026",15.87% 22.87%,27.28%,47400,"May 04, 1999",16.04,14.19,0.97,2.22,2.76,-,2.63,-,-,-,1.19,6.50,2.94,Yes / Yes,64.79,73.27,16.42,36.82%,4.34%,14.58%,19.52% 15.71%,23.34% 18.70%,42.87%,8.38%,92.32%,23.03%,Jul 14 BMO,44.33% 25.35%,0.69%,-1.87%,74.79%,-1.91%,1.07%,16.99%,4.33%,-,19.52%,14.72%,-0.44%,-1.43%,11.73%,"

",291.44M,289.17M,2.15%,2.89,6.21M,1153.99 -9.93%,705.55 47.32%,1.76%,2.74%,30.16,48.75,1.28,0.74,2.15M,"1,593,021",-0.02%,-5.12%,7.27%,14.91%,18.25%,39.11%,207.76%,153.04%,536.70%,2.54,1170.71,1042.63,1039.42,-0.31%,GS
Royal Bank Of Canada,Financial,Banks - Diversified,Canada,Mega,NYSE,-,300.97B,-,15.65B,99.69B,68.52,-,4.90 (2.26%),4.74 (2.19%),"Jul 27, 2026",3.83% 6.20%,42.84%,96628,"Oct 16, 1995",19.43,17.11,1.66,3.02,3.16,-,11.22,-,-,-,0.83,2.77,2.68,Yes / Yes,11.15,12.65,2.90,11.74%,9.47%,10.31%,5.40% 11.56%,23.84% 16.80%,23.83%,3.00%,31.96%,8.13%,Aug 27 BMO,1.82% 0.24%,0.28%,0.00%,53.20%,-2.66%,0.95%,16.10%,4.22%,-,19.44%,15.70%,2.71%,4.58%,21.99%,"

",1.39B,1.39B,0.48%,4.43,6.63M,218.57 -0.92%,135.04 60.37%,1.18%,1.44%,3.03,64.31,0.79,0.80,1.50M,"1,193,568",2.60%,0.23%,17.80%,27.88%,27.02%,58.55%,129.72%,106.78%,253.95%,1.33,195.36,215.00,216.56,0.73%,RY
Alibaba Group Holding Ltd ADR,Consumer Cyclical,Internet Retail,China,Mega,NYSE,-,296.76B,295.04B,14.87B,144.18B,66.12,21.68,1.10 (0.89%),1.05 (0.85%),"Jun 11, 2026",1.67% -,16.03%,131462,"Sep 19, 2014",19.99,13.85,0.33,2.06,1.87,5.71,-,21.07,2.05,1.23,1.27,0.27,0.23,Yes / Yes,6.19,8.94,1.49,60.84%,39.88%,42.11%,16.78% -4.77%,4.38% 6.38%,-16.38%,4.44%,114.38%,8.17%,Aug 20 BMO,-89.85% -1.27%,0.10%,-29.71%,10.09%,-4.82%,5.66%,10.16%,7.84%,39.26%,5.58%,10.32%,1.64%,8.83%,-10.90%,"

",2.40B,2.39B,1.75%,3.50,41.84M,192.67 -35.74%,91.99 34.59%,2.16%,2.29%,3.84,55.01,0.51,0.69,11.94M,"8,221,769",-3.58%,5.38%,-12.27%,-22.00%,-15.53%,1.25%,34.67%,-33.27%,28.10%,1.29,189.88,122.16,123.81,1.35%,BABA
Arm Holdings Plc ADR,Technology,Semiconductors,United Kingdom,Mega,NASD,NDX,298.44B,295.04B,1.04B,5.16B,8.08,3.64,-,-,-,- -,0.00%,9584,"Sep 14, 2023",286.66,92.40,2.95,57.88,34.58,76.76,198.17,255.67,57.22,5.25,5.25,0.06,0.05,Yes / Yes,0.97,3.02,0.47,25.76%,35.86%,31.32%,18.34% 17.48%,22.46% 19.40%,48.03%,25.12%,105.16%,22.41%,Jul 29 AMC,11.94% 2.08%,0.46%,-5.81%,8.59%,0.88%,10.14%,13.35%,11.53%,93.88%,17.26%,20.25%,4.79%,-10.24%,43.28%,"

",1.07B,1.06B,1.59%,1.83,16.87M,452.70 -38.27%,100.02 179.38%,5.11%,7.64%,22.46,50.14,3.91,0.23,9.23M,"2,102,020",-1.11%,6.65%,22.29%,128.69%,155.64%,98.82%,-,-,-,1.78,288.33,278.65,279.44,0.28%,ARM
RTX Corp,Industrials,Aerospace & Defense,USA,Mega,NYSE,S&P 500,300.51B,332.83B,7.74B,93.50B,49.25,6.16,2.86 (1.28%),2.82 (1.26%),"Aug 14, 2026",7.32% 4.33%,53.80%,180000,"Sep 05, 1934",39.26,28.20,2.41,3.21,4.53,36.18,26.34,23.13,3.56,0.78,1.01,0.59,0.50,Yes / Yes,5.68,7.91,1.77,15.20%,9.09%,11.72%,12.37% -,9.72% 9.35%,24.93%,11.84%,28.04%,14.49%,Jul 23 BMO,13.90% 7.93%,0.08%,-11.86%,80.56%,-0.49%,4.54%,12.02%,7.76%,20.35%,10.68%,8.28%,3.61%,11.75%,17.02%,"

",1.35B,1.35B,1.34%,3.44,18.05M,226.88 -1.73%,150.61 48.04%,1.71%,2.33%,4.78,70.17,0.29,0.55,5.25M,"2,871,099",-0.03%,14.72%,26.92%,10.85%,21.58%,43.78%,157.95%,155.55%,247.23%,1.73,236.86,220.48,222.97,1.13%,RTX
Philip Morris International Inc,Consumer Defensive,Tobacco,USA,Mega,NYSE,S&P 500,296.74B,341.75B,10.84B,42.45B,-5.51,3.87,6.00 (3.15%),5.88 (3.09%),"Jun 25, 2026",3.82% 3.54%,77.65%,84900,"Mar 17, 2008",27.37,20.84,2.12,6.99,-,49.15,23.33,19.10,8.05,0.55,0.98,-,-,Yes / Yes,6.96,9.13,2.27,10.97%,9.16%,9.85%,7.70% 7.09%,8.74% 7.15%,32.00%,9.12%,-7.41%,10.19%,Jul 22 BMO,7.28% 5.57%,0.22%,-4.41%,84.35%,-0.19%,15.86%,-,32.10%,65.33%,37.32%,25.55%,-0.18%,2.91%,10.99%,"

",1.56B,1.56B,1.04%,3.24,16.13M,207.76 -8.36%,142.11 33.97%,1.81%,2.48%,4.86,53.75,0.39,0.92,4.97M,"4,579,151",0.43%,0.29%,-0.77%,0.76%,18.70%,15.20%,98.63%,87.41%,92.31%,1.83,208.62,188.91,190.39,0.78%,PM
GE Vernova Inc,Industrials,Specialty Industrial Machinery,USA,Mega,NYSE,S&P 500,283.18B,274.07B,9.53B,41.33B,44.89,49.26,2.01 (0.19%),1.75 (0.16%),"Jun 16, 2026",- -,7.06%,75000,"Mar 27, 2024",30.44,42.65,1.68,6.85,23.68,21.58,22.77,80.51,6.63,0.62,0.84,0.24,0.23,Yes / Yes,34.93,24.93,4.15,73.99%,-19.00%,25.40%,- -,- -,738.05%,12.85%,32.85%,21.78%,Jul 22 BMO,-22.13% 2.91%,0.15%,-3.02%,80.73%,0.47%,14.24%,91.48%,64.60%,20.16%,5.32%,23.05%,5.32%,3.48%,23.99%,"

",266.33M,265.93M,3.21%,3.02,8.53M,1195.94 -11.10%,530.16 100.55%,3.05%,4.93%,51.31,56.60,1.00,0.53,2.82M,"1,490,976",7.36%,2.61%,-2.50%,30.21%,62.68%,70.05%,-,-,-,1.65,1247.66,1049.42,1063.25,1.32%,GEV
Novartis AG ADR,Healthcare,Drug Manufacturers - General,Switzerland,Mega,NYSE,-,276.19B,317.92B,12.76B,54.79B,22.69,4.20,4.43 (2.94%),4.74 (3.14%),"Mar 11, 2026",10.71% 8.17%,42.50%,75267,"Nov 07, 1996",22.76,15.42,2.41,5.04,6.65,35.92,16.47,14.85,5.80,0.67,0.86,1.18,0.94,Yes / Yes,6.63,9.79,2.21,-2.33%,11.58%,6.39%,31.40% 15.24%,9.03% 2.29%,-4.08%,2.33%,-18.54%,0.97%,Jul 21 BMO,10.95% 2.43%,0.01%,0.00%,7.64%,-4.01%,11.27%,30.56%,15.82%,74.08%,29.58%,23.29%,-2.51%,-1.71%,2.35%,"

",1.83B,1.83B,0.29%,2.85,5.24M,170.46 -11.49%,120.78 24.92%,1.29%,1.69%,2.82,42.17,0.45,0.87,1.84M,"1,597,685",-3.49%,-1.21%,0.74%,-6.39%,9.44%,23.58%,54.25%,69.93%,116.88%,2.55,155.55,151.72,150.88,-0.55%,NVS
