Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change,Ticker
Donnelley Financial Solutions Inc,Technology,Software - Application,USA,Small,NYSE,RUT,1.25B,1.46B,34.90M,771.40M,14.83,1.04,-,-,-,- -,0.00%,1750,"Sep 26, 2016",38.70,9.49,-,1.62,3.37,47.81,8.74,6.70,1.89,1.41,1.41,0.63,0.60,Yes / Yes,1.29,5.26,1.63,10.78%,10.50%,-,-28.73% -,-2.74% -3.03%,-56.42%,-1.05%,21.22%,2.19%,Jul 30 BMO,7.67% 0.34%,5.91%,-2.78%,98.53%,-4.55%,4.12%,8.76%,5.78%,55.73%,19.50%,4.52%,13.76%,21.18%,6.32%,"

",25.40M,23.50M,3.96%,2.84,0.93M,65.78 -24.07%,36.11 38.33%,4.47%,4.17%,1.93,73.98,0.72,0.84,328.53K,"277,537",11.85%,24.16%,-1.58%,-7.14%,6.98%,-19.29%,4.26%,61.18%,-,1.00,63.00,49.94,49.95,0.02%,DFIN
Koninklijke Philips NV ADR,Healthcare,Medical Devices,Netherlands,Large,NYSE,-,26.18B,32.55B,1.12B,20.45B,13.79,3.07,1.00 (3.70%),0.99 (3.67%),"May 13, 2026",- 0.73%,78.73%,66401,"Mar 17, 1980",23.12,13.72,2.51,1.28,1.95,8.76,11.91,10.15,1.59,0.90,1.32,0.71,0.60,Yes / Yes,1.17,1.96,0.40,-5.03%,11.24%,5.47%,- -4.98%,2.42% 0.39%,244.86%,-,113.83%,5.95%,Jul 28 BMO,17.57% 2.19%,0.00%,-,5.14%,-0.97%,3.69%,8.70%,5.33%,45.19%,9.37%,5.49%,-0.94%,0.98%,-3.52%,"

",971.25M,971.25M,0.17%,1.46,1.69M,33.44 -19.40%,24.30 10.91%,1.98%,1.60%,0.59,49.22,0.73,0.59,1.16M,"691,550",-1.64%,0.56%,-5.87%,-10.47%,-0.48%,9.51%,22.24%,-37.10%,15.36%,2.19,31.86,27.29,26.95,-1.25%,PHG
Beacon Financial Corp,Financial,Banks - Regional,USA,Mid,NYSE,RUT,2.58B,-,79.71M,1.05B,29.81,-,1.29 (4.20%),1.15 (3.73%),"May 15, 2026",16.78% 3.62%,83.79%,1972,"Jun 28, 2000",24.16,9.00,-,2.45,1.03,-,14.71,-,-,-,0.12,0.47,0.46,Yes / Yes,1.27,3.42,0.77,91.32%,10.28%,-,-20.07% -,24.73% 13.11%,-48.48%,51.60%,-1.36%,86.80%,Jul 29 AMC,-16.50% -6.73%,1.51%,-1.35%,92.85%,6.75%,0.47%,4.31%,2.18%,-,17.61%,7.56%,1.23%,4.19%,8.94%,"

",84.03M,82.76M,4.59%,4.70,3.80M,32.83 -6.34%,22.81 34.81%,2.28%,2.10%,0.67,56.53,0.54,0.92,808.30K,"745,221",1.85%,2.84%,-2.75%,14.78%,16.61%,16.26%,35.70%,14.78%,9.24%,2.14,33.67,31.16,30.75,-1.32%,BBT
Banco Santander SA ADR,Financial,Banks - Diversified,Spain,Large,NYSE,-,198.89B,-,18.75B,122.44B,8.32,-,0.31 (2.30%),0.28 (2.05%),"May 04, 2026",35.72% 46.14%,19.61%,198403,"Jul 30, 1987",10.82,9.46,0.60,1.62,1.63,-,-,-,-,-,1.74,4.09,4.09,Yes / Yes,1.25,1.43,0.28,11.21%,21.29%,15.80%,21.75% -,12.60% 13.80%,36.76%,-14.46%,96.74%,4.88%,Jul 31 BMO,49.79% 0.28%,0.00%,-,3.34%,-5.41%,0.73%,13.11%,3.01%,-,17.29%,15.31%,-1.18%,5.16%,15.25%,"

",14.68B,14.68B,0.59%,10.42,86.98M,14.39 -5.84%,8.29 63.45%,1.57%,1.65%,0.31,52.26,0.74,1.03,8.35M,"8,588,642",-2.31%,1.27%,10.16%,10.88%,15.52%,59.22%,251.95%,278.49%,254.89%,1.52,14.93,13.62,13.55,-0.51%,SAN
Intapp Inc,Technology,Software - Application,USA,Mid,NASD,RUT,2.24B,2.12B,-36.31M,560.31M,4.16,1.91,-,-,-,- -,-,1336,"Jun 30, 2021",-,18.80,0.68,4.00,7.00,15.26,17.54,-,3.78,0.71,0.71,0.06,0.04,Yes / Yes,-0.45,1.55,0.36,31.00%,25.77%,27.80%,47.80% 25.28%,22.82% 21.96%,-91.64%,15.90%,-432.52%,13.15%,May 05 AMC,2.36% 1.19%,10.47%,-0.18%,89.63%,-3.15%,-4.77%,-8.94%,-10.87%,74.19%,-6.91%,-6.48%,11.82%,21.41%,-7.00%,"

",76.94M,68.99M,7.65%,5.41,5.28M,47.93 -39.24%,19.01 53.18%,5.24%,5.66%,1.51,66.23,0.44,0.71,975.82K,"696,852",3.74%,26.12%,26.17%,-29.34%,-36.45%,-33.04%,-28.42%,4.07%,-,2.20,33.00,29.55,29.12,-1.46%,INTA
Kenon Holdings Ltd,Utilities,Utilities - Independent Power Producers,Singapore,Mid,NYSE,-,3.43B,5.84B,81.27M,1.01B,28.81,35.85,-,3.85 (5.84%),"Apr 13, 2026",-22.34% -,377.66%,348,"Jan 06, 2015",42.34,-,-,3.41,2.29,1.84,384.17,49.98,5.81,3.74,3.74,1.64,1.53,Yes / Yes,1.56,-,-,-,-,-,-39.72% -33.00%,14.96% 17.67%,-86.36%,32.31%,117.90%,73.22%,Mar 30 BMO,- -,62.57%,0.00%,28.91%,-1.09%,1.53%,5.24%,2.14%,16.27%,3.72%,8.08%,-1.81%,-14.12%,-7.16%,"

",52.11M,19.50M,0.24%,1.63,0.05M,95.93 -31.29%,41.50 58.82%,1.55%,2.18%,2.15,39.45,1.06,0.46,28.35K,"13,023",0.26%,-5.44%,-18.60%,-5.11%,-0.60%,40.44%,175.66%,152.19%,1281.53%,-,-,66.82,65.91,-1.36%,KEN
Accelerant Holdings,Financial,Insurance Brokers,Cayman Islands,Mid,NYSE,RUT,2.95B,-,-1.44B,603.90M,3.13,-,-,-,-,- -,-,-,"Jul 24, 2025",-,14.65,1.63,4.89,4.32,-,-,-,-,-,1.70,0.17,0.17,Yes / Yes,-6.97,0.92,0.16,-21.01%,24.39%,8.98%,-161.93% -,43.63% -,-,-,-179.05%,82.58%,May 13 AMC,7.94% 11.75%,74.51%,-0.53%,25.86%,4.06%,-31.62%,-432.01%,-167.93%,-,21.69%,-237.90%,3.42%,-3.89%,-0.43%,"

",115.97M,55.61M,12.32%,4.04,6.85M,31.18 -56.64%,9.18 47.28%,6.98%,7.09%,0.93,51.05,-0.50,0.53,1.70M,"902,138",6.96%,1.27%,-1.31%,-11.40%,-17.31%,-,-,-,-,1.30,19.11,13.96,13.52,-3.15%,ARX
Dynex Capital Inc,Real Estate,REIT - Mortgage,USA,Mid,NYSE,RUT,2.87B,23.25B,230.85M,704.57M,12.62,3.59,2.04 (15.30%),2.04 (15.30%),"Jul 23, 2026",8.63% 3.80%,80.98%,28,"Feb 10, 1988",7.93,8.07,0.37,4.07,1.06,3.71,15.56,30.54,33.00,0.07,0.07,7.73,0.00,Yes / Yes,1.68,1.65,0.36,60.92%,14.39%,21.59%,-7.98% -18.63%,- 18.10%,117.12%,106.28%,-651.63%,179.94%,Jul 20 BMO,-0.96% -11.13%,0.80%,0.12%,43.91%,9.04%,1.45%,11.74%,8.88%,100.00%,108.03%,32.76%,1.59%,2.07%,-0.84%,"

",215.15M,213.43M,4.87%,2.07,10.39M,14.93 -10.72%,11.82 12.73%,2.13%,1.62%,0.24,55.73,0.93,1.44,5.02M,"7,221,126",1.37%,0.91%,0.68%,-5.19%,-4.85%,5.96%,8.99%,-20.81%,-28.87%,1.67,14.80,13.53,13.33,-1.48%,DX
Lennar Corp,Consumer Cyclical,Residential Construction,USA,Large,NYSE,S&P 500,20.16B,24.41B,1.60B,32.74B,89.75,8.92,2.00 (2.38%),2.00 (2.38%),"Jul 10, 2026",10.06% 26.39%,25.05%,12532,"Jun 23, 1971",13.12,12.88,-,0.62,0.93,9.40,21.07,11.65,0.75,1.03,4.59,0.29,0.27,Yes / Yes,6.39,6.51,1.30,-31.02%,18.36%,-0.14%,-20.22% 0.35%,0.42% 8.73%,-47.15%,-7.47%,-31.24%,-4.53%,Jun 11 AMC,0.33% -1.79%,14.22%,0.00%,87.99%,-2.61%,4.70%,7.24%,5.83%,16.36%,5.98%,4.88%,-4.14%,-4.91%,-20.16%,"

",210.51M,206.64M,8.53%,6.62,17.63M,144.24 -41.84%,81.18 3.34%,3.73%,3.47%,3.04,41.99,1.40,0.81,2.66M,"2,144,981",-0.45%,-6.56%,-5.53%,-30.89%,-18.39%,-23.53%,-33.05%,-9.02%,82.56%,3.52,84.25,86.40,83.89,-2.91%,LEN
Liberty Global Ltd,Communication Services,Telecom Services,Bermuda,Mid,NASD,-,3.49B,11.10B,-5.46B,4.98B,28.11,5.42,-,-,-,- -,-,6636,"Aug 30, 2005",-,-,-,0.70,0.36,1.86,-,10.40,2.23,1.11,1.11,0.97,0.89,Yes / Yes,-16.11,-1.46,-0.48,93.03%,-2.47%,61.10%,- -50.47%,-12.15% -15.83%,-46.09%,-,125.06%,8.83%,Jul 24 BMO,391.61% 1.51%,62.04%,-0.18%,32.81%,-,-22.83%,-49.32%,-30.42%,26.37%,-0.09%,-109.66%,-4.79%,-9.99%,-10.94%,"

",149.65M,128.33M,6.47%,6.70,8.30M,13.12 -23.09%,9.95 1.41%,2.76%,3.17%,0.33,34.03,0.96,0.56,1.24M,"695,583",-1.75%,-13.02%,-17.16%,-3.90%,-8.61%,-1.66%,2.27%,-23.53%,-37.00%,2.42,15.43,10.41,10.09,-3.07%,LBTYK
J.B. Hunt Transport Services Inc,Industrials,Integrated Freight & Logistics,USA,Large,NASD,S&P 500,27.48B,28.62B,674.51M,12.70B,38.94,0.04,1.80 (0.62%),1.78 (0.61%),"May 08, 2026",3.23% 10.26%,28.74%,31750,"Nov 22, 1983",41.31,28.75,1.12,2.16,7.48,6605.71,26.63,17.05,2.25,1.26,1.26,0.31,0.31,Yes / Yes,7.05,10.13,2.14,27.69%,29.69%,25.56%,-12.71% 5.26%,-6.78% 4.48%,17.20%,5.28%,45.25%,19.37%,Jul 15 AMC,9.62% 7.12%,21.86%,-0.22%,78.35%,1.76%,8.33%,18.45%,14.05%,10.50%,7.56%,5.31%,3.84%,6.87%,34.17%,"

",93.92M,73.68M,4.19%,3.10,3.08M,299.76 -2.79%,130.12 123.95%,3.24%,3.22%,9.82,58.30,1.29,1.56,994.50K,"1,550,224",4.09%,4.14%,22.28%,41.59%,49.95%,90.85%,58.91%,76.67%,241.75%,2.19,311.33,298.41,291.41,-2.35%,JBHT
Omnicell Inc,Healthcare,Health Information Services,USA,Mid,NASD,RUT,2.09B,2.00B,20.43M,1.23B,27.63,6.40,-,-,-,- -,0.00%,3580,"Aug 07, 2001",103.97,20.90,1.69,1.70,1.66,7.17,18.66,16.66,1.63,1.26,1.46,0.16,0.15,Yes / Yes,0.44,2.19,0.47,19.60%,13.29%,12.39%,-28.87% -43.00%,-2.94% 5.84%,-2.92%,7.86%,264.03%,14.91%,Jul 30 BMO,66.01% 1.93%,3.48%,-1.85%,103.71%,0.12%,0.98%,1.63%,1.41%,43.50%,2.83%,1.67%,6.65%,7.54%,15.14%,"

",45.48M,43.90M,7.24%,4.79,3.18M,51.84 -11.52%,26.84 70.87%,3.95%,4.57%,1.87,60.84,0.96,0.80,663.48K,"532,855",2.11%,14.96%,21.99%,-9.56%,1.26%,64.00%,-35.71%,-69.60%,27.84%,1.25,61.29,47.00,45.87,-2.40%,OMCL
Bancfirst Corp,Financial,Banks - Regional,USA,Mid,NASD,RUT,3.90B,-,247.49M,948.75M,56.65,-,1.99 (1.71%),1.96 (1.69%),"Jun 30, 2026",7.72% 7.56%,26.72%,2260,"Mar 26, 1990",15.91,15.42,-,4.11,2.05,-,16.56,-,-,-,0.49,0.05,0.05,Yes / Yes,7.30,7.53,1.80,3.19%,2.68%,-,7.18% 18.85%,16.56% 15.06%,10.56%,4.32%,11.42%,4.04%,Apr 16 AMC,5.31% 1.02%,36.52%,-0.50%,50.90%,-0.26%,1.70%,13.85%,12.45%,-,33.11%,26.09%,1.81%,3.46%,3.36%,"

",33.58M,21.32M,4.74%,5.93,1.01M,138.77 -16.31%,101.48 14.45%,2.40%,2.28%,2.77,55.23,0.61,0.82,170.35K,"139,824",1.81%,1.87%,4.00%,4.10%,9.55%,-11.53%,16.84%,102.76%,270.34%,3.00,124.33,120.04,116.14,-3.25%,BANF
Western Alliance Bancorp,Financial,Banks - Regional,USA,Mid,NYSE,-,8.99B,-,939.20M,5.58B,67.01,-,1.65 (2.00%),1.64 (1.99%),"May 14, 2026",3.18% 9.30%,17.86%,3769,"Jun 30, 2005",9.59,7.27,0.52,1.61,1.23,-,-,-,-,-,0.15,0.90,0.30,Yes / Yes,8.59,11.32,2.36,7.37%,20.78%,14.02%,-3.47% 11.62%,25.53% 32.53%,17.94%,10.29%,-7.92%,15.42%,Jul 21 AMC,1.96% 4.11%,6.39%,-0.66%,85.05%,-3.21%,1.05%,13.10%,9.59%,-,20.73%,16.85%,1.23%,2.75%,1.36%,"

",109.24M,102.21M,5.11%,4.85,5.22M,97.23 -15.36%,65.82 25.05%,2.28%,2.63%,2.26,53.76,1.33,0.71,1.08M,"765,298",2.00%,1.01%,6.48%,-6.82%,-2.11%,-2.73%,106.63%,-12.78%,136.83%,1.56,90.00,83.99,82.30,-2.01%,WAL
Pan American Silver Corp,Basic Materials,Gold,Canada,Large,NYSE,-,17.60B,16.83B,1.27B,4.00B,17.45,3.83,0.72 (1.71%),0.62 (1.48%),"May 19, 2026",0.74% 15.90%,18.06%,17064,"Jun 12, 1995",13.39,8.41,0.34,4.40,2.39,10.90,12.96,8.29,4.21,2.11,2.84,0.11,0.11,Yes / Yes,3.12,4.97,0.86,57.26%,24.30%,24.79%,- 24.80%,34.28% 22.00%,263.93%,33.74%,132.77%,49.25%,May 05 AMC,2.61% -5.61%,0.14%,0.00%,56.16%,-4.13%,14.61%,20.81%,15.55%,42.92%,37.83%,31.66%,-6.36%,-16.95%,-17.12%,"

",421.42M,420.78M,0.97%,0.82,4.06M,69.99 -40.32%,26.76 56.06%,3.25%,3.90%,2.10,35.97,0.72,0.71,4.94M,"3,520,319",-4.35%,-19.55%,-26.08%,-25.56%,-19.38%,47.13%,159.60%,54.43%,120.11%,1.44,70.37,41.98,41.77,-0.50%,PAAS
RUM Group Inc,Communication Services,Internet Content & Information,USA,Mid,NASD,RUT,2.51B,2.29B,-109.45M,102.38M,0.74,0.50,-,-,-,- -,-,156,"Apr 14, 2021",-,-,-,24.52,7.82,11.46,-,-,22.40,4.70,4.70,0.01,0.00,Yes / Yes,-0.42,-0.14,-0.09,12.50%,51.79%,-,-89.77% -,36.71% -,71.02%,0.90%,-935.71%,7.39%,May 14 AMC,-33.33% -2.00%,78.69%,0.23%,15.33%,2.35%,-31.17%,-37.13%,-43.72%,-16.82%,-105.69%,-106.91%,-8.28%,-21.49%,-12.08%,"

",215.75M,72.47M,38.09%,7.74,27.60M,10.99 -47.59%,4.62 24.68%,6.36%,7.87%,0.50,37.15,1.14,0.57,3.57M,"2,030,216",-6.04%,-22.06%,-9.86%,-8.28%,-8.86%,-39.87%,-30.69%,-40.98%,-,2.00,22.00,5.72,5.76,0.70%,RUM
Boyd Gaming Corp,Consumer Cyclical,Resorts & Casinos,USA,Mid,NYSE,-,6.52B,9.06B,1.84B,4.10B,33.89,5.10,0.77 (0.88%),0.76 (0.87%),"Jun 15, 2026",6.27% -,3.19%,16009,"Oct 15, 1993",3.85,11.20,1.90,1.59,2.59,17.20,23.19,7.96,2.21,0.58,0.60,1.15,1.11,Yes / Yes,22.81,7.83,1.89,-3.28%,9.41%,5.91%,56.67% -,4.80% 13.44%,272.47%,3.45%,5.04%,0.58%,Jul 23 AMC,-6.66% -0.51%,31.29%,-1.18%,70.08%,-3.53%,28.09%,94.58%,34.38%,41.13%,19.73%,44.84%,0.17%,2.86%,4.38%,"

",74.83M,51.07M,7.51%,3.77,3.84M,91.00 -3.60%,76.33 14.92%,2.40%,2.44%,2.23,52.45,1.09,1.11,1.02M,"1,128,420",1.76%,1.45%,2.90%,0.29%,2.91%,6.40%,23.46%,65.01%,357.35%,2.26,95.53,89.77,87.72,-2.28%,BYD
CSW Industrials Inc,Industrials,Specialty Industrial Machinery,USA,Mid,NYSE,RUT,4.56B,5.49B,112.04M,1.08B,64.25,2.07,1.13 (0.41%),1.11 (0.40%),"Apr 24, 2026",16.67% 14.87%,16.11%,2700,"Sep 30, 2015",41.80,21.17,1.77,4.21,4.35,134.84,34.42,21.86,5.07,1.23,2.60,0.90,0.86,Yes / Yes,6.68,13.19,3.48,15.83%,9.71%,11.97%,2.62% 20.39%,12.62% 20.89%,-20.66%,23.25%,-41.13%,34.01%,May 26 BMO,30.52% 2.80%,1.41%,-4.71%,102.08%,-1.84%,6.06%,10.56%,5.74%,41.91%,17.34%,10.35%,-0.23%,1.79%,0.44%,"

",16.35M,16.09M,6.54%,7.71,1.05M,337.02 -17.14%,230.45 21.18%,4.98%,3.89%,11.97,49.73,0.84,2.30,136.46K,"314,125",-0.59%,1.46%,1.72%,-13.10%,-4.86%,-4.12%,68.18%,143.88%,709.48%,2.29,326.43,300.67,279.27,-7.12%,CSW
Veracyte Inc,Healthcare,Diagnostics & Research,USA,Mid,NASD,RUT,4.72B,4.32B,88.01M,541.74M,16.85,5.50,-,-,-,- -,0.00%,755,"Oct 30, 2013",54.43,31.44,7.61,8.71,3.51,10.75,30.37,39.73,7.97,8.92,9.31,0.03,0.03,Yes / Yes,1.09,1.88,0.43,1.63%,3.97%,4.13%,- -,20.37% 34.50%,159.69%,16.91%,301.14%,21.49%,Jul 30 AMC,55.88% 6.68%,2.70%,-12.08%,109.12%,1.27%,6.40%,6.93%,6.38%,69.97%,16.10%,16.25%,2.77%,18.08%,44.79%,"

",79.79M,77.64M,8.65%,5.58,6.72M,60.91 -2.92%,22.61 161.52%,4.11%,4.77%,2.68,61.82,1.93,1.67,1.20M,"2,010,249",3.79%,16.12%,79.02%,39.29%,40.45%,144.14%,97.63%,55.07%,1037.12%,1.50,58.36,59.22,59.13,-0.15%,VCYT
Vericel Corp,Healthcare,Biotechnology,USA,Mid,NASD,RUT,2.38B,2.33B,21.46M,292.09M,6.98,2.85,-,-,-,- -,0.00%,398,"Feb 04, 1997",114.03,53.20,0.85,8.15,6.68,16.39,50.15,83.62,7.99,4.79,5.18,0.27,0.23,Yes / Yes,0.41,0.88,-0.03,47.63%,85.56%,62.51%,- 39.20%,18.90% 17.34%,602.15%,22.45%,44.94%,30.09%,Jul 30 BMO,21.52% 7.46%,1.20%,-19.26%,111.51%,6.10%,4.72%,6.59%,4.89%,74.84%,5.40%,7.35%,3.18%,18.87%,27.01%,"

",51.01M,50.46M,9.74%,7.61,4.91M,48.75 -4.33%,28.95 61.11%,4.54%,4.19%,1.83,62.08,1.07,0.73,645.29K,"472,153",-0.77%,21.27%,38.11%,24.94%,29.52%,28.63%,20.27%,-7.99%,2069.30%,1.25,57.14,47.81,46.64,-2.45%,VCEL
Pershing Square USA Ltd,Financial,Closed-End Fund - Equity,USA,Mid,NYSE,-,3.70B,-,-,-,-,-,-,-,-,- -,-,-,"Apr 29, 2026",-,5.30,-,-,-,-,-,-,-,-,-,-,-,No / Yes,-,6.98,-,-,243.84%,-,- -,- -,-,-,-,-,-,- -,-,-,11.09%,-,-,-,-,-,-,-,-2.13%,-5.58%,-6.27%,"

",100.00M,100.00M,0.23%,0.26,0.23M,44.00 -15.86%,36.73 0.79%,2.67%,2.64%,1.03,41.83,-,0.49,859.01K,"422,532",-2.22%,-7.61%,-,-,-11.86%,-,-,-,-,-,39.50,38.15,37.02,-2.96%,PSUS
Itau Unibanco Holding SA ADR,Financial,Banks - Regional,Brazil,Large,NYSE,-,44.31B,-,8.46B,77.61B,3.82,-,0.58 (7.02%),0.64 (7.79%),"Aug 04, 2026",76.93% 78.26%,99.97%,-,"Feb 21, 2002",11.23,8.10,0.60,0.57,2.14,-,3.57,-,-,-,0.75,4.99,1.92,Yes / Yes,0.73,1.01,0.22,20.01%,11.01%,13.55%,12.47% 16.95%,12.89% 15.71%,12.10%,19.64%,16.43%,-0.25%,May 06 BMO,-1.82% -5.63%,0.01%,-39.46%,22.81%,-2.92%,1.54%,21.90%,6.87%,-,10.84%,10.90%,0.01%,2.29%,3.38%,"

",5.40B,5.40B,0.46%,1.10,24.83M,9.60 -14.58%,5.93 38.23%,1.77%,2.26%,0.20,50.33,0.57,1.03,22.55M,"23,231,105",-4.87%,3.14%,-12.11%,11.41%,14.53%,30.95%,67.69%,132.54%,161.21%,1.60,9.47,8.30,8.20,-1.20%,ITUB
Delta Air Lines Inc,Industrials,Airlines,USA,Large,NYSE,S&P 500,55.35B,70.59B,3.95B,68.29B,33.17,7.22,0.71 (0.84%),0.78 (0.93%),"Jul 09, 2026",- 11.20%,8.82%,100000,"Apr 26, 2007",13.98,9.51,0.47,0.81,2.54,11.65,16.23,8.78,1.03,0.35,0.42,0.92,0.72,Yes / Yes,6.02,8.85,2.26,15.04%,32.20%,20.40%,54.97% -,7.80% 29.96%,-12.67%,10.28%,-25.38%,18.67%,Jul 10 BMO,4.52% 0.68%,0.51%,-21.23%,90.19%,-2.20%,4.80%,20.13%,10.54%,15.96%,8.08%,5.79%,-5.28%,2.86%,21.09%,"

",657.62M,654.25M,4.45%,3.69,29.08M,95.68 -12.03%,50.44 66.85%,2.50%,2.91%,2.79,45.03,1.30,0.82,7.87M,"6,462,948",-3.68%,1.24%,20.43%,22.89%,21.28%,49.40%,79.85%,110.11%,110.53%,1.41,107.93,86.70,84.17,-2.92%,DAL
Core Natural Resources Inc,Energy,Thermal Coal,USA,Mid,NYSE,RUT,4.18B,4.19B,-62.90M,4.23B,72.31,8.93,0.40 (0.48%),0.40 (0.48%),"May 29, 2026",-27.51% -,-,4850,"Nov 14, 2017",-,13.21,-,0.99,1.15,9.29,17.30,8.11,0.99,1.21,1.70,0.12,0.11,Yes / Yes,-1.22,6.28,0.53,204.35%,102.05%,-,- -51.45%,21.92% 32.88%,-125.12%,58.34%,129.91%,6.57%,May 07 BMO,44.01% 2.02%,2.35%,-5.32%,93.19%,-2.90%,-1.02%,-1.67%,-1.55%,0.76%,-3.06%,-1.49%,1.53%,-3.29%,-6.83%,"

",50.57M,49.22M,3.26%,2.25,1.61M,114.80 -27.68%,68.78 20.70%,2.98%,3.36%,3.04,47.77,0.13,0.57,714.48K,"408,812",1.40%,-3.22%,-7.46%,-15.03%,-6.20%,10.19%,32.62%,362.57%,-,1.00,108.20,83.59,83.02,-0.68%,CNR
Capri Holdings Ltd,Consumer Cyclical,Luxury Goods,United Kingdom,Small,NYSE,RUT,1.88B,3.16B,92.00M,3.47B,0.69,1.26,-,-,-,- -,0.00%,11200,"Dec 15, 2011",21.38,6.45,0.33,0.54,23.58,12.97,134.50,15.96,0.91,0.60,1.21,17.75,14.66,Yes / Yes,0.77,2.54,0.40,42.07%,19.18%,19.63%,-44.93% -,-14.81% -3.07%,107.73%,-21.79%,99.38%,-23.09%,May 27 BMO,86.44% -0.51%,2.49%,-1.90%,105.93%,3.90%,1.87%,35.27%,7.34%,58.87%,2.22%,2.65%,-10.89%,-12.01%,-21.90%,"

",115.18M,111.94M,8.83%,3.07,9.88M,28.26 -42.05%,16.21 1.05%,5.22%,4.57%,0.87,34.06,1.40,0.74,3.22M,"2,387,230",-9.20%,-21.10%,-17.36%,-36.36%,-32.87%,-15.87%,-52.92%,-65.83%,-68.28%,2.05,23.87,16.94,16.38,-3.31%,CPRI
OceanaGold Corp,Basic Materials,Gold,Canada,Mid,NYSE,-,5.04B,4.58B,757.40M,2.25B,10.66,2.77,-,0.24 (1.07%),"May 20, 2026",81.71% -,6.52%,5400,"Nov 05, 2007",6.85,-,-,2.24,2.11,8.12,6.96,3.75,2.04,1.09,1.45,0.02,0.01,Yes / Yes,3.29,-,-,-,-,-,68.92% -,25.08% 28.13%,167.10%,62.46%,140.89%,98.53%,Aug 05 AMC,- -,0.55%,0.00%,51.29%,-5.44%,24.99%,35.27%,31.22%,49.91%,41.82%,33.70%,-8.82%,-18.03%,-23.69%,"

",224.20M,222.54M,0.75%,4.77,1.67M,43.33 -48.05%,13.16 71.05%,4.85%,4.84%,1.28,32.19,0.60,1.32,349.11K,"460,293",-9.23%,-21.24%,-32.46%,-30.45%,-20.46%,65.15%,257.30%,308.90%,99.56%,-,-,22.57,22.51,-0.27%,OGC
Prudential plc ADR,Financial,Insurance - Life,Hong Kong,Large,NYSE,-,35.25B,-,3.98B,27.81B,15.89,-,0.62 (2.21%),0.53 (1.88%),"Mar 27, 2026",9.58% 9.34%,16.24%,15338,"Jun 28, 2000",9.21,9.78,0.59,1.27,1.78,-,16.30,-,-,-,4.67,0.30,0.22,Yes / Yes,3.07,2.89,1.12,22.82%,16.15%,16.55%,- 13.46%,47.06% -5.30%,83.13%,66.84%,30.54%,67.84%,Mar 18 BMO,46.48% -,0.01%,0.00%,3.00%,-80.19%,2.02%,21.16%,16.15%,-,12.35%,14.31%,2.74%,-0.54%,-3.93%,"

",1.27B,1.25B,0.06%,0.75,0.79M,34.03 -16.87%,24.40 15.94%,1.16%,1.41%,0.58,54.01,0.74,0.91,1.06M,"956,957",0.57%,4.39%,-7.28%,-11.95%,-9.09%,14.53%,1.80%,-21.89%,-1.63%,1.35,37.35,28.58,28.29,-1.01%,PUK
Sprott Inc,Financial,Asset Management,Canada,Mid,NYSE,-,2.69B,2.51B,84.61M,391.22M,14.74,6.77,1.64 (1.57%),1.50 (1.44%),"May 19, 2026",11.23% 8.37%,53.25%,131,"Aug 11, 2009",31.77,20.16,0.58,6.87,7.06,15.39,21.26,20.30,6.42,3.19,3.19,0.00,0.00,Yes / Yes,3.28,5.17,1.25,80.69%,9.96%,35.02%,54.82% 18.83%,24.85% 17.55%,68.97%,116.48%,144.65%,229.46%,May 06 BMO,21.18% 83.14%,16.66%,0.00%,68.13%,24.95%,19.00%,23.96%,22.26%,92.29%,30.95%,21.63%,-6.04%,-14.88%,-10.79%,"

",25.78M,21.49M,1.74%,1.89,0.37M,169.63 -38.61%,61.94 68.13%,3.67%,4.53%,5.34,36.86,0.81,0.64,197.62K,"126,036",-3.54%,-20.26%,-28.40%,-7.64%,6.35%,40.79%,209.76%,182.84%,420.44%,1.40,153.80,104.53,104.14,-0.37%,SII
