Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
ICICI Bank Ltd. ADR,Financial,Banks - Regional,India,NYSE,-,15.78,1.68,0.11%,3.58B,-2.68%,95.02B,15.16,1.75,0.00%,3.57B,-14.16%,-,1.61,0.40,18.07%,0.78%,-12.17%,6.08B,2.70,-0.09%,-20.88%,4.27,-17.65%,35.26B,2.45,14.10%,2.02%,28.00M,-10.91%,10.85,-,9.40%,16.66%,34.56 -23.19%,-13.15%,-,-,20.78% 32.61%,9.69%,26.58 -0.09%,32.09%,0.26 (1.00%),-,17.96% 10.34%,-,1.84%,1.70%,67.19%,0.25 (0.94%),-,2.22%,24.56%,0.63,320.22%,"Aug 12, 2025",-,4.63%,17.24%,27.60,1.14,24.05% -,0.31,-0.39%,-8.34%,0.43,37.63,12.37%,0.62,-2.48%,-11.17%,0.99,27.42,182665,0.62,Jan 17 AMC,-15.38%,6.56M,26.55,"Mar 28, 2000",Yes / Yes,-10.05% -3.72%,"

","6,514,746",-3.17%,IBN
International Business Machines Corp,Technology,Information Technology Services,USA,NYSE,"DJIA, S&P 500",22.57,11.15,0.11%,938.03M,1.10%,236.01B,18.82,13.37,0.14%,936.99M,-2.60%,286.24B,2.32,1.81,64.76%,2.28%,-18.49%,10.59B,3.49,6.93%,1.48%,3.72,-2.30%,67.53B,7.22,7.85%,7.31%,21.37M,-15.06%,34.84,16.31,8.12%,35.26%,324.90 -22.56%,1.88%,15.43,19.50,83.86% 12.36%,11.77%,214.50 17.30%,103.41%,6.75 (2.68%),15.08,3.72% 4.12%,57.59%,2.42%,3.56%,102.53%,6.72 (2.67%),4.24,73.61%,20.68%,8.66,79.08%,"Feb 10, 2026",0.90,7.62%,15.69%,45.54,2.13,0.60% 0.61%,0.93,90.16%,1.88%,0.68,321.25,60.09%,1.98,12.15%,-8.43%,0.90,256.11,286800,1.76,Jan 28 AMC,-9.89%,5.74M,251.60,"Nov 11, 1915",Yes / Yes,4.91% 2.58%,"

","5,172,200",-1.76%,IBM
Interactive Brokers Group Inc,Financial,Capital Markets,USA,NASD,S&P 500,30.90,2.22,3.11%,445.41M,0.09%,30.50B,25.08,2.73,-5.65%,431.76M,-6.60%,-11.28B,2.03,0.59,87.88%,3.10%,8.88%,984.00M,2.93,12.63%,0.24%,2.87,9.56%,10.43B,5.68,10.64%,0.56%,13.38M,6.44%,12.04,0.37,12.37%,20.41%,79.18 -13.55%,58.55%,183.60,1.26,33.21% 29.67%,17.95%,32.82 108.56%,261.26%,0.34 (0.50%),-1.24,35.57% 33.08%,95.08%,2.63%,3.63%,250.89%,0.32 (0.47%),-1.08,27.76%,86.25%,2.80,601.33%,"Feb 27, 2026",1.04,11.04%,9.44%,44.57,1.40,44.22% 24.57%,1.04,28.20%,-2.15%,1.26,84.50,13.65%,4.65,12.64%,-5.41%,0.96,68.63,3182,0.02,Jan 20 AMC,4.43%,4.66M,68.45,"May 04, 2007",Yes / Yes,9.32% 0.25%,"

","4,462,122",-0.26%,IBKR
i-80 Gold Corp,Basic Materials,Gold,USA,AMEX,-,-,-0.30,13.03%,827.23M,-23.08%,1.18B,-,-,0.05%,730.63M,-26.32%,1.29B,-,-,42.87%,3.95%,-5.41%,-198.85M,12.36,-,2.29%,3.24,59.87%,95.19M,3.34,-,-29.26%,28.86M,-4.11%,0.42,18.60,-,-57.85%,2.24 -37.50%,86.52%,0.08,-,3.54% -81.09%,-44.72%,0.48 190.34%,-35.78%,-,-,37.08% -,-58.68%,7.46%,6.51%,-,-,13.53,9.83%,-103.47%,0.13,-,-,0.51,89.12%,-208.89%,28.74,-,- -,0.73,-139.26%,-23.14%,1.09,-,-,0.50,-8.34%,-21.35%,13.09,1.62,133,0.28,Feb 19 AMC,24.92%,8.92M,1.40,"Apr 22, 2021",No / Yes,- -,"

","116,725,712",-13.58%,IAUX
Iamgold Corp,Basic Materials,Gold,Canada,NYSE,-,15.64,1.14,0.20%,591.10M,-17.97%,10.53B,7.20,2.48,-2.56%,587.65M,-14.03%,10.93B,0.62,0.56,65.47%,0.73%,13.37%,664.40M,3.69,99.37%,-3.61%,0.50,62.49%,2.85B,2.52,1.26%,10.96%,4.28M,8.49%,7.09,24.91,11.56%,17.65%,24.87 -28.07%,199.16%,0.72,13.87,- 69.94%,13.50%,5.35 234.39%,618.47%,-,7.11,43.79% 18.10%,41.22%,5.55%,5.16%,453.87%,-,3.83,-22.28%,38.91%,1.30,735.98%,"Jul 01, 2013",1.02,71.29%,23.29%,33.25,1.50,- -,1.75,366.67%,-18.41%,1.42,26.83,0.00%,0.18,124.07%,-12.40%,0.91,19.40,3700,0.17,Feb 18 BMO,34.31%,8.58M,17.89,"Dec 02, 2002",Yes / Yes,19.25% 4.18%,"

","7,829,154",-7.78%,IAG
IAC Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-1.33,17.78%,71.56M,0.55%,2.94B,29.47,1.30,0.00%,63.23M,11.44%,3.64B,-,-0.28,92.57%,12.61%,0.42%,-104.03M,1.23,135.34%,3.10%,7.26,4.17%,2.39B,0.62,182.11%,-1.43%,7.97M,-2.33%,61.20,3.00,-,-2.31%,41.86 -8.77%,-1.27%,12.73,69.80,54.23% -,-1.65%,29.56 29.19%,-7.33%,-,13.14,-22.97% -2.84%,60.71%,2.48%,3.47%,-70.36%,-,1.52,80.26%,6.11%,1.23,418.39%,-,2.75,-37.14%,-4.35%,54.53,1.50,- -,2.75,56.95%,1.86%,1.12,47.33,-,0.34,-34.70%,1.31%,0.72,38.53,5156,0.33,Feb 03 AMC,4.24%,1.10M,38.19,"Jan 19, 1993",Yes / Yes,-246.13% 0.78%,"

","795,700",-0.88%,IAC
BlackRock Corporate High Yield Fund Inc,Financial,Closed-End Fund - Debt,USA,NYSE,-,9.40,0.91,-,163.05M,-1.84%,1.39B,-,-,122.66%,162.87M,-3.61%,-,-,-,23.04%,0.15%,-8.67%,-,9.34,-,-,0.20,-10.38%,149.20M,0.89,-,-,0.24M,-3.54%,9.65,-,-,-,9.84 -13.10%,-10.10%,-,-,- -,-,7.81 9.51%,2.92%,-,-,- -,-,0.86%,0.94%,-24.32%,0.94 (10.95%),-,-,-,0.09,-13.89%,"Apr 15, 2026",-,-,-,35.39,-,6.27% 0.00%,-,-12.50%,-2.16%,0.63,-,-,-,4.10%,-3.11%,0.31,8.58,-,-,-,-8.20%,1.22M,8.55,"May 28, 2003",No / Yes,- -,"

","379,313",-0.35%,HYT
Hycroft Mining Holding Corporation,Basic Materials,Gold,USA,NASD,-,-,-1.21,45.40%,83.03M,-14.87%,3.30B,-,-0.40,56.07%,49.71M,7.86%,3.12B,-,-0.11,25.73%,13.69%,177.28%,-40.66M,-,62.36%,22.13%,1.27,501.00%,0.00M,14.08,59.60%,-20.17%,6.80M,52.46%,2.57,18.08,52.60%,-45.11%,58.73 -38.29%,975.37%,2.00,-,35.98% 52.57%,-19.03%,2.30 1475.65%,760.40%,-,-,- -,-,8.17%,11.68%,-49.24%,-,-,54.69%,-,5.07,-,-,24.06,-,-,43.45,-,- -,24.24,81.68%,-17.14%,2.86,-,-,0.00,-,-10.06%,0.83,40.28,51,0.00,Nov 05,131.50%,5.36M,36.24,"Mar 12, 2018",Yes / Yes,0.00% -,"

","4,467,375",-10.03%,HYMC
Hexcel Corp,Industrials,Aerospace & Defense,USA,NYSE,-,58.94,1.38,0.89%,75.70M,-4.19%,6.15B,26.25,3.09,-1.02%,75.20M,-8.88%,7.10B,0.92,0.43,115.82%,7.73%,10.01%,109.40M,3.28,26.86%,-2.74%,4.57,29.42%,1.88B,4.91,38.33%,4.03%,5.81M,9.72%,16.52,86.64,28.52%,7.87%,95.22 -14.85%,42.40%,0.94,39.13,-2.73% 29.37%,4.84%,45.28 79.08%,22.61%,0.73 (0.90%),24.68,5.88% 4.52%,21.54%,3.92%,3.20%,33.80%,0.69 (0.85%),3.79,-13.41%,8.88%,2.91,82.08%,"Feb 09, 2026",1.25,-1.43%,5.83%,37.45,2.47,19.35% 31.95%,2.26,744.49%,-7.85%,1.04,91.21,49.73%,0.81,2.70%,-5.00%,0.52,80.96,5563,0.81,Jan 28 AMC,15.93%,1.27M,81.08,"Mar 03, 1980",Yes / Yes,6.34% 2.52%,"

","655,805",0.15%,HXL
Howmet Aerospace Inc,Industrials,Aerospace & Defense,USA,NYSE,S&P 500,65.14,3.71,1.04%,401.62M,-3.86%,97.00B,44.02,5.50,-1.09%,396.77M,-4.21%,99.46B,2.31,1.11,93.44%,2.72%,22.66%,1.51B,11.75,21.94%,-1.26%,4.18,29.06%,8.25B,18.15,19.56%,13.90%,10.78M,18.00%,13.33,129.68,19.07%,30.44%,267.31 -9.49%,88.64%,1.87,67.78,49.54% 50.77%,18.07%,105.04 130.32%,517.01%,0.52 (0.22%),41.22,13.37% 9.43%,30.74%,3.57%,2.96%,661.74%,0.46 (0.19%),12.05,32.04%,25.81%,7.95,1299.25%,"Feb 06, 2026",1.09,11.06%,18.25%,47.47,1.42,63.86% 85.56%,2.13,19.65%,-4.37%,1.21,283.90,11.86%,0.60,14.65%,3.40%,0.98,240.24,25430,0.56,Feb 12 BMO,20.92%,2.58M,241.93,"Jun 11, 1951",Yes / Yes,8.79% 2.12%,"

","2,516,449",0.70%,HWM
Hawkins Inc,Basic Materials,Specialty Chemicals,USA,NASD,RUT,34.87,3.96,8.37%,20.74M,-6.78%,2.88B,31.89,4.33,0.26%,19.15M,-4.84%,3.15B,5.64,0.76,79.72%,6.77%,-4.29%,82.41M,2.71,-2.21%,2.42%,8.28,-20.39%,1.06B,5.51,9.77%,9.79%,1.30M,-2.89%,25.02,351.21,5.65%,16.89%,186.15 -25.89%,30.18%,0.39,32.88,18.21% 24.79%,10.47%,101.72 35.62%,231.29%,-,18.82,7.95% 12.52%,22.86%,5.33%,4.02%,277.22%,0.75 (0.54%),2.97,0.96%,11.10%,6.30,663.63%,"Feb 13, 2026",1.46,11.65%,7.75%,40.36,2.00,10.42% 8.76%,2.35,-4.59%,-5.87%,0.83,188.00,17.38%,0.54,7.90%,-5.72%,1.14,145.15,1035,0.52,Jan 28 AMC,-9.46%,156.52K,137.95,"Mar 18, 1980",Yes / Yes,-7.30% -3.34%,"

","177,711",-4.96%,HWKN
Hancock Whitney Corp,Financial,Banks - Regional,USA,NASD,RUT,10.75,5.67,1.00%,82.26M,-2.57%,4.98B,8.98,6.79,-11.57%,80.84M,-13.89%,-,1.00,1.50,96.24%,7.20%,-7.94%,484.03M,2.48,11.78%,-0.33%,7.22,-2.60%,2.01B,1.12,7.13%,1.37%,5.82M,-4.27%,54.22,-,9.02%,11.27%,75.43 -19.18%,18.19%,-,9.32,-1.78% -,10.16%,43.90 38.88%,70.18%,1.88 (3.08%),-,10.99% 8.10%,-,1.93%,2.95%,35.89%,1.85 (3.03%),-,7.86%,30.22%,1.96,146.20%,"Mar 05, 2026",-,-2.41%,24.13%,28.49,1.50,18.56% 10.76%,0.08,6.48%,-6.60%,1.05,76.60,31.77%,0.30,0.95%,-10.10%,1.50,61.84,3627,0.07,Jan 20 AMC,-1.92%,807.23K,60.96,"Jun 04, 1991",Yes / Yes,-0.11% -0.03%,"

","1,209,018",-1.42%,HWC
Hut 8 Corp,Financial,Capital Markets,USA,NASD,RUT,-,-2.23,9.90%,110.09M,-3.44%,5.47B,-,-1.07,-0.09%,99.91M,-6.76%,6.12B,-,-0.30,76.42%,16.61%,39.28%,-225.44M,23.28,53.75%,9.51%,3.10,40.91%,235.12M,3.82,-7.76%,-9.70%,16.60M,7.44%,12.92,115.74,19.24%,-18.80%,66.07 -25.29%,308.95%,0.43,-,24.47% -,-13.68%,10.04 391.63%,425.11%,-,352.92,26.65% 50.60%,10.82%,5.68%,7.83%,18.94%,-,26.04,-157.55%,-37.07%,4.38,-,-,1.09,44.79%,-95.88%,46.07,1.00,- -,1.09,-265.91%,-4.75%,4.23,71.81,0.00%,0.30,179.21%,-10.01%,0.70,51.79,248,0.16,Feb 25 BMO,29.06%,5.35M,49.36,"Mar 08, 2018",Yes / Yes,-3973.21% -5.95%,"

","3,761,145",-4.69%,HUT
Huron Consulting Group Inc,Industrials,Consulting Services,USA,NASD,RUT,21.46,5.85,2.09%,17.20M,-7.02%,2.12B,12.31,10.20,-8.31%,16.57M,-3.63%,2.65B,-,1.61,108.63%,4.11%,-29.66%,105.04M,1.25,12.21%,4.48%,2.41,-11.39%,1.70B,4.08,16.05%,7.32%,0.68M,-27.43%,30.74,86.64,-,19.27%,186.77 -32.82%,-15.44%,1.45,11.61,17.04% -,10.07%,116.12 8.06%,66.93%,-,11.46,13.60% 14.30%,29.94%,4.35%,5.02%,145.61%,-,1.56,-7.75%,11.73%,6.61,114.79%,-,1.17,11.65%,6.18%,31.77,1.00,- -,1.17,-6.46%,-7.49%,0.17,215.50,0.00%,1.04,10.68%,-18.40%,0.83,126.88,8610,0.97,Feb 24 AMC,-16.34%,282.45K,125.48,"Oct 13, 2004",Yes / Yes,11.31% -0.31%,"

","235,817",-1.10%,HURN
Huntsman Corp,Basic Materials,Chemicals,USA,NYSE,-,-,-1.59,6.26%,172.62M,1.79%,2.08B,222.97,0.05,0.27%,163.12M,-3.16%,4.26B,-,-0.20,92.32%,15.09%,14.89%,-275.00M,0.37,38.50%,-7.00%,3.98,9.72%,5.68B,0.75,112.46%,-3.89%,24.62M,19.60%,15.93,4.85,-,-9.63%,17.76 -32.66%,-31.42%,2.47,17.94,- -,-5.80%,7.30 63.95%,-56.81%,0.38 (3.17%),17.18,-10.86% -1.14%,13.21%,7.73%,7.76%,-58.37%,0.68 (5.65%),0.75,-68.99%,-0.69%,0.88,-9.19%,"Mar 13, 2026",0.78,-5.85%,-4.84%,47.71,3.06,-0.39% 5.26%,1.30,30.56%,-2.80%,0.66,12.73,-,0.87,-6.68%,-2.12%,0.85,12.21,6000,0.72,Feb 17 AMC,13.36%,6.19M,11.96,"Feb 11, 2005",Yes / Yes,-10.98% 1.31%,"

","5,260,714",-2.05%,HUN
Humana Inc,Healthcare,Healthcare Plans,USA,NYSE,S&P 500,17.38,9.81,0.24%,120.59M,-0.31%,20.46B,11.14,15.30,0.28%,119.76M,-7.88%,-,0.72,10.00,101.57%,4.21%,-37.97%,1.19B,0.16,-46.22%,4.89%,2.64,-37.42%,129.66B,1.16,65.96%,2.50%,5.04M,-33.46%,146.42,-,15.44%,6.98%,315.35 -45.96%,-36.83%,-,54.56,-23.63% -17.23%,3.90%,163.60 4.17%,-65.61%,3.93 (2.31%),-,11.76% 10.94%,-,3.15%,3.50%,-58.20%,3.54 (2.08%),-,-1.58%,2.09%,6.95,-7.68%,"Mar 27, 2026",-,10.11%,0.92%,35.94,2.67,3.97% 7.20%,2.00,-14.97%,-4.39%,0.44,206.21,36.00%,0.73,11.30%,-18.27%,0.76,170.77,67060,0.72,Feb 11 BMO,-30.86%,1.91M,170.42,"Jul 02, 1969",Yes / Yes,0.97% 1.47%,"

","1,459,579",-0.20%,HUM
HubSpot Inc,Technology,Software - Application,USA,NYSE,-,301.28,0.87,3.73%,52.55M,1.16%,13.82B,17.16,15.27,-2.73%,50.77M,5.98%,12.38B,0.71,2.47,91.84%,6.15%,-28.16%,45.91M,4.42,28.39%,-0.57%,1.91,-47.84%,3.13B,6.67,22.64%,1.20%,3.12M,-34.68%,39.32,8.11,24.14%,2.31%,682.57 -61.60%,-56.09%,32.31,19.54,- -,2.01%,207.20 26.50%,-34.06%,-,70.54,21.85% 28.81%,83.76%,5.06%,6.14%,-39.23%,-,3.95,881.78%,0.35%,17.02,473.29%,-,1.52,19.16%,1.47%,46.86,1.39,- -,1.52,975.60%,0.11%,1.43,358.70,0.00%,0.13,20.36%,-7.26%,0.65,265.55,8882,0.11,Feb 11 AMC,-38.30%,1.63M,262.11,"Oct 09, 2014",Yes / Yes,3.42% 1.91%,"

","1,059,634",-1.30%,HUBS
"Hub Group, Inc",Industrials,Integrated Freight & Logistics,USA,NASD,RUT,19.39,1.74,3.59%,60.61M,-9.14%,2.06B,12.84,2.62,-1.23%,58.96M,-15.45%,2.47B,0.67,0.39,106.31%,3.64%,-22.03%,104.97M,0.55,10.58%,1.96%,2.34,-10.32%,3.73B,1.21,29.75%,3.66%,2.15M,-20.91%,27.83,14.07,19.31%,6.31%,53.26 -36.73%,-9.75%,2.40,34.35,-12.38% 1.24%,5.10%,30.75 9.59%,-17.89%,0.67 (1.98%),7.47,-2.31% 1.47%,7.91%,4.74%,4.46%,-0.88%,0.50 (1.48%),0.66,-1.57%,3.81%,1.86,74.75%,"Mar 13, 2026",1.47,-5.79%,2.82%,23.91,2.35,- -,1.47,22.21%,-14.68%,1.16,46.44,29.38%,0.29,-5.31%,-22.38%,0.96,34.12,6500,0.21,Feb 05 AMC,-11.84%,918.04K,33.70,"Mar 13, 1996",Yes / Yes,-10.29% 0.63%,"

","881,067",-1.23%,HUBG
Hubbell Inc,Industrials,Electrical Equipment & Parts,USA,NYSE,S&P 500,28.65,16.67,0.40%,53.25M,-0.10%,25.38B,22.15,21.56,-15.82%,52.95M,-8.92%,27.38B,2.58,3.86,99.23%,5.01%,7.34%,892.10M,4.34,8.33%,2.71%,4.93,9.65%,5.84B,6.61,9.29%,11.97%,2.65M,7.51%,72.26,50.98,8.57%,25.07%,533.80 -10.55%,41.94%,9.37,29.02,18.04% 20.85%,14.85%,299.42 59.46%,103.20%,5.76 (1.21%),19.01,5.71% 9.68%,35.62%,3.32%,3.17%,156.44%,5.48 (1.15%),4.69,15.88%,21.12%,16.74,363.56%,"Feb 27, 2026",1.00,3.84%,15.26%,43.53,2.18,8.01% 7.72%,1.72,14.90%,-3.60%,1.02,541.50,32.50%,0.65,11.87%,-3.13%,2.00,471.22,18000,0.56,Feb 03 BMO,7.24%,538.02K,477.47,"Jul 02, 1962",Yes / Yes,0.34% 0.27%,"

","1,076,154",1.33%,HUBB
Hertz Global Holdings Inc,Industrials,Rental & Leasing Services,USA,NASD,RUT,-,-2.51,4.39%,311.73M,1.46%,1.31B,30.56,0.14,0.00%,298.65M,-15.04%,19.34B,-,-0.73,111.63%,21.10%,-17.06%,-747.00M,0.15,64.80%,0.44%,10.80,-31.59%,8.50B,-,118.96%,-3.39%,63.02M,-18.68%,-1.47,1.12,-,-567.03%,9.39 -55.48%,20.11%,3.74,-,- 26.75%,-4.84%,3.26 28.42%,-72.82%,-,8.21,-0.70% 10.09%,12.17%,5.25%,6.22%,-,-,2.27,74.03%,1.06%,0.26,-,-,0.55,-6.02%,-8.78%,41.79,3.67,- -,0.55,60.15%,-2.26%,2.14,4.33,-,-,-0.59%,-14.86%,1.61,4.21,26000,-,Feb 26 BMO,-26.94%,5.84M,4.18,"Jul 01, 2021",Yes / Yes,-20.62% 1.38%,"

","9,415,921",-0.71%,HTZ
H2O America,Utilities,Utilities - Regulated Water,USA,NASD,RUT,19.57,2.91,7.83%,41.82M,1.48%,2.38B,19.72,2.89,-0.06%,38.55M,4.55%,4.34B,2.53,0.53,88.77%,4.30%,16.64%,102.58M,2.98,-0.66%,13.73%,3.73,17.99%,800.59M,1.34,-0.36%,2.06%,1.66M,16.35%,42.66,115.23,7.79%,7.06%,59.00 -3.39%,6.62%,0.49,-,6.39% 6.39%,3.01%,43.75 30.29%,-24.70%,1.76 (3.08%),14.54,8.85% 7.24%,46.08%,2.89%,3.25%,-4.39%,1.70 (2.98%),5.42,1.99%,22.23%,1.73,60.52%,"Feb 09, 2026",0.70,6.97%,12.81%,54.77,1.40,5.27% 5.59%,0.70,-34.13%,0.98%,0.45,62.60,57.49%,1.28,-1.84%,5.35%,0.77,58.06,837,1.21,Feb 25 AMC,12.67%,444.41K,57.00,"Jun 01, 1972",Yes / Yes,-7.16% -10.68%,"

","342,280",-1.83%,HTO
H World Group Limited ADR,Consumer Cyclical,Lodging,China,NASD,-,29.05,1.73,0.26%,306.94M,-3.59%,15.30B,16.96,2.96,0.00%,304.03M,-7.11%,18.67B,1.14,0.47,45.70%,5.24%,5.05%,548.37M,4.45,14.02%,-2.90%,10.02,35.29%,3.44B,9.23,14.78%,6.17%,15.93M,6.65%,5.44,8.18,14.83%,32.28%,56.63 -11.40%,30.41%,6.14,16.04,- 7.49%,9.84%,30.20 66.16%,6.73%,1.82 (3.63%),19.85,18.75% 15.39%,36.95%,3.41%,3.05%,-15.51%,1.78 (3.55%),5.43,9.53%,22.46%,1.76,472.21%,"Sep 09, 2025",0.84,5.71%,15.94%,42.68,1.14,- 37.28%,0.85,15.85%,-5.04%,0.13,60.71,120.75%,3.13,8.21%,-2.20%,1.28,52.15,28502,2.34,Mar 18 BMO,20.21%,1.59M,50.18,"Mar 26, 2010",Yes / Yes,24.83% 1.68%,"

","2,036,509",-3.78%,HTHT
Hilltop Holdings Inc,Financial,Financial Conglomerates,USA,NYSE,RUT,13.03,2.64,32.44%,59.54M,-3.07%,2.05B,14.84,2.32,-1.64%,40.17M,-11.58%,-,-,0.52,56.10%,4.06%,-1.21%,165.59M,1.27,7.46%,-3.22%,4.35,1.86%,1.61B,0.95,11.00%,1.03%,1.63M,1.44%,36.42,-,-,7.60%,40.41 -14.80%,11.71%,-,-,18.13% -10.52%,6.93%,27.35 25.89%,18.68%,0.80 (2.32%),-,8.51% -5.77%,-,2.09%,2.69%,-8.87%,0.74 (2.15%),-,51.85%,12.30%,0.98,81.59%,"Feb 13, 2026",-,5.19%,10.26%,31.26,3.00,6.27% 14.87%,0.27,25.69%,-6.63%,0.93,40.00,27.27%,0.43,1.29%,-6.97%,1.24,34.98,3550,0.10,Jan 29 AMC,2.04%,374.98K,34.43,"Feb 12, 2004",Yes / Yes,58.62% 9.41%,"

","464,440",-1.57%,HTH
Hercules Capital Inc,Financial,Asset Management,USA,NYSE,-,7.88,1.84,1.96%,182.69M,0.70%,2.66B,7.32,1.98,3.84%,180.09M,-8.29%,4.90B,45.73,0.48,32.73%,6.61%,-22.19%,336.77M,5.40,1.25%,-,4.70,-23.72%,491.88M,1.19,1.66%,8.00%,11.90M,-22.81%,12.13,44.68,0.16%,16.02%,19.45 -25.67%,-22.41%,0.32,8.82,32.98% -1.60%,7.46%,13.77 5.01%,27.97%,1.88 (13.00%),11.33,14.88% 16.30%,97.69%,2.37%,3.17%,2.56%,1.59 (11.00%),9.96,16.72%,87.85%,0.45,42.88%,"Feb 25, 2026",1.41,6.44%,68.47%,38.08,1.44,5.31% 4.56%,1.41,31.80%,-1.82%,0.82,19.81,86.29%,1.04,78.30%,-12.69%,0.61,14.51,100,1.04,Feb 12 AMC,-19.26%,2.53M,14.46,"Jun 09, 2005",Yes / Yes,-2.50% -2.91%,"

","1,551,316",-0.34%,HTGC
Heartflow Inc,Healthcare,Health Information Services,USA,NASD,RUT,-,-,36.91%,83.47M,14.68%,2.17B,-,-0.33,-6.20%,53.72M,14.37%,1.90B,-,-0.19,56.51%,10.15%,-0.62%,-,-,62.88%,17.53%,3.99,-18.42%,-,8.35,44.69%,-,5.45M,-12.62%,3.05,7.45,61.05%,-,41.22 -38.21%,-,3.42,-,- -,-,20.13 26.53%,-,-,-,- -,-,9.53%,7.83%,-,-,-,-,-,1.92,-,-,8.60,-,-,54.92,1.33,- -,8.60,-,10.22%,-,38.50,-,0.09,-,-6.62%,2.22,22.52,-,0.06,Mar 18 AMC,-16.61%,1.37M,25.47,"Aug 08, 2025",Yes / Yes,29.04% 5.48%,"

","3,033,950",13.10%,HTFL
Hershey Company,Consumer Defensive,Confectioners,USA,NYSE,S&P 500,48.96,4.35,28.33%,148.23M,-2.35%,43.12B,21.61,9.85,-0.06%,145.28M,-3.04%,47.93B,1.06,2.04,62.76%,5.67%,13.08%,883.26M,3.69,32.86%,-0.62%,4.32,9.96%,11.69B,9.31,17.44%,6.62%,8.24M,16.89%,22.86,46.57,20.40%,18.89%,239.48 -11.17%,25.56%,4.57,24.65,-18.29% -6.59%,9.20%,150.04 41.78%,-12.51%,5.72 (2.69%),23.02,3.92% 7.49%,34.30%,2.27%,2.26%,36.30%,5.56 (2.61%),4.10,-60.13%,13.50%,5.37,133.81%,"Feb 17, 2026",0.72,4.38%,7.55%,41.01,2.58,12.29% 11.71%,1.19,-59.77%,-5.28%,0.14,232.43,126.17%,1.24,7.05%,0.45%,0.95,217.71,19595,1.07,Feb 05 BMO,13.06%,1.91M,212.72,"Dec 01, 1927",Yes / Yes,21.79% 3.72%,"

","1,813,125",-2.29%,HSY
Host Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,USA,NASD,S&P 500,17.29,1.10,1.70%,687.80M,-0.63%,13.12B,20.37,0.94,-0.58%,676.14M,-4.70%,18.16B,-,0.35,105.41%,3.66%,3.15%,765.00M,2.15,-8.69%,-2.05%,2.94,8.88%,6.11B,2.00,-6.79%,5.86%,24.76M,7.56%,9.53,17.08,-,11.62%,21.00 -9.19%,27.59%,1.12,15.29,7.70% -,6.29%,12.12 57.35%,27.63%,0.91 (4.76%),11.17,7.61% 30.43%,15.62%,2.25%,3.03%,10.23%,0.79 (4.16%),2.97,11.45%,13.59%,0.57,18.11%,"Mar 31, 2026",0.47,7.57%,12.51%,47.36,2.05,34.34% 31.95%,0.47,26.87%,-2.13%,1.15,21.17,72.58%,0.86,12.25%,-0.29%,1.03,18.80,162,0.85,Feb 18 AMC,10.50%,8.43M,19.07,"Aug 26, 1968",Yes / Yes,7.82% 7.15%,"

","8,673,055",1.44%,HST
Highlander Silver Corp,Basic Materials,Silver,Canada,AMEX,-,-,-0.09,42.98%,128.58M,-17.32%,718.70M,-,-,0.00%,74.64M,7.47%,645.09M,-,-,18.67%,-,83.00%,-9.08M,-,-,-1.13%,-,81.14%,0.00M,8.83,-,-19.27%,-,41.46%,0.62,9.76,-,-20.62%,8.55 -35.79%,360.88%,0.56,-,-74.42% -,-37.43%,1.20 357.50%,3331.25%,-,-,- -,-,9.68%,13.42%,-,-,-,-280.08%,-,0.80,-,-,8.78,-,-,40.99,-,- -,28.86,-406.90%,-19.13%,-1.34,-,-,0.00,-,-4.24%,2.57,6.14,-,0.00,-,63.94%,158.06K,5.49,"Aug 22, 2022",No / Yes,- -,"

","406,717",-10.59%,HSLV
