Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Pinterest Inc,Communication Services,Internet Content & Information,USA,Large,NYSE,-,11.81B,11.73B,248.92M,4.56B,5.12,2.25,-,-,-,- -,0.00%,5265,"Apr 18, 2019",60.77,8.66,0.46,2.59,4.07,9.26,9.22,36.72,2.57,3.81,3.81,0.41,0.41,Yes / Yes,0.34,2.41,0.48,25.91%,19.54%,18.95%,- -,14.63% 20.06%,-87.65%,16.64%,-247.51%,18.17%,Aug 04 AMC,20.52% 2.73%,14.73%,-1.55%,93.57%,-9.13%,4.90%,6.46%,6.09%,79.47%,6.27%,5.46%,-9.30%,-8.87%,-5.02%,"

",490.71M,482.87M,9.07%,3.19,43.80M,38.57 -45.94%,13.84 50.65%,3.86%,3.37%,0.88,34.27,0.88,0.93,13.74M,"12,803,176",-8.87%,-10.74%,-3.43%,5.57%,-19.47%,-43.83%,-24.59%,-63.16%,-,2.15,28.98,21.22,20.85,-1.74%,PINS
Li Auto Inc ADR,Consumer Cyclical,Auto Manufacturers,China,Large,NASD,-,10.28B,2.09B,-667.41M,14.97B,9.61,14.80,-,-,-,- -,0.00%,30728,"Jul 30, 2020",-,45.03,1.48,0.69,1.26,0.81,-,-,0.14,1.65,1.81,0.45,0.19,Yes / Yes,-0.66,0.27,-0.08,-262.16%,149.23%,30.46%,- -,32.44% 62.71%,-158.82%,-24.71%,-276.31%,-9.82%,Aug 26 BMO,-85.83% -1.91%,0.54%,0.00%,4.31%,0.69%,-3.09%,-6.70%,-5.75%,13.53%,-6.73%,-4.46%,-2.76%,-3.06%,-24.59%,"

",852.56M,847.94M,3.44%,8.39,29.18M,27.10 -55.50%,11.65 3.52%,2.37%,2.09%,0.35,42.39,0.48,0.91,3.48M,"3,174,080",-0.99%,-5.85%,-17.23%,-28.55%,-28.77%,-49.96%,-71.51%,-60.17%,-,2.43,15.36,12.01,12.06,0.42%,LI
Smith & Nephew plc ADR,Healthcare,Medical Devices,United Kingdom,Large,NYSE,-,12.01B,15.05B,633.63M,6.29B,12.26,1.81,0.79 (2.75%),0.78 (2.73%),"Oct 02, 2026",0.91% 0.54%,52.04%,18362,"Nov 16, 1999",19.56,11.91,1.24,1.91,2.34,15.84,14.14,9.01,2.39,1.11,2.14,0.73,0.62,Yes / Yes,1.47,2.41,0.53,7.80%,9.56%,9.60%,41.40% 6.97%,5.84% 6.10%,31.02%,5.26%,4.72%,3.61%,Aug 04 BMO,0.72% -10.44%,0.06%,0.00%,13.55%,-2.52%,5.82%,11.80%,7.51%,68.21%,17.05%,10.08%,-2.54%,-4.78%,-10.44%,"

",424.66M,418.27M,1.17%,3.01,4.87M,38.79 -26.04%,28.56 0.47%,1.99%,1.49%,0.62,39.21,0.55,1.97,1.62M,"3,197,719",-1.51%,-4.78%,-7.00%,-17.68%,-12.56%,-23.19%,6.77%,-26.00%,-14.28%,3.00,31.77,28.66,28.69,0.10%,SNN
Encompass Health Corp,Healthcare,Medical Care Facilities,USA,Large,NYSE,-,12.09B,15.61B,619.40M,6.21B,26.29,1.88,0.59 (0.49%),0.76 (0.62%),"Oct 01, 2026",-5.75% -8.46%,13.00%,42300,"Sep 24, 1986",19.96,18.36,1.82,1.95,4.66,65.06,29.25,10.67,2.52,1.19,1.19,1.09,1.07,Yes / Yes,6.14,6.68,1.36,12.17%,9.24%,10.08%,27.08% 14.24%,10.92% 5.03%,19.85%,9.47%,10.80%,9.58%,Aug 05 AMC,4.77% 1.66%,1.01%,-20.14%,98.11%,-2.58%,8.48%,24.75%,11.52%,21.95%,18.00%,9.98%,0.33%,6.77%,14.37%,"

",98.80M,97.65M,3.35%,3.26,3.27M,127.99 -4.22%,92.77 32.14%,2.07%,2.24%,2.76,60.63,0.75,0.76,1.00M,"759,735",2.53%,10.54%,22.79%,13.90%,15.50%,-0.84%,72.69%,92.13%,277.81%,1.20,148.17,121.18,122.59,1.16%,EHC
Corcept Therapeutics Inc,Healthcare,Biotechnology,USA,Large,NASD,-,12.19B,11.89B,54.20M,830.81M,6.54,2.85,-,-,-,- -,0.00%,730,"Apr 14, 2004",269.41,26.29,0.25,14.68,17.25,39.56,114.04,1348.61,14.32,2.74,2.83,0.01,0.01,Yes / Yes,0.42,4.29,0.81,151.31%,108.21%,105.49%,-2.15% -0.84%,23.74% 16.56%,-59.24%,16.02%,23.91%,31.74%,Jul 29 AMC,1381.48% 15.83%,11.38%,-5.82%,75.80%,2.31%,6.41%,8.08%,7.60%,98.30%,0.77%,6.52%,-2.72%,8.95%,69.29%,"

",107.92M,95.79M,10.12%,8.98,9.70M,126.38 -10.75%,28.66 293.58%,4.69%,3.63%,4.70,52.00,0.41,0.57,1.08M,"611,214",-3.53%,1.91%,50.62%,231.37%,224.14%,58.12%,240.79%,423.92%,2024.29%,1.86,141.00,110.43,112.80,2.15%,CORT
Maplebear Inc,Consumer Cyclical,Internet Retail,USA,Large,NASD,-,11.97B,11.24B,471.00M,3.99B,9.97,4.18,-,-,-,- -,0.00%,3600,"Sep 19, 2023",28.48,17.39,0.58,3.00,5.19,12.38,10.18,14.34,2.81,2.28,2.28,0.01,0.01,Yes / Yes,1.82,2.97,0.63,46.61%,26.75%,29.78%,79.09% -,13.62% 20.43%,2.28%,12.61%,8.12%,14.11%,Aug 06 AMC,-17.00% 1.62%,21.76%,-1.15%,71.81%,1.30%,12.09%,15.96%,18.79%,71.98%,16.68%,11.80%,2.84%,8.27%,22.28%,"

",233.03M,181.12M,8.72%,3.80,15.80M,52.05 -0.63%,32.73 58.02%,2.65%,3.67%,1.66,61.91,0.79,0.68,4.15M,"2,818,959",2.46%,14.05%,24.69%,40.62%,14.98%,16.43%,-,-,-,2.14,58.04,51.53,51.72,0.37%,CART
BrightSpring Health Services Inc,Healthcare,Health Information Services,USA,Large,NASD,RUT,12.15B,14.00B,294.04M,14.37B,10.37,2.78,-,-,-,- -,0.00%,23500,"Jan 26, 2024",45.88,26.63,0.65,0.85,5.92,22.08,30.47,20.28,0.97,1.22,1.59,1.17,1.12,Yes / Yes,1.34,2.31,0.47,81.81%,26.86%,41.10%,- -20.78%,18.69% 18.27%,350.11%,19.91%,201.76%,23.05%,Jul 31 BMO,13.55% 5.80%,15.15%,-69.83%,92.26%,12.32%,4.17%,13.11%,6.77%,12.38%,3.68%,2.05%,2.53%,-5.90%,22.93%,"

",197.51M,167.90M,5.26%,2.35,8.83M,73.75 -16.70%,23.53 161.07%,3.08%,3.96%,2.58,50.00,1.85,0.56,3.75M,"2,109,086",0.87%,-2.52%,7.02%,47.07%,64.03%,155.11%,-,-,-,1.10,78.94,60.25,61.43,1.96%,BTSG
American Homes 4 Rent,Real Estate,REIT - Residential,USA,Large,NYSE,-,11.77B,17.33B,463.49M,1.89B,18.92,0.72,1.32 (4.03%),1.26 (3.85%),"Sep 15, 2026",18.56% 43.10%,101.69%,1598,"Aug 01, 2013",25.87,40.92,-,6.22,1.73,45.67,15.03,17.76,9.16,1.00,1.00,0.76,0.75,Yes / Yes,1.26,0.80,0.18,-7.74%,-26.57%,-15.31%,18.19% 33.63%,7.40% 9.55%,13.70%,4.15%,10.72%,2.80%,Jul 30 AMC,72.41% 0.77%,8.54%,0.08%,92.20%,0.01%,3.57%,6.83%,4.00%,31.24%,24.78%,24.50%,-3.52%,-3.23%,3.19%,"

",359.18M,329.07M,2.99%,4.49,9.85M,35.08 -6.76%,27.22 20.19%,1.27%,1.42%,0.53,36.60,0.78,1.14,2.19M,"2,495,776",-2.18%,-5.41%,-0.64%,9.07%,1.90%,-5.84%,-7.98%,-22.12%,48.33%,1.92,37.20,32.99,32.71,-0.85%,AMH
American Financial Group Inc,Financial,Insurance - Property & Casualty,USA,Large,NYSE,-,11.97B,-,953.00M,8.15B,58.14,-,7.10 (4.92%),3.49 (2.42%),"Jul 15, 2026",12.40% 12.13%,32.53%,8500,"Nov 14, 1978",12.61,11.85,1.69,1.47,2.48,-,8.36,-,-,-,0.50,0.42,0.42,Yes / Yes,11.44,12.18,3.58,19.91%,-1.25%,7.00%,-1.43% 4.21%,6.22% 7.53%,25.53%,-1.43%,43.39%,3.21%,Aug 04 AMC,21.33% 3.31%,17.03%,-0.75%,70.26%,0.21%,3.73%,20.41%,13.91%,-,14.31%,11.69%,0.08%,1.11%,7.47%,"

",82.92M,68.80M,2.46%,3.78,1.69M,148.71 -2.94%,123.09 17.26%,1.33%,1.62%,2.46,53.51,0.58,0.41,446.72K,"181,654",1.21%,-1.63%,12.27%,9.71%,6.85%,7.78%,36.26%,44.68%,241.26%,2.50,155.83,142.60,144.34,1.22%,AFG
Pinnacle West Capital Corp,Utilities,Utilities - Regulated Electric,USA,Large,NYSE,S&P 500,11.88B,28.41B,640.11M,5.55B,58.05,0.08,3.70 (3.78%),3.64 (3.71%),"Aug 03, 2026",1.72% 2.51%,71.12%,94,"Aug 28, 1961",18.79,17.69,2.67,2.14,1.69,1300.91,-,12.45,5.12,0.41,0.59,2.35,2.09,Yes / Yes,5.21,5.54,3.13,-6.61%,17.48%,6.62%,5.83% 0.73%,7.28% 8.28%,6.83%,5.69%,-9.22%,7.14%,Aug 04 BMO,-1.76% 4.24%,0.18%,-4.11%,110.84%,4.80%,2.07%,9.30%,2.94%,27.69%,23.19%,11.52%,-1.01%,-4.95%,-0.48%,"

",121.19M,120.98M,6.82%,6.82,8.25M,111.16 -11.84%,85.32 14.86%,1.44%,1.52%,1.65,38.62,0.42,0.77,1.21M,"932,583",0.11%,-3.45%,-2.47%,-3.71%,10.48%,10.45%,29.00%,26.98%,28.83%,2.76,106.45,97.38,98.00,0.64%,PNW
Gartner Inc,Technology,Information Technology Services,USA,Large,NYSE,S&P 500,12.34B,14.18B,775.30M,6.46B,-2.60,23.57,-,-,-,- -,0.00%,20244,"Oct 05, 1993",17.54,11.88,0.95,1.91,-,8.29,9.59,9.69,2.19,0.78,0.78,-,-,Yes / Yes,11.15,16.45,2.85,10.11%,13.44%,12.49%,-1.08% 26.62%,5.87% 9.65%,-31.71%,0.68%,32.94%,-0.62%,Aug 04 BMO,16.28% 1.66%,2.54%,-0.44%,120.86%,-4.01%,9.99%,113.57%,25.29%,66.70%,18.79%,11.99%,2.60%,20.13%,9.94%,"

",64.40M,61.55M,11.90%,5.18,7.32M,265.85 -26.48%,124.25 57.31%,3.51%,4.38%,8.46,59.80,0.98,0.73,1.41M,"1,026,566",-0.58%,4.85%,18.55%,14.32%,-22.52%,-21.05%,-44.16%,-37.62%,113.78%,2.89,185.25,186.75,195.46,4.66%,IT
Essential Utilities Inc,Utilities,Utilities - Regulated Water,USA,Large,NYSE,-,11.88B,20.40B,554.87M,2.57B,24.73,0.03,1.41 (3.37%),1.39 (3.32%),"Aug 11, 2026",6.48% 6.68%,60.83%,3303,"Jul 26, 1971",21.39,17.82,4.21,4.63,1.69,1376.80,-,15.23,7.94,0.62,0.78,1.21,1.20,Yes / Yes,1.96,2.35,0.34,1.60%,5.10%,4.23%,7.47% 14.45%,2.65% 11.09%,-16.27%,9.86%,-2.97%,3.10%,Aug 04 AMC,2.34% -1.49%,0.26%,-0.39%,80.57%,0.87%,2.88%,8.08%,3.59%,38.94%,35.06%,21.60%,3.05%,5.36%,7.37%,"

",283.77M,283.05M,1.83%,2.50,5.19M,42.37 -1.18%,36.10 15.97%,1.93%,1.95%,0.85,63.88,0.61,1.39,2.07M,"2,875,730",3.26%,5.76%,13.93%,5.79%,9.15%,8.36%,14.12%,-15.29%,35.15%,3.00,43.00,41.55,41.87,0.77%,WTRG
UDR Inc,Real Estate,REIT - Residential,USA,Large,NYSE,S&P 500,18.99B,25.89B,517.31M,1.72B,9.01,0.07,1.74 (4.78%),1.58 (4.36%),"Sep 15, 2026",4.21% 3.62%,152.71%,1420,"Nov 01, 1982",23.18,62.26,-,11.07,4.04,525.63,21.67,26.04,15.09,0.16,0.16,2.04,1.60,Yes / Yes,1.57,0.58,0.15,-4.90%,-45.64%,-16.20%,63.92% 40.79%,4.11% 6.65%,310.22%,1.54%,90.90%,0.00%,Jul 27 AMC,61.04% -0.10%,0.73%,-2.06%,107.25%,-4.61%,4.99%,16.67%,6.84%,23.84%,18.96%,30.14%,-2.92%,-6.15%,-1.96%,"

",321.27M,318.93M,2.50%,2.33,7.99M,42.00 -13.40%,32.94 10.41%,1.40%,1.54%,0.63,33.59,0.70,0.80,3.42M,"2,743,963",-1.91%,-5.58%,-6.50%,-3.45%,-0.85%,-5.26%,-8.09%,-33.81%,1.13%,2.52,42.02,36.59,36.37,-0.60%,UDR
Watts Water Technologies Inc,Industrials,Specialty Industrial Machinery,USA,Large,NYSE,-,11.87B,11.63B,383.80M,2.68B,65.58,10.42,2.41 (0.68%),2.82 (0.79%),"Sep 01, 2026",19.71% 16.68%,19.56%,5700,"Aug 21, 1986",31.03,25.33,1.94,4.43,5.42,34.12,33.97,19.96,4.34,1.60,2.66,0.05,0.05,Yes / Yes,11.46,14.04,3.14,21.53%,9.17%,13.03%,10.77% 24.79%,7.20% 10.08%,23.21%,17.13%,17.24%,18.56%,Aug 05 AMC,9.84% 5.12%,18.78%,-0.17%,82.57%,-0.04%,13.72%,18.81%,16.71%,48.79%,19.46%,14.34%,-5.02%,-1.90%,12.66%,"

",27.47M,27.11M,2.98%,2.49,0.81M,394.54 -9.89%,260.00 36.74%,2.52%,2.38%,9.10,42.16,1.15,0.56,324.72K,"182,156",-4.52%,-2.28%,12.84%,13.53%,28.81%,28.95%,88.64%,110.09%,439.50%,2.55,404.00,351.84,355.53,1.05%,WTS
Aurora Innovation Inc,Consumer Cyclical,Auto Parts,USA,Large,NASD,-,12.67B,11.53B,-900.00M,5.00M,0.98,0.61,-,-,-,- -,-,1900,"May 10, 2021",-,-,-,2533.26,6.47,10.37,-,-,2305.46,11.38,11.38,0.04,0.04,Yes / Yes,-0.46,-0.45,-0.12,-11.78%,8.87%,9.88%,33.48% -18.39%,-64.67% -,1.19%,400.00%,-21.31%,100.00%,Jul 29 AMC,-20.07% 20.63%,26.07%,-22.63%,70.51%,9.92%,-41.09%,-45.64%,-44.49%,-1560.00%,-19400.00%,-18000.00%,0.83%,-0.24%,18.37%,"

",1.70B,1.48B,11.81%,6.22,174.94M,8.56 -26.21%,3.60 75.56%,6.06%,5.35%,0.39,52.69,2.69,1.97,28.13M,"55,341,252",11.07%,-5.53%,-7.60%,41.39%,64.58%,11.66%,97.50%,-36.23%,-,1.86,11.14,5.85,6.32,8.03%,AUR
Applied Industrial Technologies Inc,Industrials,Industrial Distribution,USA,Large,NYSE,-,11.83B,12.19B,414.52M,4.97B,50.59,3.46,2.09 (0.65%),1.99 (0.62%),"Aug 14, 2026",12.71% 8.72%,18.17%,6900,"Jul 02, 1962",29.43,24.38,2.79,2.38,6.37,93.09,25.70,18.85,2.45,1.75,2.58,0.26,0.23,Yes / Yes,10.96,13.23,2.88,9.89%,9.93%,8.73%,7.39% 24.34%,4.02% 8.95%,8.10%,8.84%,13.22%,10.45%,Aug 13 BMO,8.65% 4.65%,0.94%,-4.32%,97.39%,-0.68%,13.40%,22.37%,18.08%,29.01%,11.69%,8.35%,-5.79%,-5.05%,8.90%,"

",36.80M,36.36M,1.78%,2.25,0.65M,374.80 -13.96%,238.34 35.29%,3.14%,2.45%,8.58,36.54,0.86,0.88,287.46K,"254,274",-4.71%,-9.96%,2.80%,17.27%,25.58%,23.30%,105.28%,269.03%,566.24%,1.67,400.00,319.45,322.46,0.94%,AIT
AMKOR Technology Inc,Technology,Semiconductor Equipment & Materials,USA,Large,NASD,-,11.66B,11.86B,555.45M,7.46B,18.75,10.12,0.35 (0.74%),0.34 (0.72%),"Sep 02, 2026",12.79% 52.51%,22.03%,30800,"May 01, 1998",21.06,17.09,0.56,1.56,2.50,4.64,-,8.82,1.59,1.91,2.17,0.58,0.53,Yes / Yes,2.23,2.75,0.77,68.29%,8.84%,30.51%,-21.50% 1.52%,-1.84% 5.84%,82.27%,17.93%,216.53%,25.58%,Jul 27 AMC,46.63% 4.58%,75.70%,-0.10%,47.43%,-4.44%,6.38%,12.56%,7.81%,15.51%,8.92%,7.45%,-9.27%,-21.25%,-16.21%,"

",247.99M,60.36M,15.96%,1.71,9.63M,96.68 -51.45%,23.38 100.77%,4.61%,5.15%,3.48,39.33,2.23,0.69,5.63M,"3,885,586",-9.28%,-12.85%,-36.41%,5.34%,18.90%,97.23%,69.23%,67.69%,415.20%,1.94,78.55,47.17,46.94,-0.49%,AMKR
BJ's Wholesale Club Holdings Inc,Consumer Defensive,Discount Stores,USA,Large,NYSE,-,11.77B,14.51B,594.50M,22.81B,17.38,0.24,-,-,-,- -,0.00%,35000,"Jun 28, 2018",20.36,18.53,2.78,0.52,5.36,392.64,42.42,12.07,0.64,0.19,0.73,1.26,1.07,Yes / Yes,4.58,5.03,1.24,6.99%,6.82%,6.67%,5.21% 7.63%,3.57% 6.82%,4.76%,9.09%,19.68%,15.73%,Aug 21 BMO,16.31% 4.33%,0.66%,-15.49%,110.09%,0.13%,7.81%,27.67%,13.06%,18.24%,3.94%,2.61%,-0.24%,0.73%,-0.21%,"

",126.45M,125.48M,7.45%,4.87,9.34M,105.78 -11.90%,83.21 11.99%,2.23%,2.63%,2.63,50.04,0.17,0.69,1.92M,"1,325,786",2.98%,-3.62%,5.42%,-5.36%,3.51%,-3.16%,41.82%,57.47%,-,2.23,107.25,92.75,93.19,0.47%,BJ
Jack Henry & Associates Inc,Technology,Information Technology Services,USA,Large,NASD,S&P 500,11.80B,11.87B,502.78M,2.53B,29.28,0.17,2.48 (1.47%),2.38 (1.41%),"Sep 04, 2026",5.62% 5.98%,34.10%,7300,"Nov 20, 1985",24.14,20.97,2.49,4.66,5.75,978.84,16.99,14.05,4.69,1.03,1.03,0.04,0.03,Yes / Yes,6.97,8.03,2.07,5.24%,9.32%,8.41%,11.64% 11.13%,6.31% 7.26%,11.84%,6.66%,-10.21%,2.88%,Aug 18 AMC,7.00% 1.97%,0.59%,0.58%,103.46%,-4.98%,15.91%,24.04%,23.71%,43.60%,24.93%,19.85%,3.59%,9.04%,5.28%,"

",70.07M,69.70M,6.18%,3.38,4.31M,193.39 -12.94%,121.04 39.10%,1.92%,2.75%,4.67,61.72,0.55,0.48,1.27M,"616,514",-0.75%,9.08%,28.79%,0.79%,-7.73%,4.20%,6.51%,-4.19%,89.31%,1.95,189.40,167.03,168.37,0.80%,JKHY
Summit Therapeutics Inc,Healthcare,Biotechnology,USA,Large,NASD,-,13.67B,12.99B,-856.09M,0.00M,0.79,0.87,-,-,-,- -,-,265,"Mar 05, 2015",-,-,-,-,21.57,19.78,-,-,-,6.96,6.96,0.03,0.03,Yes / Yes,-1.12,-1.16,-0.29,17.50%,2.64%,22.30%,-52.45% -13.76%,- -,-11.10%,-,63.61%,-,Jul 23 AMC,-2.04% -,80.90%,1.23%,17.12%,11.98%,-159.09%,-192.50%,-132.35%,-,-,-,22.98%,21.08%,4.40%,"

",793.12M,152.34M,24.57%,7.26,37.43M,29.23 -41.40%,12.07 41.92%,6.60%,6.02%,1.00,69.32,-1.50,2.89,5.16M,"14,922,226",19.54%,26.61%,15.43%,14.66%,-2.06%,-27.17%,950.92%,132.74%,157.59%,1.78,28.35,14.60,17.13,17.33%,SMMT
First Horizon Corp,Financial,Banks - Regional,USA,Large,NYSE,-,11.83B,-,1.03B,5.00B,17.91,-,0.66 (2.65%),0.64 (2.56%),"Sep 11, 2026",0.00% 0.00%,32.08%,7404,"Mar 17, 1980",11.98,10.85,1.09,2.36,1.39,-,16.40,-,-,-,0.23,0.47,0.14,Yes / Yes,2.08,2.30,0.52,13.22%,7.52%,9.92%,6.84% -0.25%,12.83% 7.93%,34.55%,2.19%,19.37%,0.73%,Jul 15 BMO,3.79% 1.00%,1.33%,-0.29%,87.54%,0.46%,1.27%,11.65%,10.07%,-,27.37%,20.56%,-0.31%,-1.77%,2.86%,"

",473.92M,467.46M,2.26%,2.07,10.59M,26.56 -6.02%,19.80 26.06%,1.92%,1.85%,0.47,49.33,0.62,0.42,5.10M,"2,152,682",2.21%,-4.62%,2.93%,6.58%,4.44%,10.93%,95.76%,57.18%,61.24%,2.29,27.90,24.57,24.96,1.59%,FHN
Iamgold Corp,Basic Materials,Gold,Canada,Large,NYSE,-,11.96B,12.04B,1.16B,3.68B,7.66,0.88,-,-,"Jul 01, 2013",- -,0.00%,4596,"Dec 02, 2002",10.61,8.76,0.36,3.25,2.73,23.80,7.59,5.39,3.27,1.05,1.71,0.12,0.12,Yes / Yes,1.97,2.39,0.52,73.01%,12.28%,24.05%,- 69.94%,43.79% 18.10%,40.82%,84.72%,191.88%,47.51%,Aug 06 AMC,-3.96% -5.11%,0.23%,0.00%,69.06%,0.09%,20.50%,29.53%,23.56%,49.33%,47.49%,31.40%,5.72%,23.19%,17.69%,"

",574.30M,569.68M,1.05%,1.05,5.96M,24.87 -15.80%,9.28 125.65%,4.22%,3.96%,0.93,61.75,1.40,0.62,5.68M,"3,514,913",-2.79%,31.78%,21.82%,-3.19%,26.99%,120.19%,761.73%,772.50%,414.50%,1.54,24.01,20.20,20.94,3.66%,IAG
U-Haul Holding Company,Industrials,Rental & Leasing Services,USA,Large,NYSE,-,11.69B,18.74B,28.44M,6.09B,39.23,6.34,0.20 (0.30%),-,"Sep 02, 2022",- -,0.00%,34700,"Nov 03, 1994",464.04,31.59,-,1.92,1.72,10.66,-,10.81,3.08,1.54,1.74,1.06,1.06,Yes / Yes,0.15,2.14,0.84,387.50%,82.91%,-,-62.27% -62.09%,0.97% 5.85%,-89.75%,3.02%,-14.44%,3.16%,Aug 05 AMC,-12.56% 0.03%,96.11%,0.00%,4.72%,0.87%,0.13%,0.37%,0.18%,8.77%,8.53%,0.47%,-4.93%,-3.83%,18.81%,"

",19.36M,7.55M,20.37%,7.54,1.54M,76.45 -11.56%,41.94 61.19%,2.35%,2.52%,1.68,37.80,1.10,0.97,203.98K,"198,202",-1.17%,-8.73%,19.79%,32.70%,34.12%,18.36%,16.81%,3.48%,100.26%,1.67,87.62,66.56,67.61,1.58%,UHAL
Crane Co,Industrials,Specialty Industrial Machinery,USA,Large,NYSE,-,11.73B,12.50B,336.10M,2.59B,37.68,6.06,1.01 (0.50%),0.99 (0.49%),"Aug 31, 2026",- -,14.71%,7100,"Oct 26, 1936",35.41,25.96,1.92,4.53,5.39,33.47,30.84,22.94,4.82,1.84,2.80,0.51,0.50,Yes / Yes,5.73,7.82,1.80,15.94%,11.44%,13.50%,-3.73% 15.24%,4.24% -3.55%,8.45%,13.85%,19.51%,25.55%,Jul 28 AMC,6.79% 2.29%,1.06%,-0.14%,79.01%,2.00%,10.27%,16.54%,10.29%,41.74%,17.93%,12.97%,-3.89%,-5.99%,3.95%,"

",57.80M,57.19M,1.77%,2.17,1.01M,230.50 -11.96%,159.58 27.17%,2.64%,2.77%,6.12,39.31,1.02,0.70,465.56K,"325,683",-2.90%,-9.03%,7.74%,2.18%,10.03%,11.16%,123.25%,-,-,1.46,242.22,199.10,202.93,1.92%,CR
Dominos Pizza Inc,Consumer Cyclical,Restaurants,USA,Large,NASD,S&P 500,11.48B,16.16B,596.52M,5.03B,-120.43,13.50,7.97 (2.30%),7.46 (2.15%),"Sep 15, 2026",16.52% 17.41%,39.60%,10200,"Jul 13, 2004",19.68,16.68,1.95,2.28,-,25.70,17.57,15.25,3.21,1.41,1.54,-,-,Yes / Yes,17.64,20.81,4.38,7.84%,9.81%,8.55%,11.94% 7.23%,2.88% 3.71%,2.13%,5.16%,6.92%,4.30%,Jul 20 BMO,-2.29% 1.33%,0.62%,-15.40%,113.75%,-0.33%,33.38%,-,54.88%,40.02%,19.30%,11.86%,0.69%,4.35%,-4.91%,"

",33.07M,32.88M,8.82%,3.09,2.90M,468.87 -25.99%,282.00 23.06%,3.63%,3.08%,11.73,53.10,0.93,0.63,937.77K,"594,991",4.51%,-5.34%,12.85%,-13.82%,-16.74%,-25.63%,-11.28%,-32.55%,129.82%,2.09,378.74,346.68,347.03,0.10%,DPZ
Suzano SA ADR,Basic Materials,Paper & Paper Products,Brazil,Large,NYSE,-,11.28B,25.01B,1.55B,9.04B,7.79,4.12,0.29 (3.20%),0.21 (2.32%),"May 04, 2026",- -,-,53000,"Sep 15, 2005",7.29,7.83,-,1.25,1.18,2.22,11.94,6.33,2.77,2.75,3.38,1.95,1.90,Yes / Yes,1.25,1.17,0.33,-33.21%,-16.06%,-16.39%,-17.08% -,-2.40% 8.72%,12.10%,0.87%,-59.60%,-2.23%,Aug 12 AMC,6.54% -1.18%,1.92%,0.00%,4.37%,-0.37%,4.99%,17.76%,5.59%,27.22%,18.80%,17.19%,7.34%,10.19%,0.45%,"

",1.23B,1.21B,0.94%,3.51,11.38M,11.53 -20.68%,7.55 21.11%,2.42%,2.70%,0.24,66.13,0.52,0.69,3.24M,"2,221,964",2.12%,9.58%,13.95%,-13.11%,-2.03%,-4.19%,-6.01%,-17.97%,196.56%,1.18,12.88,9.14,9.15,0.11%,SUZ
DaVita Inc,Healthcare,Medical Care Facilities,USA,Large,NYSE,S&P 500,11.59B,26.07B,822.48M,14.01B,-13.03,12.10,-,-,-,- -,0.00%,78000,"Oct 31, 1995",15.32,10.65,0.47,0.83,-,15.02,7.20,9.31,1.86,1.41,1.47,-,-,Yes / Yes,11.86,17.06,3.58,37.71%,14.90%,22.62%,18.56% 8.29%,5.53% 3.39%,16.30%,6.45%,55.84%,5.17%,Aug 04 AMC,3.55% 1.65%,2.07%,-54.43%,93.70%,-3.61%,4.67%,635.30%,6.81%,27.29%,14.93%,5.87%,1.64%,-13.03%,10.94%,"

",63.80M,62.48M,6.41%,4.82,4.00M,247.49 -26.60%,101.00 79.86%,2.34%,2.75%,5.69,40.74,0.79,0.81,829.60K,"674,196",1.55%,-3.73%,-5.47%,21.16%,59.90%,33.60%,76.39%,37.44%,180.43%,2.20,227.33,179.39,181.66,1.27%,DVA
