Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Lilly(Eli) & Co,Healthcare,Drug Manufacturers - General,USA,Mega,S&P 500,41.37,22.59,10.00%,944.80M,1.85%,883.03B,22.13,42.23,-2.72%,850.38M,1.61%,919.62B,0.83,8.09,74.43%,0.95%,-8.74%,20.64B,13.55,42.59%,1.85%,2.56,13.96%,65.18B,33.28,22.32%,21.59%,8.11M,-13.03%,28.09,121.50,26.54%,101.35%,1133.95 -17.58%,3.97%,7.69,98.42,49.25% 27.59%,30.11%,623.78 49.83%,136.09%,7.09 (0.76%),29.02,31.69% 21.58%,83.04%,3.06%,2.90%,411.35%,6.23 (0.67%),14.11,96.48%,45.56%,31.48,1137.39%,"Feb 13, 2026",1.19,44.70%,31.66%,53.21,1.53,15.24% 15.18%,1.58,50.92%,2.12%,0.43,1242.82,26.14%,1.65,42.56%,-1.50%,2.59,851.21,50000,1.58,Apr 30 BMO,2.65%,3.18M,934.60,"Jul 09, 1970",Yes / Yes,22.71% 11.11%,"

","8,209,169",9.80%,LLY
LKQ Corp,Consumer Cyclical,Auto Parts,USA,Mid,-,13.43,2.35,0.64%,255.00M,0.67%,8.06B,9.56,3.30,0.00%,253.58M,7.52%,12.83B,1.72,0.77,104.18%,5.49%,-3.19%,607.00M,0.58,0.02%,3.19%,5.59,2.00%,13.92B,1.23,9.69%,4.08%,13.92M,4.57%,25.64,25.26,5.56%,9.78%,42.67 -25.99%,-17.35%,1.25,9.52,-17.10% 2.38%,5.37%,27.64 14.25%,-45.30%,-,8.35,2.18% 3.26%,36.02%,2.97%,2.50%,-32.39%,1.20 (3.80%),0.92,-10.07%,8.05%,0.84,-1.47%,"Mar 12, 2026",0.58,-3.06%,4.36%,59.69,1.83,5.57% -,1.67,-57.05%,3.61%,0.86,39.86,50.97%,0.77,-1.34%,3.08%,1.79,30.66,44000,0.73,Apr 30 BMO,1.17%,2.49M,31.58,"Oct 03, 2003",Yes / Yes,0.07% 2.19%,"

","4,459,403",3.00%,LKQ
Lakeland Financial Corp,Financial,Banks - Regional,USA,Small,RUT,14.18,4.27,3.50%,26.06M,0.82%,1.58B,13.37,4.53,1.27%,25.15M,5.47%,-,-,1.09,79.39%,8.08%,2.14%,109.75M,3.71,8.29%,-1.99%,11.95,3.96%,425.24M,2.01,4.20%,1.58%,2.03M,6.06%,30.04,-,-,15.21%,69.40 -12.80%,8.71%,-,14.80,-0.26% 3.97%,14.19%,54.21 11.64%,19.44%,2.08 (3.44%),-,14.46% 12.38%,-,3.17%,2.54%,-7.22%,2.04 (3.37%),-,22.18%,31.49%,1.73,91.96%,"Apr 24, 2026",-,-0.58%,25.81%,54.29,3.00,7.72% 10.76%,0.13,33.43%,0.48%,0.73,65.50,49.92%,0.10,3.49%,3.32%,1.38,59.58,701,0.03,Apr 27 BMO,-0.37%,169.96K,60.52,"Apr 04, 1994",Yes / Yes,2.72% -1.01%,"

","233,771",1.58%,LKFN
LivaNova PLC,Healthcare,Medical Devices,United Kingdom,Mid,RUT,-,-4.48,0.40%,54.65M,-7.74%,3.29B,13.14,4.57,-0.11%,54.47M,-5.44%,3.09B,1.47,0.90,105.77%,5.86%,-7.12%,-242.49M,2.37,7.96%,1.86%,3.81,11.59%,1.39B,2.74,8.59%,-9.49%,3.19M,-2.32%,21.96,5.17,8.97%,-19.24%,71.92 -16.43%,62.43%,11.62,18.97,-40.20% 9.06%,-15.22%,35.00 71.71%,25.47%,-,-,10.75% 8.24%,68.04%,3.88%,3.20%,-29.19%,-,2.22,-485.09%,-11.25%,2.20,13.98%,-,1.16,11.08%,-17.47%,38.15,1.75,- -,1.36,-45.53%,-5.88%,0.83,80.40,-,0.36,12.15%,-6.55%,1.44,58.92,3300,0.33,May 06 BMO,2.75%,838.42K,60.10,"Feb 11, 1993",Yes / Yes,5.51% 2.15%,"

","1,211,165",2.00%,LIVN
Lumentum Holdings Inc,Technology,Communication Equipment,USA,Large,S&P 500,275.91,3.27,3.65%,71.40M,6.55%,64.43B,54.28,16.62,-3.52%,68.80M,28.40%,66.59B,0.40,2.27,108.22%,12.96%,136.56%,251.60M,30.60,278.75%,-0.99%,1.40,354.82%,2.11B,76.10,113.04%,5.74%,8.91M,144.80%,11.86,55.77,134.74%,29.27%,960.00 -6.01%,1428.32%,16.18,-,-48.22% -26.60%,27.46%,56.80 1488.59%,1770.09%,-,256.52,-1.33% -0.40%,30.62%,7.92%,8.20%,960.93%,-,31.63,146.62%,0.59%,70.26,3466.48%,-,0.45,48.89%,11.95%,58.13,1.56,- -,0.61,200.77%,5.03%,1.49,842.59,0.00%,3.92,65.46%,19.30%,0.95,858.32,10562,0.08,May 05 AMC,140.78%,6.38M,902.32,"Jul 23, 2015",Yes / Yes,18.55% 2.06%,"

","6,044,251",5.13%,LITE
Lionsgate Studios Corp,Financial,Shell Companies,Canada,Mid,RUT,-,-0.88,32.07%,290.10M,9.70%,3.61B,46.14,0.27,-0.26%,197.14M,29.72%,7.48B,0.93,0.24,60.21%,9.12%,31.09%,-246.70M,1.29,-343.01%,0.07%,6.17,95.29%,2.79B,-,210.95%,-4.34%,17.98M,36.25%,-4.40,14.56,49.44%,-,12.58 -1.11%,68.42%,0.85,-,-1558.51% -,-18.61%,5.55 124.35%,20.82%,-,5.25,- -,33.68%,3.52%,4.69%,-,-,2.68,-35.23%,5.02%,0.54,-,-,0.46,31.47%,-8.83%,68.34,1.80,- -,0.46,-811.16%,10.81%,0.05,12.68,-,-,1.47%,22.87%,0.95,12.20,1032,-,Feb 05 AMC,55.16%,2.92M,12.44,"Mar 01, 2022",Yes / Yes,-44.75% 2.88%,"

","2,764,466",1.97%,LION
Lineage Inc,Real Estate,REIT - Industrial,USA,Mid,-,-,-0.43,69.50%,226.97M,3.74%,8.38B,-,-0.60,0.10%,69.27M,12.58%,17.37B,-,-0.24,33.71%,10.85%,2.50%,-98.00M,1.56,-54.23%,0.61%,6.05,-7.82%,5.36B,1.02,8.79%,-0.52%,7.52M,5.37%,36.33,126.92,0.04%,-1.16%,55.28 -33.29%,-23.53%,0.29,42.74,-6.88% 15.41%,-0.61%,31.33 17.71%,-,2.16 (5.86%),15.14,2.81% 9.67%,15.42%,3.37%,3.35%,-,2.12 (5.74%),3.24,86.60%,4.71%,1.32,-,"Mar 31, 2026",0.71,0.28%,-1.83%,54.89,2.89,- -,0.80,108.00%,3.72%,0.56,41.28,-,0.98,-0.22%,0.69%,0.55,35.99,24000,0.96,May 06 BMO,-2.95%,1.24M,36.88,"Jul 25, 2024",Yes / Yes,136.67% -3.05%,"

","687,986",2.47%,LINE
Lindblad Expeditions Holdings Inc,Consumer Cyclical,Travel Services,USA,Small,RUT,-,-0.63,25.30%,55.32M,0.65%,1.21B,82.72,0.22,-10.06%,48.72M,7.11%,1.71B,-,0.02,60.67%,8.91%,10.17%,-34.65M,1.57,100.00%,1.14%,5.63,52.26%,771.02M,-,-,-3.20%,4.34M,28.50%,-5.14,4.17,-,-,21.59 -14.19%,109.62%,4.44,18.94,34.38% 20.78%,-7.51%,8.61 115.21%,63.84%,-,15.65,22.30% 56.41%,37.64%,3.26%,4.60%,13.06%,-,2.22,5.63%,5.90%,0.91,85.30%,-,0.80,19.59%,-4.49%,50.17,1.33,- -,0.80,7.01%,-1.14%,2.22,24.00,-,-,23.26%,0.16%,0.62,17.67,1550,-,May 05 BMO,23.64%,770.82K,18.53,"Jul 03, 2013",Yes / Yes,-39.36% 9.12%,"

","479,092",4.87%,LIND
Lincoln Educational Services Corp,Consumer Defensive,Education & Training Services,USA,Small,RUT,64.45,0.64,7.42%,31.62M,3.92%,1.30B,36.35,1.13,-17.20%,29.34M,1.13%,1.48B,1.18,0.04,83.13%,6.31%,54.60%,20.00M,2.52,9.29%,-1.68%,3.76,82.84%,518.24M,6.52,61.80%,4.30%,1.85M,70.35%,6.31,45.72,30.91%,10.58%,42.85 -3.98%,143.43%,0.90,-,21.59% -15.53%,5.10%,16.25 153.17%,605.66%,-,29.16,14.16% 12.07%,60.37%,3.95%,3.93%,540.81%,-,2.85,100.25%,5.77%,1.65,1946.77%,"Dec 11, 2014",0.82,17.76%,3.86%,57.35,1.00,- -,0.86,84.46%,1.31%,0.77,45.00,0.00%,1.02,19.68%,6.53%,0.60,40.35,2590,0.97,May 11 BMO,54.89%,491.85K,41.14,"Jun 23, 2005",Yes / Yes,-4.76% 7.59%,"

","295,681",1.96%,LINC
Linde Plc,Basic Materials,Specialty Chemicals,United Kingdom,Mega,"NDX, S&P 500",34.33,14.60,0.53%,463.68M,-1.36%,232.23B,25.67,19.52,-0.76%,460.94M,1.09%,256.73B,2.75,4.27,83.72%,1.45%,10.14%,6.90B,6.83,8.51%,-0.68%,2.60,13.20%,33.99B,6.08,9.38%,8.26%,6.69M,17.53%,82.48,45.93,9.35%,18.07%,515.63 -2.81%,10.57%,10.91,45.63,21.09% 25.41%,11.55%,387.78 29.23%,35.64%,6.46 (1.29%),19.72,0.62% 4.52%,37.76%,1.41%,1.66%,75.32%,6.10 (1.22%),7.55,7.08%,27.23%,8.93,-,"Jun 04, 2026",0.74,2.97%,20.30%,51.64,1.73,8.63% 9.28%,0.88,-9.38%,-0.12%,0.76,528.39,41.07%,0.73,5.82%,0.90%,1.17,504.71,65177,0.56,May 01 BMO,8.57%,2.57M,501.14,"Oct 31, 2018",Yes / Yes,0.56% 1.41%,"

","3,019,712",-0.71%,LIN
Liberty Latin America Ltd,Communication Services,Telecom Services,USA,Small,RUT,-,-3.07,36.46%,158.70M,-4.37%,1.66B,19.53,0.43,-0.13%,127.14M,-5.78%,10.18B,-,0.04,53.18%,4.23%,6.68%,-611.20M,0.37,100.60%,-,6.45,2.59%,4.44B,2.99,2229.32%,-4.88%,5.38M,11.39%,2.78,2.12,-,-72.91%,9.13 -8.98%,51.09%,3.92,5.33,-58.67% 2.57%,-6.91%,4.23 96.45%,-6.42%,-,6.27,-2.61% 3.37%,57.66%,3.78%,3.29%,-40.43%,-,2.29,8.30%,16.20%,0.30,-78.32%,-,1.14,-0.33%,-13.76%,47.50,1.80,- -,1.14,69.72%,-2.11%,0.72,10.46,-,15.83,0.80%,0.69%,0.92,8.12,9000,14.93,May 07 BMO,3.88%,834.65K,8.31,"Jun 23, 2015",Yes / Yes,-381.81% 1.38%,"

","770,269",2.34%,LILAK
Liberty Latin America Ltd,Communication Services,Telecom Services,USA,Small,RUT,-,-3.07,83.10%,38.90M,-4.36%,1.66B,29.71,0.27,-0.06%,33.82M,-6.02%,10.18B,-,0.03,14.32%,1.90%,5.05%,-611.20M,0.37,96.16%,-1.93%,2.15,1.50%,4.44B,2.92,332.62%,-4.88%,0.64M,9.88%,2.78,2.12,-,-72.91%,9.04 -10.18%,49.82%,3.83,5.34,-58.67% 2.57%,-6.91%,4.25 90.85%,-8.46%,-,6.27,-2.61% 3.37%,57.66%,3.71%,3.18%,-41.52%,-,2.29,8.30%,16.20%,0.28,-77.00%,-,1.14,-0.33%,-13.76%,46.90,2.00,- -,1.14,69.72%,-2.30%,0.75,10.70,-,15.83,0.80%,0.04%,0.66,7.92,9000,14.93,Feb 18 AMC,3.04%,298.86K,8.12,"Jun 22, 2015",Yes / Yes,-679.77% 2.28%,"

","197,824",2.53%,LILA
Lennox International Inc,Industrials,Building Products & Equipment,USA,Large,S&P 500,24.08,22.21,9.64%,34.81M,8.35%,18.62B,20.14,26.56,-0.05%,31.46M,15.25%,20.53B,2.57,7.60,77.76%,4.96%,7.82%,783.10M,3.54,4.75%,-0.18%,3.21,6.73%,5.26B,15.34,9.49%,20.21%,1.56M,10.15%,34.87,370.99,7.85%,75.79%,689.44 -22.42%,-2.17%,1.44,28.19,17.91% 19.78%,28.94%,434.06 23.23%,89.74%,5.20 (0.97%),17.81,3.26% 7.41%,32.94%,3.23%,3.52%,59.51%,6.35 (1.19%),3.90,-1.09%,19.71%,20.29,296.36%,"Mar 31, 2026",0.64,-2.03%,14.89%,65.05,2.59,7.19% 10.39%,1.57,-0.63%,8.82%,1.21,562.07,22.19%,1.61,5.83%,6.99%,1.99,517.62,12900,1.23,Apr 29 BMO,1.79%,486.02K,534.89,"Jul 29, 1999",Yes / Yes,5.02% 5.96%,"

","965,806",3.34%,LII
Ethos Technologies Inc,Financial,Insurance Brokers,USA,Small,-,15.50,1.13,79.44%,30.79M,7.34%,562.67M,15.12,1.16,-3.28%,12.93M,57.03%,867.31M,0.74,-1.34,0.04%,15.74%,4.09%,71.15M,1.45,-147.80%,-4.58%,4.19,-,387.61M,-,298.93%,14.81%,2.03M,4.09%,-0.38,4.47,20.38%,21.03%,19.00 -7.68%,-,3.93,-,548.62% -,18.08%,9.45 85.61%,-,-,11.01,55.77% -,96.75%,5.79%,6.03%,-,-,2.24,45.71%,18.81%,0.90,-,-,2.17,52.05%,18.36%,74.30,1.22,- -,2.17,157.21%,15.00%,-,20.25,-,0.07,65.47%,34.17%,0.53,17.68,614,0.04,May 06 AMC,36.14%,485.98K,17.54,"Jan 29, 2026",No / Yes,6.37% 1.57%,"

","259,997",-0.79%,LIFE
Life360 Inc,Technology,Software - Application,USA,Mid,RUT,24.52,1.76,3.46%,79.36M,-1.67%,3.48B,21.37,2.02,-19.89%,77.89M,5.56%,3.29B,8.76,-0.00,71.05%,11.68%,-26.85%,150.83M,7.10,-46.94%,218.02%,6.85,-55.62%,489.48M,6.24,56.40%,21.53%,9.10M,-32.82%,6.91,7.03,2.44%,33.27%,112.54 -61.71%,0.44%,6.13,40.04,- -,17.57%,37.01 16.43%,-,-,97.44,28.95% 43.42%,77.81%,3.66%,5.45%,-,-,6.73,2484.37%,3.85%,2.53,-,-,6.15,31.76%,30.81%,48.30,1.67,- -,6.25,1376.49%,-0.64%,2.96,61.99,0.00%,0.57,26.36%,-1.86%,0.61,42.67,642,0.57,Mar 02 AMC,-38.95%,1.33M,43.09,"Jun 06, 2024",Yes / Yes,544.55% 3.27%,"

","806,610",0.98%,LIF
Li Auto Inc ADR,Consumer Cyclical,Auto Manufacturers,China,Large,-,128.27,0.14,0.56%,847.60M,-4.40%,15.11B,21.43,0.83,0.00%,842.88M,0.00%,5.66B,0.46,-0.27,3.61%,2.70%,3.30%,154.02M,0.97,-31.27%,0.12%,6.93,-16.41%,15.63B,1.74,266.81%,0.70%,22.77M,5.32%,10.25,1.04,46.42%,1.53%,32.03 -44.32%,-26.90%,17.09,-,- -,1.30%,15.71 13.49%,-24.13%,-,-,32.44% 62.71%,18.67%,2.31%,2.12%,-9.68%,-,0.36,-86.28%,-0.90%,0.54,-,-,1.68,-22.18%,0.99%,45.11,2.36,- -,1.81,-99.80%,-3.10%,0.63,20.69,0.00%,0.48,-34.10%,-0.88%,0.60,17.75,30728,0.14,Mar 12 BMO,-13.14%,3.28M,17.83,"Jul 30, 2020",Yes / Yes,38.93% -0.42%,"

","1,962,015",0.45%,LI
L3Harris Technologies Inc,Industrials,Aerospace & Defense,USA,Large,S&P 500,37.58,8.53,0.49%,186.84M,-2.93%,59.87B,23.77,13.48,-3.50%,185.86M,-7.13%,70.05B,1.81,2.82,84.59%,1.37%,-9.96%,1.61B,2.74,7.70%,-0.59%,1.84,11.54%,21.86B,3.05,16.67%,3.86%,2.55M,9.19%,105.09,56.01,13.15%,8.20%,379.23 -15.47%,45.69%,5.72,22.32,15.81% 10.46%,5.34%,214.10 49.72%,64.26%,5.00 (1.56%),19.69,8.62% 3.74%,22.49%,2.81%,2.49%,53.20%,4.85 (1.51%),3.20,8.24%,10.67%,9.26,300.64%,"Jun 05, 2026",1.02,2.53%,7.35%,32.39,1.76,2.33% 7.14%,1.19,-32.93%,-6.69%,0.53,393.47,56.31%,0.57,2.26%,-9.00%,1.88,321.40,45000,0.53,Apr 30 BMO,3.47%,1.39M,320.55,"Jul 13, 1955",Yes / Yes,7.51% 6.04%,"

","2,605,699",-0.26%,LHX
Labcorp Holdings Inc,Healthcare,Diagnostics & Research,USA,Large,S&P 500,24.55,10.46,0.42%,82.20M,-3.07%,21.11B,13.27,19.36,-8.53%,81.84M,-3.75%,27.12B,1.53,4.77,99.44%,3.96%,-4.82%,876.50M,1.51,8.78%,-0.22%,5.05,-1.11%,13.95B,2.45,8.24%,4.77%,3.24M,2.36%,104.86,39.65,8.65%,10.51%,293.72 -12.57%,6.55%,6.48,17.50,-9.18% -8.01%,6.07%,234.15 9.67%,31.85%,2.94 (1.15%),12.34,5.55% -0.04%,26.75%,2.84%,2.76%,12.43%,2.88 (1.12%),1.94,18.61%,10.87%,7.51,138.53%,"May 29, 2026",1.23,7.25%,6.28%,37.29,1.64,10.06% -,1.42,16.24%,-3.89%,0.93,311.24,27.54%,0.76,5.60%,-5.16%,2.38,257.14,71000,0.68,Apr 30 BMO,-4.39%,641.56K,256.80,"Jul 07, 1988",Yes / Yes,3.42% 0.82%,"

","1,527,349",-0.13%,LH
Ligand Pharmaceuticals Inc,Healthcare,Biotechnology,USA,Mid,RUT,39.33,5.83,2.58%,19.77M,0.42%,4.60B,21.09,10.88,-8.38%,19.52M,14.93%,4.32B,1.88,1.82,103.88%,7.21%,17.56%,124.45M,17.15,9.41%,0.16%,6.45,21.49%,268.09M,4.46,22.28%,9.95%,1.41M,21.36%,51.44,6.27,11.25%,13.47%,247.38 -7.25%,108.86%,36.61,94.01,- -,8.48%,98.89 132.03%,200.52%,-,52.40,10.96% 7.54%,82.37%,5.09%,4.24%,143.73%,-,16.10,12825.45%,17.61%,10.02,194.19%,"Jul 02, 2010",21.98,60.40%,46.42%,57.46,1.00,- -,22.23,229.31%,3.67%,1.23,266.44,0.00%,0.44,39.37%,9.51%,1.22,224.86,47,0.44,May 07 BMO,22.98%,218.17K,229.45,"Nov 18, 1992",Yes / Yes,34.93% 7.33%,"

","265,481",2.04%,LGND
Legence Corp,Industrials,Engineering & Construction,USA,Mid,RUT,-,-,56.91%,63.86M,7.20%,3.54B,62.42,1.39,-44.90%,46.55M,54.02%,4.66B,-,0.18,42.84%,6.62%,68.63%,-,-,274.94%,12.79%,2.04,119.60%,-,23.36,39.71%,-,3.08M,102.04%,3.72,15.38,-,-,82.74 5.10%,-,5.66,-,- -,-,26.96 222.55%,-,-,-,- -,-,5.72%,5.31%,-,-,-,-,-,4.03,-,-,1.55,-,-,82.69,1.22,- -,1.56,-,22.81%,-,76.73,-,2.43,-,44.11%,0.68,80.74,7000,2.34,Mar 27 BMO,84.63%,1.51M,86.96,"Sep 12, 2025",Yes / Yes,-732.42% 19.11%,"

","1,025,781",7.70%,LGN
LGI Homes Inc,Consumer Cyclical,Residential Construction,USA,Small,RUT,16.07,3.05,12.72%,23.23M,8.22%,1.14B,13.10,3.74,-2.07%,20.28M,23.88%,2.79B,-,0.77,84.96%,14.44%,-2.34%,70.72M,0.68,-16.32%,-4.06%,6.00,9.16%,1.67B,0.54,33.72%,1.79%,2.93M,13.99%,90.50,18.69,-,3.41%,69.50 -29.54%,-10.33%,2.62,-,-39.02% -24.55%,1.85%,33.55 45.96%,-58.78%,-,33.36,-9.55% -6.35%,20.30%,4.88%,5.38%,-70.46%,-,1.67,-60.74%,4.72%,2.45,74.83%,-,0.55,-22.62%,4.22%,64.43,2.50,- -,18.84,-45.36%,14.56%,1.89,66.33,0.00%,0.82,-9.02%,12.81%,1.00,47.93,1056,0.82,Apr 28 BMO,-2.61%,488.02K,48.97,"Nov 07, 2013",Yes / Yes,1070.73% -2.59%,"

","488,958",2.17%,LGIH
Littelfuse Inc,Technology,Electronic Components,USA,Large,-,-,-2.90,1.40%,24.93M,0.62%,10.17B,25.79,15.67,-15.40%,24.79M,19.10%,10.49B,-,2.84,109.61%,2.95%,23.79%,-71.70M,4.26,22.35%,-1.53%,2.70,53.95%,2.39B,4.15,19.92%,-1.83%,0.73M,59.80%,97.33,18.04,-,-2.96%,410.00 -1.42%,121.69%,22.40,27.78,- -,-2.24%,178.14 126.88%,66.85%,1.98 (0.49%),21.33,-1.72% 10.54%,35.28%,3.48%,3.05%,52.38%,2.95 (0.73%),4.40,-162.58%,14.97%,13.14,246.99%,"Feb 19, 2026",1.91,8.92%,-3.00%,65.50,2.50,8.67% 8.60%,2.69,-519.00%,5.31%,1.44,406.67,-,0.37,12.17%,12.99%,1.03,391.46,17000,0.32,May 06 BMO,39.85%,270.79K,404.17,"Sep 22, 1992",Yes / Yes,6.53% 1.72%,"

","277,681",3.25%,LFUS
LifeStance Health Group Inc,Healthcare,Medical Care Facilities,USA,Mid,RUT,302.80,0.03,52.72%,388.32M,8.30%,2.94B,52.98,0.14,-11.05%,183.38M,18.84%,3.16B,0.34,0.01,42.53%,3.58%,7.07%,9.66M,2.06,265.51%,2.54%,2.75,48.43%,1.42B,1.93,95.46%,0.43%,6.57M,7.53%,3.92,11.81,155.28%,0.65%,8.09 -6.43%,15.22%,0.64,26.68,- -,0.50%,3.74 102.41%,-7.12%,-,39.20,18.33% 30.44%,28.53%,4.27%,2.98%,-,-,2.22,116.56%,1.82%,0.24,-,-,1.65,13.85%,0.68%,69.01,1.30,- -,1.65,262.37%,11.14%,1.19,9.83,0.00%,0.31,17.43%,11.69%,15.75,7.43,10961,0.27,May 07 BMO,24.10%,2.39M,7.57,"Jun 10, 2021",Yes / Yes,1211.11% 1.00%,"

","37,596,969",1.88%,LFST
Leapfrog Acquisition Corp,Financial,Shell Companies,USA,Nano,-,-,-,5.42%,148.54M,0.50%,47.87M,-,-,0.00%,140.50M,0.65%,46.47M,-,-,0.28%,0.00%,0.81%,-,-,-,-,0.06,-,-,1.40,-,-,0.00M,0.91%,7.15,34.19,-,-,10.01 -0.20%,-,0.29,-,- -,-,9.53 4.77%,-,-,-,- -,-,0.06%,0.27%,-,-,-,-,-,0.03,-,-,6.64,-,-,58.69,-,- -,6.64,-,0.43%,-,-,-,0.00,-,0.44%,0.00,9.97,3,0.00,-,0.44%,42.31K,9.99,"Jan 26, 2026",No / Yes,- -,"

",142,0.25%,LFAC
Levi Strauss & Co,Consumer Cyclical,Apparel Manufacturing,USA,Mid,-,19.25,1.16,76.55%,98.06M,-0.93%,8.57B,13.27,1.68,-0.10%,90.09M,20.50%,10.07B,1.01,0.24,23.54%,10.26%,8.47%,459.40M,1.32,11.92%,0.66%,3.25,4.80%,6.50B,3.88,11.98%,8.44%,9.25M,7.43%,5.74,10.55,13.14%,25.41%,24.82 -10.23%,39.16%,2.11,17.47,-7.97% -,10.79%,15.32 45.43%,54.08%,0.58 (2.59%),10.68,0.60% 7.14%,61.68%,3.12%,3.47%,-22.80%,0.56 (2.51%),1.55,30.39%,11.25%,0.77,-,"Apr 22, 2026",0.97,2.61%,7.07%,56.94,1.35,7.06% 27.54%,1.58,16.74%,1.03%,1.33,26.87,49.16%,1.05,13.94%,7.99%,1.53,21.89,19000,0.93,Apr 07 AMC,4.86%,2.85M,22.28,"Mar 21, 2019",Yes / Yes,14.32% 5.68%,"

","4,345,394",1.78%,LEVI
Centrus Energy Corp,Energy,Uranium,USA,Mid,RUT,50.60,4.17,7.12%,18.95M,-3.93%,4.15B,63.58,3.32,0.00%,18.27M,21.53%,3.41B,-,0.46,77.34%,23.57%,-30.03%,77.80M,9.25,-26.36%,1.48%,4.54,-42.00%,448.70M,5.42,15.54%,4.38%,4.31M,-13.10%,38.91,2.12,-14.00%,16.79%,464.25 -54.56%,204.46%,99.50,149.28,4.90% 46.79%,4.01%,66.38 217.81%,620.00%,-,56.72,15.16% 12.66%,23.24%,8.52%,7.27%,821.63%,-,7.60,-0.53%,11.19%,16.26,6513.17%,-,4.73,1.52%,17.34%,53.74,1.71,- -,5.49,-75.31%,6.81%,1.37,269.38,0.00%,1.59,-3.56%,6.34%,0.82,191.98,467,1.54,May 05 AMC,-16.34%,949.29K,210.96,"Jul 23, 1998",Yes / Yes,-43.82% -0.38%,"

","779,221",9.89%,LEU
Lennar Corp,Consumer Cyclical,Residential Construction,USA,Large,S&P 500,12.98,6.96,14.35%,215.24M,-4.12%,22.16B,12.09,7.47,0.00%,210.96M,3.98%,24.26B,2.62,1.26,84.09%,5.95%,-18.82%,1.77B,0.67,-23.11%,-11.39%,4.21,-29.57%,33.11B,1.02,21.75%,5.19%,12.56M,-12.16%,88.83,9.36,4.61%,7.94%,144.24 -37.39%,-16.86%,9.65,84.95,-20.22% 0.35%,6.87%,83.03 8.76%,-16.70%,2.00 (2.21%),10.71,0.42% 8.73%,16.72%,2.72%,2.99%,-9.29%,2.00 (2.21%),0.73,-49.33%,6.43%,3.05,110.99%,"Apr 22, 2026",1.02,-7.52%,5.35%,43.96,3.55,10.06% 26.39%,4.44,-52.59%,-0.33%,1.44,89.00,25.05%,0.20,-13.34%,-6.26%,0.72,88.71,12532,0.18,Mar 12 AMC,-21.60%,2.98M,90.30,"Jun 23, 1971",Yes / Yes,-2.39% -3.17%,"

","2,144,017",1.79%,LEN
Legend Biotech Corp ADR,Healthcare,Biotechnology,USA,Mid,-,-,-1.62,3.65%,184.94M,-1.96%,4.35B,23.88,0.98,-0.15%,178.20M,30.02%,3.81B,-,0.01,44.87%,10.78%,32.73%,-297.58M,4.22,129.86%,3.13%,9.42,-27.79%,1.03B,4.34,307.25%,-17.48%,19.22M,8.19%,5.42,4.59,-,-29.14%,45.30 -48.08%,-32.70%,5.13,-,16.80% 6.49%,-27.32%,16.24 44.83%,-65.77%,-,-,106.67% 68.87%,57.50%,5.15%,6.01%,-21.86%,-,3.70,-66.81%,-13.17%,1.29,-,-,1.91,64.66%,-28.84%,62.09,1.33,- -,1.96,-217.32%,10.10%,0.25,56.63,-,0.41,65.57%,19.95%,0.52,22.77,2900,0.09,May 12 BMO,-13.32%,2.04M,23.52,"Jun 05, 2020",Yes / Yes,-16100.00% -0.47%,"

","1,063,554",3.29%,LEGN
