Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Abbvie Inc,Healthcare,Drug Manufacturers - General,USA,Mega,NYSE,S&P 500,439.59B,503.89B,6.27B,64.39B,-3.36,3.72,6.87 (2.76%),6.83 (2.75%),"Jul 15, 2026",5.21% 6.56%,281.66%,57000,"Dec 10, 2012",70.33,15.21,0.70,6.83,-,66.92,24.14,16.84,7.83,0.69,0.81,-,-,Yes / Yes,3.54,16.36,3.86,40.35%,16.53%,21.65%,-29.11% -2.81%,1.75% 5.95%,68.16%,10.39%,288.03%,10.16%,Jul 31 BMO,1.24% 1.11%,0.12%,-2.14%,76.22%,-0.09%,4.60%,15221.82%,11.08%,71.42%,34.18%,9.74%,-1.51%,2.33%,10.37%,"

",1.77B,1.76B,1.28%,3.33,22.55M,267.47 -7.00%,190.75 30.41%,2.11%,2.35%,6.20,50.31,0.28,0.56,6.77M,"3,780,460",1.04%,1.63%,19.68%,11.83%,8.87%,25.23%,63.46%,115.12%,270.23%,1.66,277.68,250.09,248.76,-0.53%,ABBV
Palantir Technologies Inc,Technology,Software - Infrastructure,USA,Mega,NASD,"NDX, S&P 500",411.03B,401.94B,3.02B,6.16B,4.07,3.92,-,-,-,- -,0.00%,4429,"Sep 30, 2020",146.18,74.96,1.13,66.77,42.05,43.68,122.39,150.96,65.29,6.91,7.23,0.02,0.02,Yes / Yes,1.17,2.28,0.41,113.30%,42.63%,66.12%,- -,32.92% 32.58%,285.33%,78.92%,221.57%,92.83%,Aug 03 AMC,18.98% 6.80%,8.54%,-2.03%,57.59%,-0.99%,31.68%,38.42%,30.21%,84.80%,42.80%,49.00%,21.11%,27.82%,12.38%,"

",2.40B,2.20B,3.10%,1.56,68.07M,207.52 -17.58%,106.37 60.80%,4.68%,4.93%,8.54,69.75,1.62,0.81,43.64M,"35,220,299",7.96%,27.91%,25.76%,22.60%,-3.77%,-8.52%,1009.93%,587.18%,-,1.89,199.08,174.94,171.04,-2.23%,PLTR
Oracle Corp,Technology,Software - Infrastructure,USA,Mega,NYSE,S&P 500,441.52B,582.56B,16.98B,67.36B,13.04,11.07,1.95 (1.27%),2.00 (1.30%),"Jul 10, 2026",13.72% 13.97%,34.31%,141000,"Mar 12, 1986",26.32,14.03,0.53,6.55,11.75,13.84,-,18.36,8.65,1.12,1.12,3.94,3.67,Yes / Yes,5.82,10.92,1.73,5.61%,35.57%,26.50%,23.77% 5.08%,10.48% 10.72%,32.98%,17.35%,21.36%,20.63%,Jun 10 AMC,7.44% 0.44%,40.48%,-0.04%,43.93%,-1.66%,7.95%,54.28%,8.60%,63.34%,33.32%,25.21%,15.80%,-1.57%,-13.61%,"

",2.88B,1.71B,2.92%,1.60,50.14M,345.72 -55.66%,114.50 33.87%,4.56%,5.14%,7.60,59.56,1.73,1.39,31.41M,"43,559,412",6.16%,19.81%,-17.96%,-4.13%,-21.36%,-39.62%,35.57%,70.67%,273.03%,1.56,249.85,145.48,153.28,5.36%,ORCL
Costco Wholesale Corp,Consumer Defensive,Discount Stores,USA,Mega,NASD,"NDX, S&P 500",421.12B,409.35B,8.84B,293.59B,75.55,45.09,5.18 (0.55%),5.54 (0.58%),"Jul 24, 2026",13.33% 12.75%,27.02%,341000,"Nov 27, 1985",47.76,41.84,3.76,1.43,12.57,21.06,47.82,29.68,1.39,0.61,1.07,0.25,0.24,Yes / Yes,19.88,22.69,6.56,12.75%,10.52%,11.13%,11.49% 15.09%,6.64% 10.54%,12.69%,9.23%,15.27%,11.58%,May 28 AMC,-1.35% 1.00%,0.12%,-0.43%,71.24%,-0.09%,10.92%,29.15%,21.22%,12.88%,3.82%,3.01%,0.35%,-0.09%,-0.90%,"

",443.51M,442.93M,1.73%,3.20,7.66M,1096.50 -13.40%,844.06 12.50%,1.75%,1.81%,18.74,50.61,0.86,0.55,2.40M,"1,312,225",0.81%,3.02%,-7.08%,-2.23%,10.12%,-4.20%,72.51%,118.06%,513.40%,2.05,1090.03,944.32,949.58,0.56%,COST
Applied Materials Inc,Technology,Semiconductor Equipment & Materials,USA,Mega,NASD,"NDX, S&P 500",435.21B,434.24B,8.51B,29.02B,30.11,10.38,1.86 (0.34%),1.91 (0.35%),"Aug 20, 2026",20.39% 15.39%,20.55%,36500,"Nov 01, 1982",51.50,31.50,0.95,14.99,18.20,52.81,81.45,47.03,14.96,1.80,2.51,0.30,0.25,Yes / Yes,10.64,17.40,3.40,31.05%,40.98%,33.22%,5.19% 17.18%,3.37% 10.52%,29.52%,3.35%,33.44%,11.41%,Aug 13 AMC,6.73% 2.95%,0.50%,-6.81%,81.63%,-1.67%,23.02%,39.69%,28.49%,48.96%,30.13%,29.31%,4.07%,-1.74%,42.09%,"

",793.96M,790.01M,1.80%,1.48,14.23M,739.67 -25.89%,154.46 254.87%,4.08%,5.76%,35.87,51.96,1.61,0.78,9.62M,"7,495,034",2.60%,-7.98%,27.12%,66.58%,113.30%,190.87%,294.84%,324.20%,1916.74%,1.45,646.12,525.61,548.15,4.29%,AMAT
Lam Research Corp,Technology,Semiconductor Equipment & Materials,USA,Mega,NASD,"NDX, S&P 500",408.07B,406.61B,7.27B,23.23B,9.97,4.46,1.20 (0.37%),1.04 (0.32%),"Jun 17, 2026",14.66% 14.87%,18.05%,23300,"May 04, 1984",56.58,27.77,0.85,17.56,32.72,73.14,83.43,47.05,17.50,1.91,2.63,0.33,0.32,Yes / Yes,5.76,11.74,2.18,62.90%,23.86%,32.64%,20.16% 16.46%,10.06% 9.70%,38.85%,26.02%,34.60%,29.99%,Jul 29 AMC,7.90% 0.86%,0.33%,-7.09%,83.78%,-2.13%,32.38%,65.07%,44.04%,50.47%,35.29%,31.27%,7.05%,-3.42%,31.63%,"

",1.25B,1.25B,2.16%,2.32,26.96M,438.50 -25.63%,94.11 246.52%,3.98%,6.33%,22.78,53.22,1.86,0.70,11.61M,"8,075,626",6.08%,-5.78%,12.75%,43.91%,90.51%,209.75%,400.19%,458.88%,3556.76%,1.38,381.93,311.41,326.11,4.72%,LRCX
Chevron Corp,Energy,Oil & Gas Integrated,USA,Mega,NYSE,"DJIA, S&P 500",388.44B,422.42B,20.59B,211.45B,96.11,4.44,7.14 (3.63%),6.98 (3.55%),"Aug 19, 2026",6.39% 5.80%,103.22%,43039,"Jun 24, 1921",18.85,15.08,0.74,1.84,2.05,44.31,14.25,8.12,2.00,0.98,1.25,0.20,0.19,Yes / Yes,10.43,13.04,4.52,115.21%,-16.88%,20.40%,-28.70% -,-7.92% 14.35%,34.53%,12.71%,323.28%,51.12%,Jul 31 BMO,9.18% 11.69%,0.35%,-23.00%,74.94%,0.86%,7.09%,12.25%,9.09%,18.48%,13.33%,9.74%,2.75%,7.09%,11.14%,"

",1.98B,1.97B,1.03%,2.26,20.25M,214.71 -8.43%,146.49 34.21%,1.76%,1.94%,4.44,60.99,0.48,0.82,8.96M,"7,366,238",5.47%,8.16%,5.73%,7.87%,28.99%,27.30%,19.77%,91.54%,92.44%,1.64,217.42,196.66,196.60,-0.03%,CVX
Caterpillar Inc,Industrials,Farm & Heavy Construction Machinery,USA,Mega,NYSE,"DJIA, S&P 500",393.30B,431.73B,10.84B,74.73B,42.19,14.60,6.21 (0.73%),6.16 (0.72%),"Jul 20, 2026",8.04% 7.59%,31.58%,118000,"Dec 02, 1929",36.80,26.53,1.02,5.26,20.28,58.59,43.73,26.87,5.78,0.85,1.37,2.33,1.65,Yes / Yes,23.25,32.25,6.91,41.94%,19.20%,25.95%,14.16% 28.05%,4.38% 10.12%,18.23%,18.36%,68.10%,23.98%,Aug 04 BMO,31.42% 6.25%,0.23%,-10.58%,72.55%,-1.07%,11.24%,56.99%,21.08%,32.83%,18.32%,14.51%,-0.04%,-6.49%,13.91%,"

",459.67M,458.60M,1.49%,2.12,6.85M,1073.46 -20.30%,405.46 111.02%,2.64%,3.99%,38.77,46.20,1.60,0.98,3.23M,"3,148,499",-1.78%,-8.33%,-6.20%,15.25%,49.35%,107.31%,199.98%,288.49%,930.84%,2.23,981.99,843.37,855.60,1.45%,CAT
GE Aerospace,Industrials,Aerospace & Defense,USA,Mega,NYSE,S&P 500,379.05B,390.16B,8.96B,50.64B,17.00,9.01,1.79 (0.49%),1.66 (0.45%),"Jul 06, 2026",65.10% 35.10%,17.71%,57000,"Jun 23, 1892",43.06,40.11,2.27,7.49,21.49,40.56,45.15,36.77,7.70,0.67,0.98,1.15,1.02,Yes / Yes,8.48,9.11,1.99,24.31%,15.02%,17.65%,- 69.37%,-7.59% -9.57%,18.42%,21.69%,19.54%,21.10%,Jul 16 BMO,8.45% 6.33%,0.30%,-0.63%,81.57%,-1.32%,7.08%,48.75%,25.18%,35.23%,18.52%,17.69%,1.71%,3.06%,14.93%,"

",1.04B,1.03B,1.38%,3.15,14.24M,388.84 -6.05%,263.80 38.49%,2.49%,2.81%,9.72,53.53,1.38,0.48,4.52M,"2,180,812",-4.17%,3.28%,22.82%,15.49%,18.60%,30.65%,299.72%,451.09%,144.35%,1.50,407.80,368.06,365.33,-0.74%,GE
Coca-Cola Co,Consumer Defensive,Beverages - Non-Alcoholic,USA,Mega,NYSE,"DJIA, S&P 500",373.07B,402.41B,14.32B,50.57B,8.40,3.80,2.19 (2.53%),2.08 (2.40%),"Sep 15, 2026",5.04% 4.46%,67.13%,65900,"Jan 26, 1950",26.12,24.55,2.99,7.38,10.32,22.79,26.09,23.42,7.96,1.12,1.30,1.20,1.02,Yes / Yes,3.32,3.53,0.88,10.18%,6.85%,8.21%,11.48% 11.14%,4.14% 7.94%,17.58%,7.42%,16.19%,5.93%,Jul 28 BMO,4.07% 1.53%,0.71%,-7.28%,76.54%,0.02%,13.49%,44.23%,19.57%,61.95%,31.93%,28.31%,1.54%,4.45%,12.91%,"

",4.30B,4.27B,1.05%,2.50,44.82M,90.92 -4.63%,65.35 32.68%,1.44%,1.92%,1.70,57.89,0.34,0.71,17.90M,"12,651,995",-0.14%,4.37%,8.35%,12.89%,24.03%,22.63%,41.75%,52.55%,96.93%,1.70,96.24,86.48,86.71,0.27%,KO
Unitedhealth Group Inc,Healthcare,Healthcare Plans,USA,Mega,NYSE,"DJIA, S&P 500",364.06B,-,14.12B,450.13B,108.78,-,9.03 (2.23%),8.95 (2.21%),"Jun 15, 2026",10.90% 12.57%,65.97%,390000,"Oct 17, 1984",26.08,18.09,1.06,0.81,3.73,-,15.41,-,-,-,0.78,0.74,0.71,Yes / Yes,15.55,22.42,4.09,20.58%,13.69%,17.05%,-14.51% -3.76%,11.35% 11.72%,-32.89%,6.46%,61.72%,0.37%,Jul 16 BMO,30.01% 1.11%,0.23%,-0.07%,85.97%,-0.14%,4.57%,14.62%,8.41%,-,4.82%,3.14%,-2.84%,-2.10%,17.03%,"

",908.14M,906.02M,1.67%,2.42,15.09M,461.62 -12.14%,253.67 59.89%,2.28%,3.02%,11.15,44.04,0.62,0.53,6.23M,"3,317,178",-1.73%,-4.61%,2.32%,48.45%,22.87%,55.06%,-20.16%,-0.09%,183.87%,1.63,481.52,402.19,405.59,0.85%,UNH
HSBC Holdings plc ADR,Financial,Banks - Diversified,United Kingdom,Mega,NYSE,-,357.83B,-,24.18B,135.93B,50.39,-,4.16 (3.99%),3.75 (3.60%),"Aug 14, 2026",32.87% 38.20%,61.46%,209000,"Jul 16, 1999",14.92,11.09,1.04,2.63,2.07,-,-,-,-,-,1.63,3.29,1.43,Yes / Yes,6.98,9.39,2.24,12.29%,10.73%,10.69%,18.89% 44.18%,13.87% 12.13%,39.48%,-5.19%,70.76%,5.62%,Aug 04 BMO,3.31% 2.09%,0.00%,-,2.48%,23.99%,0.73%,14.03%,5.74%,-,15.27%,17.79%,0.75%,5.99%,20.44%,"

",3.44B,3.44B,0.16%,3.73,5.63M,107.92 -3.52%,63.51 63.94%,0.89%,1.29%,1.90,56.85,0.57,0.59,1.51M,"893,944",1.40%,4.91%,15.73%,16.35%,32.35%,60.26%,165.73%,274.38%,206.37%,2.40,108.62,103.21,104.12,0.88%,HSBC
Home Depot Inc,Consumer Cyclical,Home Improvement Retail,USA,Mega,NYSE,"DJIA, S&P 500",342.44B,404.00B,14.01B,166.59B,13.92,1.61,9.28 (2.70%),9.26 (2.70%),"Jun 04, 2026",6.58% 8.92%,64.67%,472400,"Sep 22, 1981",24.38,21.36,3.59,2.06,24.68,213.89,23.92,16.19,2.43,0.28,1.04,4.55,3.82,Yes / Yes,14.08,16.08,4.73,1.73%,7.57%,5.95%,-5.18% 3.58%,1.52% 4.51%,-4.47%,2.23%,-4.39%,4.79%,Aug 18 BMO,0.70% 0.43%,0.09%,-0.48%,75.86%,-0.08%,13.53%,128.38%,20.96%,31.14%,12.45%,8.41%,0.71%,2.04%,-1.19%,"

",997.00M,996.24M,1.23%,2.62,12.30M,426.75 -19.52%,289.10 18.79%,2.29%,2.41%,8.83,51.00,0.97,0.84,4.70M,"3,965,810",-2.75%,1.68%,10.62%,-11.87%,-0.19%,-13.28%,3.72%,2.82%,151.47%,1.92,377.17,354.48,343.43,-3.12%,HD
Morgan Stanley,Financial,Capital Markets,USA,Mega,NYSE,S&P 500,341.82B,-,19.55B,128.84B,67.80,-,4.30 (1.98%),4.15 (1.91%),"Jul 31, 2026",9.28% 22.42%,37.72%,83000,"Mar 21, 1986",17.59,15.93,1.22,2.65,3.21,-,7.98,-,-,-,1.40,4.69,3.37,Yes / Yes,12.38,13.66,3.13,26.31%,5.91%,13.09%,18.38% 9.56%,21.96% 17.76%,40.08%,17.88%,62.71%,17.47%,Jul 15 BMO,17.96% 8.50%,24.12%,-0.04%,62.38%,-1.19%,1.33%,17.95%,3.97%,-,20.10%,15.17%,1.61%,0.59%,16.61%,"

",1.57B,1.19B,1.12%,2.26,13.35M,232.25 -6.29%,141.03 54.32%,2.00%,2.97%,5.94,53.45,1.21,0.63,5.91M,"3,742,649",-0.29%,-4.41%,13.43%,22.35%,22.59%,47.76%,148.16%,107.93%,646.11%,2.25,242.14,215.07,217.64,1.19%,MS
Procter & Gamble Co,Consumer Defensive,Household & Personal Products,USA,Mega,NYSE,"DJIA, S&P 500",334.90B,360.97B,15.75B,87.03B,22.95,4.28,4.39 (3.05%),4.29 (2.98%),"Jul 24, 2026",5.00% 5.63%,64.30%,104000,"Mar 22, 1950",21.76,19.48,4.65,3.85,6.28,33.69,22.11,15.09,4.15,0.47,0.68,0.65,0.43,Yes / Yes,6.62,7.39,1.88,1.34%,5.91%,4.19%,3.94% 3.79%,2.00% 2.72%,1.15%,3.26%,-14.70%,1.50%,Jul 29 BMO,1.56% -0.84%,0.08%,-11.63%,71.68%,-0.32%,12.75%,30.25%,20.69%,50.87%,23.86%,18.10%,-2.07%,-2.44%,-2.56%,"

",2.32B,2.32B,1.17%,3.05,27.11M,167.25 -13.85%,137.62 4.69%,1.44%,2.03%,3.24,42.29,0.38,0.81,8.87M,"7,195,341",-1.85%,-1.37%,0.12%,-9.43%,0.54%,-7.10%,-8.24%,0.79%,65.53%,2.19,159.62,145.21,144.08,-0.78%,PG
Merck & Co Inc,Healthcare,Drug Manufacturers - General,USA,Mega,NYSE,"DJIA, S&P 500",327.94B,374.71B,3.17B,66.29B,16.99,2.91,3.41 (2.57%),3.36 (2.53%),"Sep 15, 2026",5.42% 5.75%,45.05%,75000,"Jun 15, 1946",106.24,13.91,2.45,4.95,7.83,45.66,20.42,19.71,5.65,1.10,1.32,1.29,1.22,Yes / Yes,1.25,9.56,2.21,-69.48%,248.75%,5.67%,8.43% 21.23%,3.55% 9.34%,-80.62%,4.51%,-130.68%,4.94%,Aug 04 BMO,51.94% 1.45%,0.18%,-3.01%,81.44%,-0.16%,2.57%,6.98%,3.41%,72.43%,18.81%,4.79%,2.92%,6.62%,17.28%,"

",2.47B,2.46B,1.15%,2.79,28.28M,135.05 -1.58%,77.58 71.33%,2.55%,2.56%,3.40,63.62,0.21,1.03,10.14M,"10,447,091",3.58%,10.05%,18.29%,13.46%,26.28%,65.53%,23.72%,74.80%,120.04%,1.79,138.29,130.42,132.92,1.92%,MRK
Palo Alto Networks Inc,Technology,Software - Infrastructure,USA,Mega,NASD,"NDX, S&P 500",315.41B,314.37B,842.80M,10.61B,34.03,3.82,-,-,-,- -,0.00%,16068,"Jul 20, 2012",318.34,94.31,7.24,29.74,11.37,101.19,83.15,174.80,29.64,0.81,0.81,0.07,0.07,Yes / Yes,1.22,4.10,0.98,12.97%,8.76%,13.02%,- -,18.79% 22.03%,-33.05%,19.51%,-159.65%,31.15%,Sep 01 AMC,7.20% 2.00%,1.02%,-0.78%,79.53%,7.24%,2.47%,4.83%,2.85%,71.05%,7.39%,7.95%,11.35%,20.09%,75.37%,"

",813.00M,806.72M,2.60%,2.67,21.00M,387.20 -0.05%,139.57 177.29%,3.86%,4.38%,15.27,70.45,0.91,0.70,7.86M,"5,492,061",6.71%,9.67%,79.50%,133.83%,110.10%,120.64%,255.12%,529.29%,1725.81%,1.62,347.84,383.80,387.01,0.84%,PANW
Netflix Inc,Communication Services,Entertainment,USA,Mega,NASD,"NDX, S&P 500",309.01B,316.51B,13.65B,48.77B,7.24,2.19,-,-,-,- -,0.00%,16000,"May 23, 2002",23.38,19.45,0.89,6.34,10.25,33.84,27.71,9.76,6.49,1.14,1.14,0.55,0.46,Yes / Yes,3.17,3.82,0.82,42.21%,6.04%,21.80%,36.44% 32.98%,12.72% 12.61%,34.80%,17.62%,11.06%,13.41%,Jul 16 AMC,1.73% -0.17%,0.64%,-7.06%,83.86%,0.36%,24.47%,49.54%,31.11%,49.53%,30.25%,27.99%,2.88%,-1.07%,-17.10%,"

",4.16B,4.14B,2.23%,2.15,92.20M,126.71 -41.43%,65.08 14.03%,2.66%,3.00%,2.30,51.34,1.51,0.48,42.96M,"20,773,131",0.01%,0.92%,-15.34%,-9.73%,-20.85%,-39.43%,75.99%,45.30%,668.30%,1.70,94.20,74.79,74.21,-0.78%,NFLX
Alibaba Group Holding Ltd ADR,Consumer Cyclical,Internet Retail,China,Mega,NYSE,-,300.14B,298.42B,14.87B,144.18B,66.12,21.68,1.10 (0.88%),1.05 (0.84%),"Jun 11, 2026",1.67% -,16.03%,131462,"Sep 19, 2014",20.22,14.00,0.33,2.08,1.89,5.78,-,21.31,2.07,1.23,1.27,0.27,0.23,Yes / Yes,6.19,8.94,1.49,60.86%,39.88%,42.11%,16.78% -4.77%,4.38% 6.38%,-16.38%,4.44%,114.38%,8.17%,Aug 20 BMO,-89.85% -1.27%,0.10%,-29.71%,10.94%,-4.82%,5.66%,10.16%,7.84%,39.26%,5.58%,10.32%,3.37%,9.84%,-10.23%,"

",2.40B,2.39B,1.75%,3.35,41.84M,192.67 -35.01%,91.99 36.12%,1.93%,2.34%,3.93,57.74,0.52,0.74,12.50M,"9,231,731",-2.58%,11.49%,-7.09%,-24.80%,-14.57%,2.29%,32.98%,-33.58%,29.56%,1.29,189.88,127.85,125.22,-2.06%,BABA
RTX Corp,Industrials,Aerospace & Defense,USA,Mega,NYSE,S&P 500,300.23B,332.54B,7.74B,93.50B,49.25,6.16,2.86 (1.29%),2.77 (1.24%),"Aug 14, 2026",7.32% 4.33%,53.80%,180000,"Sep 05, 1934",39.23,28.18,2.40,3.21,4.52,36.15,26.32,23.11,3.56,0.78,1.01,0.59,0.50,Yes / Yes,5.68,7.91,1.77,15.20%,9.09%,11.72%,12.37% -,9.72% 9.35%,24.93%,11.84%,28.04%,14.49%,Jul 23 BMO,13.90% 7.93%,0.08%,-13.67%,80.77%,-0.49%,4.54%,12.02%,7.76%,20.35%,10.68%,8.28%,4.86%,12.74%,17.18%,"

",1.35B,1.35B,1.34%,3.39,18.05M,226.88 -1.82%,150.61 47.90%,1.78%,2.32%,4.89,73.17,0.30,0.74,5.33M,"3,927,979",0.20%,15.19%,24.52%,14.12%,21.46%,43.26%,156.52%,153.19%,246.91%,1.78,236.86,223.86,222.76,-0.49%,RTX
Goldman Sachs Group Inc,Financial,Capital Markets,USA,Mega,NYSE,"DJIA, S&P 500",302.00B,-,20.05B,136.20B,376.45,-,19.07 (1.84%),17.00 (1.64%),"Sep 01, 2026",15.87% 22.87%,27.28%,47400,"May 04, 1999",16.01,14.16,0.97,2.22,2.76,-,2.63,-,-,-,1.19,6.50,2.94,Yes / Yes,64.79,73.27,16.42,36.82%,4.34%,14.58%,19.52% 15.71%,23.34% 18.70%,42.87%,8.38%,92.32%,23.03%,Jul 14 BMO,44.33% 25.35%,0.69%,-2.62%,74.88%,-1.91%,1.07%,16.99%,4.33%,-,19.52%,14.72%,-1.03%,-1.68%,11.80%,"

",291.44M,289.17M,2.15%,2.86,6.21M,1153.99 -10.12%,705.55 47.01%,2.10%,3.01%,32.12,48.26,1.28,0.80,2.17M,"1,737,824",-2.19%,-9.02%,9.65%,9.30%,18.00%,39.53%,204.41%,149.93%,535.35%,2.54,1170.71,1034.41,1037.21,0.27%,GS
Royal Bank Of Canada,Financial,Banks - Diversified,Canada,Mega,NYSE,-,296.69B,-,15.65B,99.69B,68.52,-,4.91 (2.30%),4.74 (2.22%),"Jul 27, 2026",3.83% 6.20%,42.84%,96628,"Oct 16, 1995",19.15,16.86,1.72,2.98,3.12,-,11.06,-,-,-,0.83,2.77,2.68,Yes / Yes,11.15,12.66,2.90,11.82%,9.48%,9.80%,5.40% 11.56%,23.84% 16.80%,23.83%,3.00%,31.96%,8.13%,Aug 27 BMO,1.82% 0.24%,0.28%,0.00%,52.78%,-2.66%,0.95%,16.10%,4.22%,-,19.44%,15.70%,1.25%,3.58%,20.72%,"

",1.39B,1.39B,0.48%,4.44,6.63M,218.57 -2.33%,133.66 59.72%,1.34%,1.50%,3.20,59.29,0.79,1.15,1.49M,"1,720,472",1.05%,-0.26%,17.12%,21.67%,25.22%,58.37%,125.09%,103.88%,248.92%,1.33,195.36,210.26,213.48,1.53%,RY
Philip Morris International Inc,Consumer Defensive,Tobacco,USA,Mega,NYSE,S&P 500,290.20B,335.20B,10.84B,42.45B,-5.51,3.87,6.00 (3.22%),5.88 (3.16%),"Jun 25, 2026",3.82% 3.54%,77.65%,84900,"Mar 17, 2008",26.76,20.38,2.07,6.84,-,48.07,22.81,18.73,7.90,0.55,0.98,-,-,Yes / Yes,6.96,9.13,2.27,10.97%,9.16%,9.85%,7.70% 7.09%,8.74% 7.15%,32.00%,9.12%,-7.41%,10.19%,Jul 22 BMO,7.28% 5.57%,0.22%,-4.41%,84.13%,-0.19%,15.86%,-,32.10%,65.33%,37.32%,25.55%,-2.48%,0.96%,8.76%,"

",1.56B,1.56B,1.04%,3.18,16.13M,207.76 -10.38%,142.11 31.02%,1.91%,2.64%,4.95,47.47,0.39,0.70,5.07M,"3,541,228",-1.45%,5.82%,-0.40%,1.92%,16.08%,10.43%,93.63%,86.17%,88.07%,1.83,208.62,186.22,186.19,-0.02%,PM
Arm Holdings Plc ADR,Technology,Semiconductors,United Kingdom,Mega,NASD,NDX,290.36B,286.95B,1.04B,5.16B,8.08,3.64,-,-,-,- -,0.00%,9584,"Sep 14, 2023",278.90,89.90,2.87,56.31,33.65,74.68,192.80,248.66,55.65,5.25,5.25,0.06,0.05,Yes / Yes,0.97,3.02,0.47,25.76%,35.86%,31.32%,18.34% 17.48%,22.46% 19.40%,48.03%,25.12%,105.16%,22.41%,Jul 29 AMC,11.94% 2.08%,0.46%,-5.81%,7.89%,0.88%,10.14%,13.35%,11.53%,93.88%,17.26%,20.25%,2.51%,-14.08%,40.15%,"

",1.07B,1.06B,1.59%,1.80,16.87M,452.70 -39.94%,100.02 171.82%,6.70%,7.81%,23.61,47.69,3.91,0.36,9.36M,"3,368,878",-0.99%,-3.31%,30.76%,115.86%,148.71%,90.93%,-,-,-,1.80,288.33,268.93,271.87,1.09%,ARM
Dell Technologies Inc,Technology,Computer Hardware,USA,Mega,NYSE,S&P 500,314.09B,334.25B,8.41B,134.19B,-2.16,18.13,2.48 (0.51%),2.31 (0.48%),"Jul 21, 2026",16.74% -,24.20%,97000,"Aug 17, 2016",38.50,21.45,0.58,2.34,-,26.72,33.27,22.97,2.49,0.74,0.95,-,-,Yes / Yes,12.58,22.59,4.87,81.11%,21.08%,36.82%,38.83% 15.51%,3.84% 5.56%,99.71%,38.87%,281.26%,87.49%,Sep 03 AMC,64.09% 22.66%,53.53%,-2.84%,39.22%,-3.18%,8.33%,-,37.04%,19.09%,8.57%,6.27%,13.67%,15.48%,113.91%,"

",324.00M,301.27M,4.37%,1.53,13.18M,485.70 -0.25%,110.22 339.58%,6.65%,7.84%,34.63,61.11,1.33,0.72,8.63M,"6,243,984",4.71%,5.89%,102.77%,284.49%,284.89%,242.06%,752.39%,851.56%,-,1.73,506.14,440.97,484.50,9.87%,DELL
Novartis AG ADR,Healthcare,Drug Manufacturers - General,Switzerland,Mega,NYSE,-,278.83B,320.56B,12.76B,54.79B,22.69,4.20,4.43 (2.91%),4.74 (3.11%),"Mar 11, 2026",10.71% 8.17%,42.50%,75267,"Nov 07, 1996",22.98,15.53,2.36,5.09,6.71,36.26,16.62,14.97,5.85,0.67,0.86,1.18,0.94,Yes / Yes,6.63,9.81,2.21,-2.27%,11.78%,6.58%,31.40% 15.24%,9.03% 2.29%,-4.08%,2.33%,-18.54%,0.97%,Jul 21 BMO,10.95% 2.43%,0.01%,0.00%,7.96%,-4.01%,11.27%,30.56%,15.82%,74.08%,29.58%,23.29%,-1.70%,-0.58%,3.48%,"

",1.83B,1.83B,0.29%,2.90,5.24M,170.46 -10.64%,118.34 28.71%,1.23%,1.72%,2.94,45.01,0.46,1.37,1.81M,"2,470,645",-1.37%,1.30%,2.81%,-3.72%,10.48%,27.67%,55.39%,73.33%,118.95%,2.61,154.62,154.61,152.32,-1.48%,NVS
GE Vernova Inc,Industrials,Specialty Industrial Machinery,USA,Mega,NYSE,S&P 500,276.96B,267.85B,9.53B,41.33B,44.89,49.26,2.01 (0.19%),1.75 (0.17%),"Jun 16, 2026",- -,7.06%,75000,"Mar 27, 2024",29.77,41.66,1.65,6.70,23.16,21.11,22.27,78.69,6.48,0.62,0.84,0.24,0.23,Yes / Yes,34.93,24.96,4.14,74.00%,-18.91%,25.26%,- -,- -,738.05%,12.85%,32.85%,21.78%,Jul 22 BMO,-22.13% 2.91%,0.15%,-3.02%,81.88%,0.47%,14.24%,91.48%,64.60%,20.16%,5.32%,23.05%,3.10%,1.57%,21.94%,"

",266.33M,265.93M,3.21%,3.01,8.53M,1195.94 -13.05%,530.16 96.15%,3.41%,5.12%,53.49,53.39,0.99,0.53,2.83M,"1,497,863",2.16%,-2.45%,-2.99%,31.50%,59.11%,58.17%,-,-,-,1.65,1246.37,1011.88,1039.90,2.77%,GEV
